EpochTime,feelings_symptoms,smell_description,smell_value,zipcode
1501672382,Just yuck & sad,Can't name a source it's tarnish industrial smell ,3,15217
1501672445,,Industrial,4,15208
1501672494,,Thick coal smoke.,5,15206
1501672546,,Industrial,5,15217
1501672713,,Industrial,5,15217
1501673176,,Industrial,3,15206
1501673329,,Industrial,3,15217
1501673836,,Industrial,5,15217
1501673884,,,1,15222
1501673994,,Industrial ,4,15218
1501674140,Asthmatic,Industrial,4,15221
1501674463,,industrial,3,15217
1501674574,,Industrial,5,15208
1501674582,Throat itritation,,2,15218
1501675217,,"Industrial, chemical ",4,15206
1501675380,Sore throat,Sulfur ,3,15213
1501675588,,Industrial ,5,15217
1501675712,,,3,15208
1501675862,metallic taste at back of throat,Coke pollution. worst this month,5,15206
1501676061,"Sore throat and nose, irritated eyes",Industrial,5,15224
1501676899,,Industrial ,3,15206
1501676943,,,5,15208
1501677076,Eye irritation,"Smoke, exhaust",4,15221
1501677240,,industrial pollution,5,15206
1501677406,,Industrial ,3,15206
1501677513,"Outrage, headache, wheezing",acrid sulfurous smoky stench of hell ,5,15206
1501677600,Irritant.,"Strong chemical & sulfur smell. Wind south. PM, VOCs very high.",5,15218
1501678318,,Gerbils bathed in ammonia and petrol,3,15213
1501678652,,Industrial,3,15217
1501680850,,,5,15218
1501681626,,Industrial acrid,5,15219
1501681741,Sore throat. Burning eyes. Hard to breathe/asthma. ,"Industrial, burning sulfur ",4,15221
1501681939,"Scratchy throat, runny nose",Sulfur,4,15206
1501682368,,"Industrial, acrid",4,15207
1501684842,"Sore throat, headache ","Industrial pollution, fossil fuels, acrid",5,15206
1501686564,,,1,15213
1501687571,,,1,15217
1501688858,,Bad air finally cleared out.,2,15218
1501702018,,Sulfur/coke smell,3,15221
1501723614,,Sulfur smell,4,15217
1501724239,"Respiratory irritation, wheezing pets",Sulfur coming in house,3,15217
1501726834,,Skunky,4,15218
1501727258,,Industry ,4,15201
1501727319,,Industrial ,5,15201
1501730542,,,1,15208
1501732892,"Sore throat ear ache eye irritation, can't breathe outside . ",Rotten eggs,4,15221
1501751082,"At 70 AQI, I am swollen and can't breathe",Industrial,5,15217
1501751873,"coughing, chest burns",rotten eggs,4,15104
1501756866,,,5,15208
1501759307,,,1,15224
1501760454,"Headache, sinus pressure, cough","Industrial, sulfur",5,15208
1501760480,,,1,15208
1501760546,,Smoke,3,15218
1501760594,,,1,15221
1501760658,Severe sinus pain and congestion. Asthma. Burning/itchy eyes and throat. ,Industrial sulfur ,5,15221
1501760721,,Industrial,2,15208
1501760735,"chest burns, coughing, lungs burning",rotten eggs,5,15104
1501760948,,,2,15217
1501760988,,,4,15221
1501761791,,,1,15217
1501762464,,Industrial ,2,15218
1501772397,,industrial odor ,4,15213
1501776220,,"Industrial, acrid. I don't think it's diesel. ",4,15207
1501792199,,,1,15217
1501817801,,Rotten eggs,4,15218
1501835241,coughing,rotten eggs,3,15104
1501835241,coughing,rotten eggs,3,15104
1501837786,Sore throat headache ,Not sure....... chemical or sewage ,4,15206
1501839748,,Industrial ,3,15208
1501841665,,,4,15206
1501847613,,Industrial ,2,15218
1501851266,,Industrial sulfur.,3,15218
1501851289,,,2,15224
1501852654,,,1,15217
1501852898,None,"Traffic, general summer air quality ",2,15222
1501853379,"Immediate burning nose and asthma symptoms upon opening windows or going outside. Burning and running nose, cough ",Industrial sulfur ,2,15221
1501854226,,Industry sulfur,4,15221
1501855173,,,1,15217
1501859136,,Sulfur / burning coke ,3,15221
1501860500,,Industrial/traffic,3,15217
1501882339,,"Sulfur, industrial",3,15221
1501897909,,,1,15213
1501902472,,industrial,4,15201
1501927540,none yet,rotten eggs,2,15104
1501931612,,,1,15206
1501941429,,,2,15232
1501944838,,Industrial,3,15217
1501950248,,,1,15221
1501966858,,,2,15217
1502014074,,"Earthy, sweet",2,15208
1502017959,none yet,rotten eggs,3,15104
1502021853,,Smoky,3,15217
1502022913,,Burning coke,3,15221
1502024645,,Wood & Sulfur ,3,15218
1502025626,Asthma,Would smoke or industrial,3,15213
1502030397,,Industrial and wet paper like smell,3,15208
1502031242,,Sulfur smell still lofting through neighborhood.,3,15218
1502034161,,,1,15206
1502050543,Scratchy throat,"Sulfur, burning, industrial",4,15221
1502053930,,,1,15224
1502056820,,Industrial ,3,15218
1502057730,,,1,15221
1502062016,,industrial,3,15206
1502062854,,,3,15217
1502064634,,Woodsmoke ,3,15201
1502069409,Eye irritation,Woodsmoke,4,15218
1502094890,starting to cough ,rotten eggs,3,15104
1502095933,,Wood smoke,5,15221
1502121659,,,1,15217
1502129612,Eye irritation,,3,15217
1502134220,,Industrial,5,15217
1502181339,coughing,rotten eggs,3,15104
1502189410,,Swampy sewar gas smell. Very much like the odor where the storm water pipes drain into Nine Mile Run.,3,15218
1502200953,,Industrial ,3,15218
1502200975,,,1,15218
1502200975,,,1,15208
1502201016,,,1,15217
1502233431,Eyes. Lungs. ,Industrial,5,15201
1502242802,Throat irritation ,Burning metallic smell from McConway &Torley,3,15201
1502266531,,,4,15217
1502269299,none yet,rotten eggs,3,15104
1502270257,,Industrial ,2,15208
1502271262,,Industrial ,4,15217
1502273640,,,3,15217
1502273657,Smell has entered our home.,"Strong sulfur smell making it through air conditioner. Foggy, industrial perhaps. Winds are now SSE for last two hours.  PM, CO2 & VOCs very high. Mixing Height near zero. Liberty PM2.5:spiked a few hours earlier.",4,15218
1502274407,chest burns,rotten eggs,4,15104
1502274672,No,Tar,4,15217
1502275397,,,3,15217
1502275735,,Industrial ,3,15217
1502276859,,Sulfur ,3,15207
1502276912,,,3,15217
1502277068,,Industrial ,2,15208
1502277262,Irritated sinuses and headache,Coke smell,4,15201
1502277416,,,4,15232
1502277580,"Eyes smarting, clogged throats and nose",Sulphurous,4,15217
1502277822,,,5,15218
1502277978,,,4,15208
1502278267,,Industrial ,4,15206
1502278883,,Sulphuric smoke,3,15218
1502279702,,Sickening industrial smell. Not coal this time.,4,15206
1502279757,,,4,15217
1502280203,,Industrial,5,15217
1502280225,,Industrial ,4,15206
1502280269,,industrial pollution,5,15206
1502280273,,,4,15213
1502280338,,,4,15217
1502280369,,Heavy exhaust,4,15217
1502280512,,Sulfur,4,15217
1502280574,,Industrial ,4,15217
1502280633,,,5,15208
1502280648,Mental symptom - angry,Diesel /tar smell,3,15217
1502280841,,Industrial ,4,15217
1502280848,,Industrial,5,15217
1502280918,,Smells like wood or coal smoke,4,15217
1502281042,,Industrial,3,15213
1502281049,Headache,Severe industrial petrochemical smell,4,15219
1502281066,Smells indoors,Bad eggs,3,15217
1502281165,,Burning industrial,5,15207
1502281535,,Industrial.,2,15222
1502281536,,"Acrid, industrial smell. Horrific!",4,15217
1502281792,Headache,Rotten eggs,4,15206
1502281904,Headache ,Smog,4,15206
1502281968,"Sneezing,  headache",Chemical burning ,5,15217
1502282053,,Burning rubber,3,15217
1502282608,,Rotten-egg,3,15206
1502282620,,Industrial,3,15206
1502282806,Difficulty breathing ,Smog,4,15217
1502282956,,,4,15217
1502282986,Trouble breathing ,Burning,5,15207
1502283303,,Asphalt,5,15219
1502283399,Burning eyes ,Strong sulfur air pollution odor,5,15213
1502283412,,Industrial exhaust like ,4,15207
1502283446,,Sulfur ,4,15206
1502283594,"Air feels thick, hard to breathe","Industrial, eggs",4,15213
1502283779,"Wheezibg, headache",Same old sulfurous stench,4,15206
1502283951,No,acrid odor coming from East,3,15217
1502283995,No,Rotten-eggs/sewage,3,15217
1502284026,,Industrial,3,15232
1502284150,,Industrial ,5,15217
1502284200,,Industrial,3,15206
1502284202,,,5,15208
1502284263,,Industrial,5,15208
1502284490,,Exhaust smell,4,15201
1502284832,,Industrial fog,3,15217
1502285259,,Sulfurous,4,15217
1502285713,,Smells chemical. Sulfuric. ,5,15217
1502285920,Burning eyes and throat,Industrial sulfur ,4,15218
1502285996,,Exhaust smell. A little skunky,4,15217
1502286046,,Smoky,4,15232
1502286432,,Sulfurish,5,15232
1502286822,"Headache, asthma symptoms/tight chest, burning eyes and throat ",Sulfuric burning ,4,15213
1502286935,,,4,15217
1502288121,,,5,15217
1502288138,,Sulfur / burning coke ,3,15221
1502288205,,"Rotten eggs, smog",3,15206
1502289212,Afraid to go for a walk,Weird industrial smell,4,15206
1502289519,,"Industrial, sulfur",4,15217
1502290263,,Industrial sulfur ,3,15222
1502290412,,Asphalt exhaust and poop,4,15232
1502292460,,Industrial,4,15206
1502293101,,Sulfur type of odor,3,15217
1502293426,,"Industrial, acrid.",4,15222
1502293736,,,5,15217
1502313048,,,1,15232
1502319133,,Acrid industrial odor,2,15206
1502319623,,,2,15206
1502329581,,,1,15213
1502331480,"Wheezing, difficult breathing",,4,15206
1502334249,,Sulfurous,4,15217
1502335991,,"Industrial, sulfur",4,15217
1502357748,"coughing, chest burning",rotten eggs,4,15104
1502365041,,,2,15206
1502366284,,,2,15217
1502369999,None,Industrial,2,15208
1502370043,,,1,15218
1502370357,,,1,15217
1502370818,,Asphalt,4,15219
1502371928,,Industrial ,2,15208
1502373293,Tight chest. Burning eyes throat ,Industrial sulfur ,4,15218
1502374304,,Industrial burning manure ,3,15213
1502375286,Nasal irritation ,Vehicle exhaust ,3,15219
1502375722,,Industrial.,4,15222
1502376287,"Drying of the throat, sneezing",Industrial,3,15208
1502376506,,Industrial sulfur ,3,15217
1502377445,,Garbage,4,15218
1502377668,Headache,Sulphur,4,15217
1502380757,,rotten eggs,2,15208
1502382364,Bronchospasm,Aromatic hydrocarbon?,4,15213
1502384588,,Industrial ,3,15218
1502387523,,Acrid smell. Industrial stench.,3,15206
1502401697,,,1,15218
1502411415,Sore throat hard to breathe ,Rotten eggs ,4,15221
1502418684,Rotten eggs,,3,15201
1502420383,Annoying to breathe,Iike burninf something chemicals,4,15217
1502440525,coughing,rotten eggs,4,15104
1502446287,Dry nose itchy eyes,Chemical or industrial ,5,15206
1502447420,No ,"Stink, Sulfur?",5,15206
1502448549,,Industrial ,3,15206
1502448722,,,4,15217
1502448800,"Sore throat, cough",Industrial,4,15221
1502449738,,,2,15208
1502450021,,,5,15213
1502450072,,,3,15208
1502450159,None,Morning rush hour exhaust,2,15201
1502450419,,Burning coal. Winds SSE. PM level elevated.,3,15218
1502450480,,Industrial ,3,15206
1502450832,,Industrial ,3,15208
1502451014,,Sulfur ,3,15206
1502451484,,Industrial ,4,15208
1502452061,,Tar sorta,2,15217
1502452618,Sore throat,Industrial fog,4,15217
1502452759,,Industrial ,3,15206
1502453391,,industrial Coke pollution same as almost every morning,5,15206
1502454064,,"Industrial, sulfur ",3,15217
1502454721,,Industrial ,3,15206
1502454739,,Rotten egg,4,15206
1502455741,,Sewage,3,15222
1502455872,Eye irritation ,,4,15206
1502459270,,"Industrial, acidic",4,15221
1502463253,Headache ,Industrial coal,5,15213
1502471212,,,3,15213
1502479766,,Smells like sulfur. ,3,15218
1502482408,,industrial,3,15201
1502490769,,Burning ,3,15219
1502492425,,,2,15207
1502501807,,Burning ,3,15219
1502506009,Annoying smell,Skunk,3,15218
1502507557,,Sulphuric ,4,15221
1502509323,"Headache now for several days, ear ache and sore throat only on one side  Allergies ","Industrial, smoke and sulfur ",4,15221
1502518649,"Sore throat, headache",Sulfur,5,15221
1502519394,Eye irritation ,Rotten egg,3,15221
1502521216,,Ughhh!,4,15221
1502522720,"Woke me up .... headache, dry nose, mild sore throat, eye irritation ",Not sure,3,15206
1502529959,Insomnia,,4,15208
1502534376,choking,rotten eggs,5,15104
1502534376,choking,rotten eggs,5,15104
1502534795,"Headache, irritated sinuses","Coke, as usual",4,15201
1502535803,Sore throat,Industrial fog,5,15217
1502535837,,,2,15208
1502536340,,,4,15206
1502536476,Headache ,"Industrial, smoky",5,15206
1502537321,Asthma,industrial smoke,3,15213
1502537668,,,5,15208
1502543164,,,1,15217
1502547150,,,3,15208
1502547932,,industrial,3,15201
1502558189,,,1,15208
1502559902,"Sore throat, congestion",Smoke,4,15221
1502571888,,,1,15221
1502582465,,,1,15206
1502590479,,"Burning, gasoline/diesel",2,15219
1502592110,Sinus congestion,Woodsmoke & rotten eggs,3,15221
1502594486,,Sulfur,3,15221
1502618564,,Acrid,3,15217
1502628377,coughing,rotten eggs,4,15104
1502628410,,,1,15208
1502628413,,,2,15217
1502628426,,,1,15208
1502630230,,,1,15217
1502633614,,,1,15221
1502641023,,Exhaust fumes,2,15221
1502665299,,,1,15221
1502668307,,,1,15207
1502674724,,Skunk with night time inversion setting in. Air current from east.,5,15218
1502675475,,,2,15217
1502676249,,,2,15217
1502677020,,Sewer,3,15232
1502684721,,Sulfur,3,15217
1502686212,,Sulfur,4,15217
1502688587,,Sulphur ,5,15217
1502689864,"Shortness of breath, headache ","Rotten eggs, sulfur, industrial ",5,15207
1502699754,"coughing, chest burns",rotten eggs,4,15104
1502699754,"coughing, chest burns",rotten eggs,4,15104
1502708555,,,1,15221
1502720224,,,3,15219
1502720235,,,2,15218
1502720254,,,1,15217
1502721708,Headache,Industrial burnt chemical smell,4,15219
1502721881,,Industrial ,3,15206
1502723654,,,1,15213
1502725502,,Awful industrial stench. Rotten eggs.,5,15217
1502725727,,Acrid coal smell. Wind SE. PM ramped up sharply last hour. VOC spike clearly evident too.,3,15218
1502725978,,,3,15213
1502726804,,Industrial pollution at its worst!!!,5,15218
1502728548,None,Industrial,2,15208
1502729559,,Same old sooty stench,3,15206
1502730849,,Sulphuric ,3,15206
1502731509,,Asphalt,2,15217
1502747425,,Industrial burning ,4,15221
1502753342,,Sulfur,3,15221
1502763623,Sore throat. Burning eyes. ,Industrial sulfur ,3,15221
1502786761,none yet,rotten eggs,3,15104
1502794100,,Rotten eggs ,4,15217
1502795741,,"Smoke,dust, foul pittsburgh default",3,15207
1502795768,,,1,15218
1502795875,,,5,15213
1502795875,,,2,15232
1502796413,,,4,15221
1502797028,,,1,15213
1502797096,Asthmatic,Industrial,2,15221
1502797146,,,3,15217
1502798609,,Industrial,4,15217
1502799203,,Industrial ,4,15217
1502799489,,,4,15217
1502799569,,Industrial,4,15217
1502799584,,,4,15217
1502800483,,"Industrial, acrid, burnt rubber",5,15207
1502800501,,Exhaust,3,15207
1502800505,,Industrial ,3,15206
1502800670,Sulphuric ,Clariton,4,15232
1502800794,,"Industrial, sulphur",4,15213
1502800888,,"Air is getting acrid and unpleasant. Wind now SSE. PM, VOCs, & CO2 ramping up pretty sharply.",3,15218
1502801356,,Industrial,4,15206
1502801403,,Industrial burning smell ,5,15207
1502801613,Sore throat,Industrial,4,15213
1502801852,,,2,15213
1502801874,Headache,"Rotten eggs, gas",4,15217
1502801905,,,4,15208
1502801950,,,5,15221
1502802209,,Industrial ,4,15218
1502802264,,,2,15208
1502802283,Headache and frustration,Sulfurous sootiness,4,15206
1502802666,,"Horrific stink spiking now. Acrid, sooty.",5,15217
1502803161,,,5,15208
1502803204,,Industrial,5,15217
1502803230,,,4,15217
1502803467,,,4,15206
1502803633,,Sulfur,4,15217
1502803654,Sore throat,Industrial,5,15217
1502803818,,Tar & industrial smoke smell  like near the steel mill in Bradfock,3,15217
1502804349,,,4,15217
1502804350,Nausea ,"Industrial, asphalt ",4,15206
1502804401,Burning sinuses,Smells like black top tar or coke plant,3,15217
1502804983,Sore throat and irritated nasal passage,Industrial,5,15224
1502805081,Sore throat and irritated nasal passage,Industrial,5,15224
1502805219,Nose burns a bit,Industrial,4,15232
1502805354,,industry,4,15206
1502809899,,,1,15207
1502838248,I winced from the smell when I went into my yard,Industrial metallic,4,15201
1502864017,,Skunk smell lofting into house. Easily passing through window air conditioner that has been turned off. At least three waves starting at 1:43am. All within minutes of each other.,5,15218
1502871901,coughing already,rotten eggs,3,15104
1502874477,,,1,15208
1502879035,,,1,15217
1502884866,"Sneezing, burning eyes",,2,15217
1502886865,Hard to breathe,"Industrial, sweet",5,15201
1502886940,,,1,15217
1502887877,,,2,15222
1502896706,,,1,15213
1502897574,,Sewer,3,15213
1502899241,,,1,15217
1502909946,,Sewage,3,15222
1502923511,,,3,15201
1502923635,,Industrial.  Smells electrical.,3,15201
1502946762,,Smells like sulfur,3,15217
1502964308,coughing,rotten eggs,3,15104
1502964482,,Rotten eggs,3,15207
1502968113,,"Industrial, like factory pollution",3,15206
1502969390,,,1,15206
1502969773,,Industrial ,3,15217
1502970092,,Industrial,2,15221
1502970129,,sulfur smell,3,15217
1502972769,,Sulfur,2,15213
1502973648,,,3,15208
1502974334,,Industrial,2,15217
1502974381,Sinus swelling,Acrid smell similar to hot tar,3,15217
1502974441,,Industrial burning ,5,15207
1502974846,,,3,15208
1502975279,"Eye, nose, and throats irritation. Burning feeling.",Sulfur smell,5,15206
1502975735,,,4,15217
1502976069,,,2,15217
1502976480,,,4,15232
1502976911,,,2,15217
1502977360,"Immediate headache, burning nose and throat. Asthma symptoms. ",Industrial sulfur ,4,15221
1502978005,,Sulfur coal smell.,3,15218
1502986499,"burning nose, sneezing, headache, fatigue", industrial,5,15208
1503004182,,Acid-y plus sewage,3,15222
1503012158,,Sulfur,3,15221
1503014723,,Sulfur ,4,15221
1503015047,,"Industrial, burning, vocs",4,15206
1503016249,"Burning nose, sneezing, headache"," industrial,  COKE ",5,15208
1503017496,Observed while walking to my car. Historically this emission can trigger migraine if I don't get away from it. ,"Sulferish, rotten-eggs, heavy",3,15218
1503024542,,Woodsmoke ,3,15201
1503045166,none,rotten eggs,2,15104
1503049548,,,1,15208
1503097253,,,1,15206
1503104107,,"A real fluke, Applebees grill smoke/odor from Edgewood Town Centre. No wind here but co. airport last reported west.",4,15218
1503139750,none,rotten eggs,2,15104
1503139750,none,rotten eggs,2,15104
1503164794,Headache ,"Grease, burning wood, ",3,15232
1503195444,"Scratchy throat, cough ",Sulfur,4,15221
1503197623,,Raw sewage ,5,15218
