EpochTime,3.feed_11067.CO_PPB..3.feed_43.CO_PPB,3.feed_11067.NO2_PPB..3.feed_43.NO2_PPB,3.feed_11067.NOX_PPB..3.feed_43.NOX_PPB,3.feed_11067.NO_PPB..3.feed_43.NO_PPB,3.feed_11067.PM25T_UG_M3..3.feed_43.PM25T_UG_M3,3.feed_11067.SIGTHETA_DEG..3.feed_43.SIGTHETA_DEG,3.feed_11067.SONICWD_DEG..3.feed_43.SONICWD_DEG,3.feed_11067.SONICWS_MPH..3.feed_43.SONICWS_MPH
1508646600,321.8,6.5,7.1,0.6,15.0,35.1,111.0,0.9
1508650200,573.1,9.6,12.0,2.3,13.0,24.1,96.0,0.8
1508653800,,6.6,7.7,1.0,16.0,15.2,83.0,1.1
1508657400,268.4,,,,19.0,13.3,82.0,1.0
1508661000,352.7,8.7,12.7,4.1,18.0,33.3,94.0,0.9
1508664600,224.4,4.8,5.2,0.4,13.0,21.8,94.0,1.0
1508668200,244.5,4.8,6.5,1.7,13.0,15.8,83.0,1.2
1508671800,279.2,4.8,5.6,0.7,13.0,13.4,85.0,1.4
1508675400,528.7,8.9,13.2,4.2,14.0,39.9,75.0,1.1
1508679000,490.8,8.0,9.8,1.7,20.0,71.4,198.0,1.4
1508682600,238.3,5.2,6.2,0.9,16.0,21.1,203.0,3.9
1508686200,294.5,5.3,6.3,1.0,13.0,17.2,202.0,5.4
1508689800,299.7,9.0,11.0,2.0,17.0,21.8,207.0,5.5
1508693400,208.2,5.4,6.1,0.7,13.0,24.2,205.0,4.7
1508697000,327.1,6.1,6.9,0.8,10.0,28.8,209.0,4.2
1508700600,208.8,3.1,3.3,0.2,8.0,22.9,207.0,4.9
1508704200,174.4,2.2,2.3,0.0,4.0,34.8,196.0,3.9
1508707800,180.3,2.4,2.5,0.0,11.0,44.8,141.0,1.2
1508711400,212.2,2.6,2.6,0.0,11.0,38.0,86.0,0.9
1508715000,227.8,4.6,4.8,0.1,13.0,42.5,81.0,0.6
1508718600,224.2,4.1,4.3,0.2,12.0,41.4,91.0,0.5
1508722200,207.2,3.7,3.8,0.0,11.0,70.6,124.0,0.5
1508725800,214.6,5.1,5.2,0.0,12.0,66.2,86.0,0.9
1508729400,191.7,4.1,4.2,0.0,13.0,51.0,118.0,1.2
1508733000,184.4,3.1,3.3,0.1,10.0,54.0,134.0,1.4
1508736600,174.5,2.6,2.6,0.0,5.0,42.8,164.0,1.9
1508740200,,2.2,2.2,0.0,12.0,49.0,164.0,1.8
1508743800,213.1,,,,10.0,73.4,86.0,0.9
1508747400,205.0,4.6,5.2,0.6,12.0,72.6,107.0,0.6
1508751000,168.5,3.8,4.2,0.3,11.0,81.9,147.0,0.3
1508754600,174.9,4.3,4.5,0.2,9.0,80.6,135.0,0.5
1508758200,197.3,6.7,7.0,0.2,10.0,48.5,178.0,0.9
1508761800,216.6,6.3,7.1,0.8,14.0,47.2,165.0,1.0
1508765400,318.2,9.1,12.6,3.3,8.0,75.8,160.0,1.0
1508769000,316.5,9.3,14.3,5.0,6.0,74.7,128.0,1.0
1508772600,293.5,10.2,15.9,5.7,15.0,80.3,105.0,1.0
1508776200,299.1,7.5,13.1,5.6,7.0,84.9,168.0,1.5
1508779800,178.0,3.0,3.9,0.8,4.0,60.6,182.0,2.6
1508783400,161.1,2.7,3.0,0.3,0.0,54.3,169.0,2.5
1508787000,181.5,3.5,4.4,0.9,2.0,64.4,159.0,1.3
1508790600,174.4,3.4,4.2,0.7,5.0,76.0,167.0,1.7
1508794200,206.8,3.9,5.0,1.1,10.0,75.2,185.0,1.8
1508797800,198.3,3.7,4.6,0.8,10.0,50.2,198.0,3.7
1508801400,198.6,4.5,5.7,1.2,4.0,27.3,233.0,4.5
1508805000,209.7,3.6,3.7,0.1,-2.0,34.5,183.0,3.7
1508808600,180.1,5.5,7.2,1.8,-2.0,72.4,150.0,1.4
1508812200,215.2,3.9,4.7,0.8,0.0,57.9,164.0,2.3
1508815800,112.9,2.1,2.1,0.0,-2.0,43.3,177.0,2.9
1508819400,619.8,9.1,9.3,0.1,2.0,29.7,193.0,4.4
1508823000,173.8,6.9,7.1,0.1,5.0,19.2,204.0,8.1
1508826600,,3.6,3.8,0.1,4.0,18.3,206.0,7.3
1508830200,122.0,,,,9.0,23.7,216.0,5.9
1508833800,145.2,2.5,2.8,0.2,5.0,21.0,215.0,7.5
1508837400,142.6,3.0,3.1,0.1,4.0,21.0,214.0,6.2
1508841000,151.4,4.6,4.8,0.2,7.0,18.5,209.0,5.5
1508844600,209.1,7.7,8.5,0.7,6.0,22.6,211.0,4.9
1508848200,265.7,10.4,13.0,2.6,3.0,26.1,228.0,4.3
1508851800,242.8,9.3,12.0,2.7,9.0,22.9,212.0,4.1
1508855400,159.4,5.1,6.3,1.2,9.0,18.4,202.0,7.4
1508859000,157.3,3.5,4.8,1.2,6.0,20.8,211.0,8.2
1508862600,152.7,3.6,4.7,1.1,1.0,22.8,215.0,9.4
1508866200,178.9,4.1,5.8,1.6,2.0,23.4,217.0,10.5
1508869800,219.8,3.9,5.6,1.6,4.0,26.0,222.0,9.7
1508873400,232.6,3.3,4.8,1.5,3.0,25.8,224.0,9.4
1508877000,239.1,4.1,5.5,1.4,3.0,24.6,227.0,9.0
1508880600,290.5,4.7,6.6,1.8,10.0,30.2,234.0,6.9
1508884200,392.8,7.0,10.3,3.3,5.0,34.9,247.0,6.5
1508887800,160.2,3.8,3.9,0.0,3.0,22.2,219.0,6.0
1508891400,185.5,5.6,6.2,0.5,2.0,24.3,215.0,5.3
1508895000,135.1,5.6,5.7,0.0,4.0,16.2,210.0,6.6
1508898600,137.4,5.3,5.4,0.0,6.0,16.7,214.0,5.8
1508902200,142.9,6.9,6.9,0.0,2.0,16.2,215.0,5.9
1508905800,146.5,6.1,6.2,0.0,5.0,17.7,213.0,5.8
1508909400,155.4,6.5,6.7,0.1,0.0,23.1,220.0,5.2
1508913000,,5.4,5.5,0.0,4.0,16.1,210.0,5.1
1508916600,138.5,,,,9.0,20.0,213.0,5.5
1508920200,135.7,,4.0,,9.0,22.7,215.0,6.0
1508923800,137.8,4.0,4.1,0.1,3.0,17.6,211.0,6.0
1508927400,147.8,5.8,5.9,0.1,4.0,17.3,212.0,6.1
1508931000,150.2,6.5,6.7,0.2,3.0,20.0,209.0,6.2
1508934600,155.3,7.0,7.5,0.4,5.0,19.1,204.0,6.0
1508938200,153.6,6.2,7.3,1.0,4.0,21.7,209.0,6.1
1508941800,183.6,5.5,7.2,1.7,3.0,21.1,211.0,6.6
1508945400,238.7,7.4,12.1,4.8,2.0,26.2,225.0,6.3
1508949000,193.1,6.2,8.3,2.1,10.0,25.5,218.0,6.8
1508952600,260.2,7.2,13.2,5.9,6.0,27.0,232.0,6.6
1508956200,226.9,6.7,10.1,3.4,5.0,25.9,221.0,6.4
1508959800,268.0,6.6,10.6,3.9,7.0,27.4,224.0,5.5
1508963400,431.5,7.6,17.3,9.6,6.0,32.2,247.0,4.6
1508967000,228.6,6.5,7.8,1.3,0.0,24.9,217.0,4.8
1508970600,389.5,9.8,15.0,5.1,8.0,32.4,235.0,3.4
1508974200,360.6,11.3,14.8,3.5,8.0,26.7,223.0,2.5
1508977800,353.1,10.6,13.8,3.2,8.0,27.4,224.0,2.7
1508981400,270.4,10.0,11.3,1.3,6.0,34.9,202.0,2.1
1508985000,488.4,11.5,18.1,6.5,6.0,29.3,250.0,2.9
1508988600,417.4,11.2,17.2,5.9,6.0,31.7,264.0,2.5
1508992200,466.2,13.3,21.5,8.1,6.0,31.0,249.0,1.8
1508995800,299.1,10.4,15.2,4.8,19.0,42.0,277.0,1.9
1508999400,,11.3,23.0,11.7,21.0,29.0,285.0,1.5
1509003000,316.4,,,,13.0,45.5,272.0,1.3
1509006600,245.7,10.9,16.9,6.0,12.0,31.7,304.0,3.1
1509010200,433.6,13.8,29.3,15.5,10.0,37.9,310.0,1.9
1509013800,646.3,14.0,33.1,19.1,13.0,33.8,269.0,2.5
1509017400,638.7,17.3,36.6,19.4,14.0,32.0,254.0,2.9
1509021000,511.9,16.4,31.6,15.1,15.0,34.6,241.0,3.0
1509024600,462.1,15.4,33.0,17.5,21.0,35.6,251.0,3.0
1509028200,266.0,10.4,17.7,7.2,21.0,24.9,218.0,3.3
1509031800,378.7,11.3,24.8,13.3,17.0,36.8,244.0,4.0
1509035400,501.0,11.6,29.3,17.6,16.0,42.8,270.0,4.6
1509039000,578.3,11.5,30.0,18.5,12.0,39.7,308.0,3.7
1509042600,669.9,12.0,27.3,15.3,8.0,30.7,305.0,4.3
1509046200,731.9,11.6,25.7,13.9,4.0,38.0,300.0,4.6
1509049800,600.3,10.8,19.8,8.9,4.0,45.7,263.0,3.7
1509053400,690.0,14.3,22.8,8.4,4.0,53.6,52.0,1.3
1509057000,562.5,16.2,18.7,2.5,4.0,55.5,180.0,0.9
1509060600,811.9,17.9,32.2,14.2,8.0,67.6,227.0,0.6
1509064200,1368.8,23.3,48.3,25.1,11.0,46.0,218.0,0.7
1509067800,428.7,11.1,14.6,3.5,10.0,57.6,126.0,0.8
1509071400,560.8,15.3,17.8,2.4,12.0,30.0,172.0,1.9
1509075000,917.8,23.4,26.9,3.4,21.0,29.8,167.0,2.1
1509078600,566.4,21.4,24.4,3.0,17.0,34.2,136.0,1.4
1509082200,235.8,13.8,14.7,0.8,10.0,30.5,107.0,1.2
1509085800,,10.9,11.4,0.5,12.0,32.4,107.0,1.1
1509089400,206.9,,,,11.0,25.0,88.0,1.2
1509093000,187.3,9.3,10.6,1.3,7.0,29.0,90.0,1.2
1509096600,212.3,10.6,12.0,1.3,5.0,30.8,93.0,1.3
1509100200,204.7,12.3,13.9,1.5,9.0,29.3,102.0,1.5
1509103800,227.5,12.8,13.8,0.9,6.0,39.2,124.0,1.6
1509107400,195.8,10.1,11.6,1.4,6.0,37.9,160.0,3.2
1509111000,201.7,11.0,14.2,3.2,15.0,28.4,173.0,4.0
1509114600,403.7,16.8,27.6,10.7,19.0,18.0,195.0,7.8
1509118200,217.7,10.8,15.9,5.1,22.0,21.6,208.0,7.1
1509121800,161.4,4.8,5.9,1.1,11.0,20.7,205.0,7.7
1509125400,160.3,4.4,5.2,0.8,8.0,20.8,202.0,7.6
1509129000,175.8,3.8,4.8,0.9,6.0,21.6,205.0,8.9
1509132600,160.6,3.3,3.9,0.6,5.0,19.8,207.0,9.0
1509136200,159.1,3.3,3.6,0.2,5.0,19.4,205.0,9.1
1509139800,321.7,6.3,6.6,0.3,2.0,24.0,198.0,5.0
1509143400,491.2,10.4,10.5,0.0,2.0,31.3,183.0,2.1
1509147000,405.7,13.5,14.6,1.1,14.0,40.9,123.0,1.2
1509150600,243.0,6.0,6.3,0.2,11.0,61.7,127.0,1.1
1509154200,192.0,5.3,5.5,0.2,7.0,53.8,130.0,0.6
1509157800,172.4,4.5,4.5,0.0,7.0,42.8,114.0,1.0
1509161400,175.1,4.2,4.4,0.3,6.0,52.3,139.0,1.7
1509165000,174.5,4.0,4.1,0.1,9.0,48.5,153.0,2.3
1509168600,272.5,5.6,5.8,0.1,13.0,46.3,138.0,2.1
1509172200,,4.4,4.8,0.4,11.0,55.7,123.0,1.8
1509175800,247.3,,,,5.0,46.9,86.0,1.2
1509179400,250.6,7.2,8.2,1.0,9.0,49.0,77.0,1.0
1509183000,179.5,3.6,3.7,0.1,6.0,51.2,165.0,1.8
1509186600,332.4,6.6,6.8,0.2,9.0,45.9,167.0,1.6
1509190200,594.9,17.1,17.7,0.6,12.0,41.1,139.0,1.2
1509193800,671.0,16.5,17.1,0.6,18.0,24.4,190.0,3.0
1509197400,332.6,9.7,10.0,0.3,15.0,21.0,208.0,4.9
1509201000,226.7,8.2,8.9,0.7,11.0,23.4,208.0,3.5
1509204600,210.8,7.4,8.3,0.8,9.0,27.8,190.0,2.5
1509208200,819.7,15.4,25.0,9.7,16.0,30.7,255.0,2.1
1509211800,815.8,12.1,21.9,9.8,13.0,33.2,283.0,4.1
1509215400,414.8,6.0,12.7,6.6,6.0,26.3,319.0,6.9
1509219000,466.0,7.4,14.9,7.4,3.0,32.0,317.0,4.4
1509222600,582.0,10.4,21.1,10.5,3.0,26.2,317.0,3.6
1509226200,595.4,12.1,24.7,12.5,4.0,26.5,313.0,3.3
1509229800,470.6,9.8,17.6,7.8,2.0,34.4,301.0,3.1
1509233400,615.5,10.1,19.2,9.0,0.0,31.8,322.0,2.0
1509237000,551.5,9.9,19.7,9.8,7.0,28.5,304.0,2.3
1509240600,435.0,8.0,12.3,4.2,4.0,43.4,316.0,2.7
1509244200,418.7,6.2,10.5,4.3,3.0,29.5,327.0,3.4
1509247800,373.0,5.4,11.0,5.6,6.0,30.3,330.0,3.2
1509251400,346.8,5.1,8.2,3.0,2.0,36.3,356.0,2.4
1509255000,249.2,5.9,9.2,3.2,3.0,39.5,28.0,2.4
1509258600,,6.6,11.0,4.4,7.0,47.5,346.0,1.8
1509262200,218.8,,,,4.0,35.4,13.0,2.8
1509265800,189.8,3.6,4.5,0.9,6.0,24.3,41.0,3.0
1509269400,216.6,4.7,6.6,1.8,5.0,42.0,2.0,2.7
1509273000,239.9,4.7,6.4,1.6,7.0,37.6,331.0,3.0
1509276600,310.0,6.0,10.6,4.5,5.0,41.9,340.0,3.1
1509280200,392.7,4.9,9.2,4.2,5.0,36.6,334.0,3.7
1509283800,348.8,7.3,12.3,5.1,9.0,25.9,323.0,3.8
1509287400,613.8,7.4,17.1,9.6,9.0,36.2,320.0,3.1
1509291000,722.9,8.4,18.5,10.0,9.0,26.3,311.0,2.8
1509294600,580.9,6.5,15.6,9.1,8.0,31.3,324.0,4.2
1509298200,627.6,7.2,16.9,9.6,8.0,25.9,320.0,4.2
1509301800,731.7,8.9,19.7,10.8,7.0,31.1,316.0,3.2
1509305400,634.6,8.8,20.5,11.6,5.0,37.4,317.0,3.5
1509309000,532.8,7.9,16.7,8.8,7.0,32.7,323.0,3.9
1509312600,437.6,7.6,15.2,7.6,11.0,30.9,321.0,4.0
1509316200,382.8,6.4,12.1,5.6,10.0,37.4,329.0,3.9
1509319800,304.9,5.7,10.6,4.8,5.0,40.8,341.0,4.7
1509323400,297.3,4.6,8.7,4.1,3.0,34.7,325.0,5.3
1509327000,256.2,5.4,8.9,3.4,4.0,24.5,322.0,5.3
1509330600,231.8,4.5,7.1,2.5,9.0,27.8,318.0,5.8
1509334200,216.8,4.2,5.6,1.4,5.0,29.2,321.0,6.5
1509337800,225.1,5.1,7.1,1.9,2.0,33.2,319.0,5.5
1509341400,197.5,6.1,7.9,1.8,7.0,32.9,306.0,6.1
1509345000,,5.2,6.5,1.2,2.0,33.3,298.0,6.5
1509348600,181.5,,,,6.0,36.0,294.0,7.6
1509352200,178.7,4.5,6.2,1.6,8.0,30.5,295.0,7.9
1509355800,227.1,4.9,7.7,2.8,8.0,36.8,289.0,8.6
1509359400,313.7,5.9,14.0,8.1,8.0,35.7,284.0,7.3
1509363000,355.1,8.2,14.8,6.6,6.0,36.0,269.0,7.9
