EpochTime,3.feed_26.OZONE_PPM,3.feed_26.PM25B_UG_M3,3.feed_26.PM10B_UG_M3,3.feed_26.SONICWS_MPH,3.feed_26.SONICWD_DEG,3.feed_26.SIGTHETA_DEG
1479569400,0.011000000000000001,7.0,,11.1,282.0,18.4
1479573000,0.013999999999999999,4.0,,13.5,268.0,20.8
1479576600,0.016,3.0,,9.8,250.0,21.3
1479580200,0.023,4.0,,12.6,257.0,21.5
1479583800,0.025,5.0,4.0,10.7,245.0,21.5
1479587400,0.026000000000000002,3.0,3.0,12.2,256.0,21.0
1479591000,0.027000000000000003,5.0,1.0,12.8,258.0,21.7
1479594600,0.025,5.0,2.0,12.2,248.0,20.1
1479598200,0.025,3.0,2.0,9.2,272.0,21.9
1479601800,0.026000000000000002,3.0,2.0,10.9,259.0,19.6
1479605400,0.026000000000000002,7.0,6.0,11.4,267.0,21.5
1479609000,0.027999999999999997,5.0,4.0,11.3,265.0,19.5
1479612600,0.027999999999999997,4.0,2.0,10.7,272.0,20.8
1479616200,0.028999999999999998,6.0,3.0,10.4,284.0,18.5
1479619800,0.027999999999999997,2.0,3.0,8.5,275.0,19.6
1479623400,0.032,0.0,2.0,10.6,270.0,19.5
1479627000,0.033,2.0,1.0,10.8,268.0,21.2
1479630600,0.033,4.0,1.0,10.6,273.0,19.9
1479634200,0.034,3.0,3.0,12.8,277.0,21.0
1479637800,0.035,2.0,3.0,13.3,277.0,20.9
1479641400,0.034,3.0,7.0,12.4,261.0,19.6
1479645000,0.034,3.0,4.0,11.9,258.0,19.5
1479648600,0.033,3.0,3.0,11.1,262.0,20.0
1479652200,0.034,3.0,3.0,12.5,267.0,20.7
1479655800,0.033,2.0,4.0,11.1,267.0,22.0
1479659400,0.033,4.0,8.0,11.6,274.0,19.9
1479663000,0.034,7.0,6.0,12.7,273.0,20.3
1479666600,0.034,5.0,7.0,13.1,274.0,21.6
1479670200,0.034,2.0,5.0,12.0,274.0,20.6
1479673800,0.033,6.0,6.0,12.2,271.0,19.6
1479677400,0.034,5.0,3.0,12.5,280.0,18.8
1479681000,0.036000000000000004,2.0,8.0,13.5,278.0,18.0
1479684600,0.036000000000000004,2.0,6.0,12.5,277.0,17.9
1479688200,0.035,5.0,5.0,11.6,282.0,18.7
1479691800,0.035,5.0,3.0,12.2,281.0,18.0
1479695400,0.033,7.0,5.0,10.3,278.0,18.8
1479699000,0.032,7.0,6.0,9.6,279.0,19.4
1479702600,0.032,7.0,2.0,9.6,266.0,22.2
1479706200,0.033,,6.0,11.2,267.0,21.3
1479709800,0.033,3.0,4.0,11.5,277.0,19.1
1479713400,0.034,5.0,3.0,10.6,274.0,21.3
1479717000,0.035,4.0,2.0,10.9,268.0,20.9
1479720600,0.034,5.0,1.0,10.6,267.0,22.2
1479724200,0.036000000000000004,4.0,3.0,11.8,275.0,19.4
1479727800,0.035,3.0,5.0,10.2,272.0,21.8
1479731400,0.033,4.0,6.0,10.3,267.0,21.2
1479735000,0.031,4.0,5.0,9.7,263.0,21.0
1479738600,0.032,5.0,5.0,10.6,263.0,21.8
1479742200,0.033,3.0,9.0,10.7,264.0,21.6
1479745800,0.032,1.0,10.0,10.8,265.0,21.8
1479749400,0.034,3.0,10.0,13.1,280.0,19.3
1479753000,0.036000000000000004,3.0,16.0,13.4,283.0,19.8
1479756600,0.037000000000000005,5.0,20.0,14.1,286.0,18.8
1479760200,0.037000000000000005,7.0,15.0,12.9,291.0,18.5
1479763800,0.038,7.0,8.0,12.8,295.0,16.7
1479767400,0.037000000000000005,6.0,9.0,11.3,281.0,19.3
1479771000,0.035,3.0,7.0,9.6,265.0,20.2
1479774600,0.034,2.0,4.0,9.1,261.0,20.0
1479778200,0.028999999999999998,7.0,6.0,8.3,249.0,19.3
1479781800,0.027999999999999997,7.0,9.0,8.2,257.0,19.1
1479785400,0.027999999999999997,10.0,12.0,8.4,254.0,17.3
1479789000,0.025,7.0,10.0,7.3,251.0,18.9
1479792600,0.025,,10.0,7.6,254.0,18.5
1479796200,0.025,4.0,8.0,6.2,258.0,19.3
1479799800,0.026000000000000002,9.0,10.0,6.8,249.0,15.7
1479803400,0.025,7.0,7.0,6.8,251.0,14.5
1479807000,0.019,6.0,7.0,6.2,249.0,15.1
1479810600,0.012,12.0,12.0,6.1,249.0,13.9
1479814200,0.013999999999999999,10.0,13.0,7.0,250.0,13.0
1479817800,0.013000000000000001,13.0,13.0,6.7,252.0,16.5
1479821400,0.013999999999999999,10.0,17.0,5.5,251.0,19.6
1479825000,0.018000000000000002,7.0,14.0,5.8,270.0,23.1
1479828600,0.027999999999999997,7.0,16.0,7.7,277.0,22.4
1479832200,0.032,9.0,14.0,8.2,287.0,20.7
1479835800,0.037000000000000005,6.0,6.0,8.8,275.0,21.9
1479839400,0.035,8.0,22.0,6.9,299.0,26.3
1479843000,0.032,8.0,15.0,6.9,282.0,23.7
1479846600,0.028999999999999998,7.0,12.0,5.4,274.0,22.5
1479850200,0.025,7.0,14.0,4.6,259.0,20.1
1479853800,0.019,6.0,18.0,3.3,266.0,18.7
1479857400,0.006999999999999999,9.0,18.0,1.9,229.0,17.3
1479861000,0.001,13.0,20.0,1.3,358.0,41.5
1479864600,0.001,17.0,28.0,1.3,357.0,18.9
1479868200,0.001,18.0,26.0,1.7,359.0,34.2
1479871800,0.0,17.0,22.0,1.3,5.0,38.1
1479875400,0.0,17.0,24.0,1.4,358.0,19.7
1479879000,0.0,,17.0,1.9,17.0,18.8
1479882600,0.001,15.0,24.0,2.1,6.0,20.2
1479886200,0.001,17.0,18.0,1.5,353.0,33.0
1479889800,0.0,16.0,16.0,2.0,9.0,20.1
1479893400,0.0,19.0,18.0,1.9,2.0,17.9
1479897000,0.0,15.0,18.0,1.8,3.0,20.8
1479900600,0.0,10.0,21.0,2.0,8.0,19.1
1479904200,0.0,18.0,21.0,2.2,7.0,17.4
1479907800,0.001,18.0,40.0,1.7,358.0,24.8
1479911400,0.002,,33.0,2.3,345.0,22.5
1479915000,0.008,,30.0,2.9,346.0,31.4
1479918600,0.017,8.0,15.0,3.0,28.0,42.7
1479922200,0.02,9.0,18.0,3.8,33.0,35.8
1479925800,0.012,14.0,21.0,2.5,15.0,38.7
1479929400,0.011000000000000001,12.0,19.0,3.2,33.0,30.0
1479933000,0.01,9.0,15.0,2.6,39.0,33.9
1479936600,0.002,12.0,21.0,1.6,18.0,42.5
1479940200,0.001,17.0,19.0,1.6,32.0,36.6
1479943800,0.001,13.0,28.0,2.3,9.0,29.6
1479947400,0.001,14.0,29.0,2.5,39.0,26.4
1479951000,0.001,10.0,25.0,2.2,23.0,27.1
1479954600,0.001,16.0,28.0,2.5,18.0,23.7
1479958200,0.001,14.0,27.0,2.1,24.0,18.1
1479961800,0.0,16.0,27.0,2.3,12.0,18.3
1479965400,0.0,16.0,28.0,2.0,11.0,48.4
1479969000,0.0,17.0,22.0,2.0,10.0,48.1
1479972600,0.0,17.0,21.0,1.7,17.0,36.0
1479976200,0.0,15.0,20.0,2.1,16.0,25.6
1479979800,0.0,17.0,18.0,2.1,5.0,20.9
1479983400,0.0,20.0,21.0,1.6,12.0,54.7
1479987000,0.0,16.0,24.0,1.1,329.0,48.5
1479990600,0.0,27.0,32.0,1.8,201.0,46.5
1479994200,0.004,27.0,31.0,2.5,209.0,19.2
1479997800,0.008,24.0,31.0,3.4,220.0,17.8
1480001400,0.013000000000000001,21.0,25.0,3.4,230.0,15.9
1480005000,0.017,17.0,24.0,4.1,230.0,20.8
1480008600,0.02,15.0,17.0,5.7,235.0,17.4
1480012200,0.017,14.0,18.0,3.2,242.0,20.9
1480015800,0.013999999999999999,11.0,10.0,4.7,307.0,19.9
1480019400,0.013000000000000001,8.0,6.0,3.3,257.0,49.5
1480023000,0.011000000000000001,9.0,7.0,3.6,223.0,43.2
1480026600,0.006,9.0,10.0,2.5,238.0,19.1
1480030200,0.009000000000000001,8.0,9.0,4.1,250.0,19.2
1480033800,0.009000000000000001,7.0,7.0,2.9,264.0,18.2
1480037400,0.015,5.0,4.0,5.1,258.0,20.3
1480041000,0.022000000000000002,3.0,5.0,4.8,238.0,16.5
1480044600,0.022000000000000002,0.0,4.0,4.5,244.0,20.2
1480048200,0.023,5.0,2.0,3.4,269.0,20.0
1480051800,0.017,6.0,3.0,1.8,239.0,29.6
1480055400,0.013000000000000001,4.0,3.0,1.9,192.0,28.0
1480059000,0.01,6.0,2.0,1.9,182.0,51.8
1480062600,0.001,6.0,2.0,1.3,233.0,44.9
1480066200,0.003,8.0,5.0,2.4,243.0,23.1
1480069800,0.01,6.0,7.0,3.4,248.0,24.1
1480073400,0.012,6.0,11.0,4.5,280.0,16.4
1480077000,0.013000000000000001,8.0,21.0,3.9,272.0,21.2
1480080600,0.015,7.0,16.0,5.9,302.0,14.6
1480084200,0.022000000000000002,9.0,13.0,5.9,278.0,23.2
1480087800,0.025,8.0,10.0,7.6,289.0,17.9
1480091400,0.025,6.0,7.0,6.2,279.0,18.8
1480095000,0.026000000000000002,3.0,7.0,6.7,274.0,21.9
1480098600,0.026000000000000002,4.0,6.0,6.8,268.0,20.6
1480102200,0.023,4.0,6.0,5.9,276.0,22.8
1480105800,0.024,6.0,6.0,6.3,262.0,22.0
1480109400,0.024,9.0,4.0,5.5,257.0,19.8
1480113000,0.022000000000000002,8.0,12.0,3.9,261.0,22.3
1480116600,0.02,6.0,8.0,4.2,275.0,22.8
1480120200,0.019,8.0,6.0,4.8,292.0,17.5
1480123800,0.02,10.0,7.0,4.7,282.0,21.2
1480127400,0.017,9.0,11.0,7.8,275.0,18.9
1480131000,0.018000000000000002,7.0,11.0,6.5,261.0,19.9
1480134600,0.019,7.0,15.0,6.2,255.0,20.0
1480138200,0.017,9.0,7.0,6.3,253.0,19.6
1480141800,0.016,10.0,8.0,6.6,263.0,22.0
1480145400,0.015,9.0,7.0,5.7,251.0,21.0
1480149000,0.013000000000000001,8.0,9.0,5.9,233.0,18.3
1480152600,0.013999999999999999,6.0,6.0,5.6,248.0,22.7
1480156200,0.011000000000000001,12.0,5.0,6.3,248.0,23.7
1480159800,0.012,9.0,7.0,7.4,250.0,19.4
1480163400,0.012,7.0,14.0,7.6,253.0,19.6
1480167000,0.012,8.0,13.0,6.9,253.0,20.7
1480170600,0.012,18.0,11.0,6.5,256.0,19.8
1480174200,0.013999999999999999,11.0,13.0,8.8,254.0,19.8
1480177800,0.015,15.0,14.0,7.2,261.0,21.1
1480181400,0.018000000000000002,9.0,15.0,6.9,262.0,21.6
1480185000,0.021,10.0,9.0,8.0,263.0,20.9
1480188600,0.023,6.0,9.0,7.1,269.0,21.9
1480192200,0.025,8.0,9.0,7.7,280.0,17.6
1480195800,0.026000000000000002,7.0,6.0,9.3,290.0,15.1
1480199400,0.022000000000000002,8.0,8.0,4.7,283.0,16.0
1480203000,0.021,9.0,8.0,4.4,275.0,16.1
1480206600,0.023,9.0,7.0,5.7,267.0,18.9
1480210200,0.023,7.0,9.0,5.2,257.0,19.7
1480213800,0.023,5.0,7.0,5.9,261.0,20.3
1480217400,0.023,6.0,12.0,6.6,260.0,20.4
1480221000,0.022000000000000002,6.0,7.0,5.8,263.0,20.7
1480224600,0.022000000000000002,9.0,10.0,6.0,255.0,19.8
1480228200,0.022000000000000002,9.0,9.0,7.0,250.0,16.8
1480231800,0.023,9.0,7.0,5.2,262.0,20.0
1480235400,0.021,7.0,5.0,4.5,267.0,18.1
1480239000,0.015,5.0,4.0,2.6,255.0,20.3
1480242600,0.006,3.0,4.0,3.4,208.0,14.6
1480246200,0.005,6.0,7.0,4.8,223.0,17.6
1480249800,0.006999999999999999,10.0,10.0,2.4,188.0,26.0
1480253400,0.009000000000000001,9.0,17.0,3.2,209.0,18.1
1480257000,0.015,13.0,13.0,3.4,239.0,23.9
1480260600,0.026000000000000002,11.0,8.0,6.9,279.0,23.0
1480264200,0.028999999999999998,7.0,12.0,7.2,294.0,19.2
1480267800,0.028999999999999998,7.0,11.0,7.0,253.0,27.6
1480271400,0.03,6.0,10.0,5.1,257.0,25.6
1480275000,0.028999999999999998,7.0,11.0,4.7,257.0,26.4
1480278600,0.027000000000000003,10.0,11.0,3.2,247.0,39.1
1480282200,0.026000000000000002,9.0,15.0,3.2,166.0,23.2
1480285800,0.017,15.0,9.0,3.5,150.0,14.3
1480289400,0.006999999999999999,11.0,20.0,2.6,45.0,36.7
1480293000,0.001,14.0,22.0,2.1,10.0,14.0
1480296600,0.0,16.0,19.0,2.1,7.0,15.6
1480300200,0.0,20.0,18.0,2.1,5.0,17.8
1480303800,0.0,21.0,18.0,2.0,5.0,21.3
1480307400,0.0,17.0,17.0,2.2,2.0,17.0
1480311000,0.0,19.0,22.0,1.9,4.0,17.0
1480314600,0.0,18.0,24.0,1.8,358.0,17.7
1480318200,0.0,19.0,20.0,2.1,8.0,16.5
1480321800,0.0,19.0,19.0,2.0,4.0,15.3
1480325400,0.0,22.0,23.0,2.0,2.0,16.0
1480329000,0.0,14.0,21.0,2.0,10.0,19.4
1480332600,0.0,18.0,17.0,2.0,5.0,22.5
1480336200,0.0,14.0,22.0,2.1,10.0,19.9
1480339800,0.0,19.0,23.0,2.1,1.0,24.5
1480343400,0.001,17.0,25.0,2.2,359.0,24.3
1480347000,0.001,20.0,27.0,2.7,347.0,21.4
1480350600,0.002,16.0,48.0,2.2,353.0,31.2
1480354200,0.002,18.0,29.0,2.0,1.0,29.6
1480357800,0.001,18.0,52.0,1.8,352.0,40.1
1480361400,0.002,24.0,33.0,2.0,48.0,56.0
1480365000,0.003,22.0,34.0,2.2,105.0,58.0
1480368600,0.002,19.0,36.0,2.8,85.0,37.6
1480372200,0.002,15.0,25.0,3.4,46.0,55.0
1480375800,0.006,16.0,22.0,3.4,80.0,40.4
1480379400,0.015,11.0,17.0,6.5,102.0,34.1
1480383000,0.02,18.0,18.0,6.7,95.0,41.3
1480386600,0.022000000000000002,11.0,17.0,4.7,95.0,24.5
1480390200,0.021,11.0,11.0,4.5,111.0,23.0
1480393800,0.023,15.0,15.0,6.9,127.0,15.6
1480397400,0.024,12.0,12.0,6.3,123.0,22.9
1480401000,0.023,13.0,9.0,4.2,96.0,45.1
1480404600,0.022000000000000002,14.0,15.0,4.0,70.0,32.6
1480408200,0.016,11.0,6.0,2.0,40.0,46.0
1480411800,0.013000000000000001,13.0,7.0,3.2,96.0,54.4
1480415400,0.003,13.0,10.0,2.3,17.0,26.0
1480419000,0.0,16.0,14.0,1.9,19.0,68.1
1480422600,0.0,12.0,19.0,2.3,43.0,53.7
1480426200,0.001,13.0,21.0,2.0,22.0,48.1
1480429800,0.001,22.0,,1.5,9.0,45.0
1480433400,0.005,19.0,23.0,2.0,33.0,56.1
1480437000,0.023,6.0,14.0,5.6,184.0,22.0
1480440600,0.038,4.0,6.0,8.4,197.0,21.6
1480444200,0.039,6.0,5.0,9.2,228.0,20.5
1480447800,0.040999999999999995,6.0,17.0,9.0,222.0,20.5
1480451400,0.040999999999999995,6.0,10.0,7.3,215.0,19.4
1480455000,0.034,6.0,17.0,5.1,227.0,17.6
1480458600,0.013999999999999999,10.0,21.0,2.3,206.0,24.2
1480462200,0.006,9.0,14.0,1.8,158.0,31.0
1480465800,0.001,10.0,24.0,1.6,14.0,28.3
1480469400,0.001,15.0,26.0,1.7,15.0,23.2
1480473000,0.0,12.0,17.0,2.0,17.0,31.4
1480476600,0.0,10.0,17.0,1.7,8.0,21.9
1480480200,0.002,7.0,19.0,1.5,3.0,29.9
1480483800,0.001,10.0,18.0,2.0,31.0,61.7
1480487400,0.001,13.0,22.0,1.9,17.0,43.6
1480491000,0.0,12.0,16.0,1.9,17.0,29.0
1480494600,0.001,12.0,22.0,2.1,9.0,30.1
1480498200,0.001,14.0,24.0,1.9,23.0,55.5
1480501800,0.0,21.0,18.0,2.0,352.0,51.0
1480505400,0.0,14.0,16.0,1.6,14.0,44.9
1480509000,0.001,16.0,24.0,2.5,5.0,26.5
1480512600,0.001,10.0,8.0,4.0,85.0,25.3
1480516200,0.013999999999999999,5.0,6.0,5.1,112.0,50.4
1480519800,0.021,11.0,9.0,5.6,144.0,45.0
1480523400,,6.0,6.0,3.7,155.0,39.8
1480527000,0.016,5.0,5.0,5.9,143.0,32.0
1480530600,0.013999999999999999,4.0,5.0,4.1,177.0,61.0
1480534200,0.011000000000000001,4.0,5.0,4.0,155.0,17.9
1480537800,0.011000000000000001,5.0,7.0,4.8,168.0,16.0
1480541400,0.009000000000000001,4.0,4.0,5.6,130.0,14.1
1480545000,0.008,6.0,3.0,4.7,147.0,17.0
1480548600,0.019,4.0,2.0,7.1,148.0,15.2
1480552200,0.024,5.0,2.0,4.0,172.0,19.0
1480555800,0.025,5.0,2.0,4.6,198.0,22.9
1480559400,0.034,3.0,3.0,11.7,272.0,21.5
1480563000,0.035,3.0,2.0,11.3,289.0,15.1
1480566600,0.036000000000000004,3.0,3.0,8.6,279.0,17.2
1480570200,0.031,3.0,6.0,10.7,288.0,17.5
1480573800,0.022000000000000002,5.0,9.0,8.2,279.0,17.5
1480577400,0.02,7.0,8.0,7.0,257.0,20.7
1480581000,0.02,7.0,6.0,9.3,249.0,18.4
1480584600,0.019,6.0,6.0,10.1,249.0,17.3
1480588200,0.017,3.0,8.0,8.7,247.0,20.5
1480591800,0.015,5.0,7.0,7.8,265.0,18.8
1480595400,0.013000000000000001,4.0,10.0,7.2,265.0,21.2
1480599000,0.017,8.0,5.0,10.7,260.0,20.8
1480602600,0.018000000000000002,6.0,2.0,11.2,261.0,20.4
1480606200,0.016,4.0,4.0,10.1,259.0,22.1
1480609800,0.016,2.0,3.0,13.4,261.0,19.7
1480613400,0.017,1.0,2.0,13.7,262.0,20.5
1480617000,0.017,3.0,2.0,9.5,266.0,19.3
1480620600,0.015,2.0,1.0,10.9,266.0,22.2
1480624200,0.013999999999999999,2.0,3.0,10.0,271.0,21.0
1480627800,0.013000000000000001,1.0,2.0,9.3,263.0,20.8
1480631400,0.013000000000000001,5.0,4.0,10.4,250.0,19.1
1480635000,0.013000000000000001,4.0,6.0,11.4,234.0,17.2
1480638600,0.012,5.0,4.0,9.6,233.0,20.3
1480642200,0.012,6.0,3.0,8.2,245.0,21.4
1480645800,0.011000000000000001,7.0,2.0,8.5,245.0,18.4
1480649400,0.011000000000000001,5.0,1.0,8.9,244.0,17.8
1480653000,0.011000000000000001,3.0,1.0,7.9,257.0,18.2
1480656600,0.011000000000000001,3.0,3.0,6.9,255.0,21.9
1480660200,0.011000000000000001,9.0,2.0,8.1,245.0,17.2
1480663800,0.011000000000000001,5.0,1.0,9.0,246.0,16.3
1480667400,0.011000000000000001,1.0,3.0,8.4,245.0,16.2
1480671000,0.01,3.0,5.0,7.2,250.0,19.2
1480674600,0.009000000000000001,5.0,4.0,8.3,239.0,16.2
1480678200,0.006,7.0,4.0,7.6,243.0,17.0
1480681800,0.004,6.0,13.0,6.4,237.0,18.4
1480685400,0.005,7.0,11.0,6.6,244.0,19.0
1480689000,0.009000000000000001,5.0,9.0,8.2,244.0,20.4
1480692600,0.012,5.0,8.0,9.7,249.0,21.7
1480696200,0.013000000000000001,5.0,7.0,10.4,233.0,17.2
1480699800,0.013999999999999999,4.0,4.0,9.7,246.0,19.2
1480703400,0.013999999999999999,7.0,6.0,9.7,251.0,18.5
1480707000,0.012,4.0,6.0,9.4,236.0,18.0
1480710600,0.012,5.0,7.0,10.9,233.0,17.8
1480714200,0.012,4.0,5.0,11.8,232.0,15.5
1480717800,0.011000000000000001,5.0,11.0,10.4,238.0,16.2
1480721400,0.011000000000000001,4.0,6.0,9.7,244.0,19.2
1480725000,0.011000000000000001,3.0,4.0,9.5,249.0,18.4
1480728600,0.011000000000000001,4.0,9.0,9.0,254.0,19.3
1480732200,0.01,3.0,6.0,8.7,254.0,19.4
1480735800,0.012,4.0,3.0,7.9,266.0,20.6
1480739400,0.013999999999999999,6.0,5.0,8.1,271.0,21.2
1480743000,0.017,6.0,4.0,8.6,276.0,18.7
1480746600,0.019,5.0,3.0,7.7,280.0,17.2
1480750200,0.02,5.0,7.0,6.4,266.0,20.6
1480753800,0.018000000000000002,4.0,9.0,7.1,252.0,17.2
1480757400,0.021,3.0,7.0,6.7,265.0,20.5
1480761000,0.021,4.0,4.0,6.0,272.0,19.6
1480764600,0.022000000000000002,6.0,9.0,6.4,262.0,19.7
1480768200,0.024,5.0,12.0,7.8,262.0,20.6
1480771800,0.026000000000000002,7.0,7.0,7.4,256.0,19.7
1480775400,0.024,7.0,8.0,8.1,251.0,17.6
1480779000,0.024,4.0,7.0,6.6,256.0,19.1
1480782600,0.026000000000000002,7.0,7.0,6.0,276.0,21.1
1480786200,0.027999999999999997,9.0,6.0,6.3,286.0,21.5
1480789800,0.027000000000000003,7.0,5.0,7.0,273.0,19.0
1480793400,0.027999999999999997,7.0,5.0,6.6,276.0,21.5
1480797000,0.026000000000000002,9.0,7.0,5.7,261.0,23.5
1480800600,0.022000000000000002,10.0,9.0,5.8,241.0,18.7
1480804200,0.019,7.0,10.0,5.6,236.0,19.6
1480807800,0.021,7.0,10.0,5.6,240.0,22.4
1480811400,0.023,9.0,6.0,6.4,251.0,19.3
1480815000,0.025,10.0,5.0,6.0,250.0,19.3
1480818600,0.026000000000000002,7.0,6.0,4.7,257.0,23.9
1480822200,0.026000000000000002,3.0,8.0,4.3,253.0,22.3
1480825800,0.025,4.0,8.0,4.8,246.0,24.0
1480829400,0.024,5.0,8.0,2.8,267.0,31.2
1480833000,0.021,4.0,8.0,2.9,257.0,24.5
1480836600,0.02,3.0,8.0,2.9,256.0,23.3
1480840200,0.02,6.0,10.0,2.5,272.0,20.3
1480843800,0.016,7.0,7.0,2.5,260.0,22.2
1480847400,0.013999999999999999,7.0,9.0,2.9,219.0,18.6
1480851000,0.012,7.0,8.0,2.0,171.0,27.0
1480854600,0.006999999999999999,11.0,8.0,1.5,342.0,37.1
1480858200,0.004,9.0,12.0,1.3,340.0,24.8
1480861800,0.005,10.0,12.0,1.9,327.0,24.0
1480865400,0.011000000000000001,13.0,15.0,2.1,330.0,50.3
1480869000,0.019,13.0,16.0,3.6,99.0,35.0
1480872600,0.022000000000000002,10.0,13.0,4.6,97.0,43.4
1480876200,0.023,8.0,7.0,6.3,85.0,22.6
1480879800,0.024,7.0,10.0,6.8,83.0,21.9
1480883400,0.023,8.0,7.0,6.0,84.0,23.6
1480887000,0.023,7.0,6.0,5.9,78.0,18.4
1480890600,0.02,9.0,5.0,4.9,75.0,27.1
1480894200,0.021,8.0,10.0,5.4,79.0,24.4
1480897800,0.022000000000000002,5.0,11.0,6.5,86.0,21.8
1480901400,0.019,7.0,7.0,4.1,103.0,26.8
1480905000,0.016,7.0,4.0,4.5,82.0,24.0
1480908600,0.015,8.0,5.0,2.6,118.0,38.2
1480912200,0.011000000000000001,8.0,5.0,2.9,114.0,33.1
1480915800,0.011000000000000001,8.0,9.0,2.7,147.0,42.3
1480919400,0.013999999999999999,5.0,6.0,5.4,218.0,35.2
1480923000,0.013999999999999999,7.0,1.0,7.2,240.0,18.3
1480926600,0.018000000000000002,7.0,0.0,10.2,255.0,17.8
1480930200,0.021,3.0,0.0,9.8,262.0,19.7
1480933800,0.019,2.0,-1.0,8.8,256.0,20.7
1480937400,0.021,3.0,-2.0,9.2,266.0,21.6
1480941000,0.019,4.0,0.0,8.6,285.0,18.9
1480944600,0.018000000000000002,10.0,4.0,9.4,288.0,16.4
1480948200,0.017,6.0,10.0,9.4,295.0,17.7
1480951800,0.016,8.0,13.0,8.2,296.0,16.6
1480955400,0.02,6.0,14.0,6.7,292.0,19.5
1480959000,0.026000000000000002,10.0,8.0,6.6,258.0,25.2
1480962600,0.026000000000000002,7.0,7.0,6.4,277.0,25.7
1480966200,0.026000000000000002,6.0,5.0,6.7,274.0,22.4
1480969800,0.026000000000000002,9.0,4.0,5.5,305.0,16.9
1480973400,0.026000000000000002,6.0,5.0,4.7,299.0,13.6
1480977000,0.023,5.0,10.0,3.5,270.0,18.6
1480980600,0.016,12.0,13.0,1.9,322.0,34.6
1480984200,0.002,10.0,13.0,1.7,351.0,12.9
1480987800,0.001,12.0,20.0,1.7,6.0,21.7
1480991400,0.001,15.0,21.0,1.8,6.0,24.3
1480995000,0.0,11.0,16.0,2.0,7.0,26.6
1480998600,0.0,16.0,18.0,1.8,2.0,13.8
1481002200,0.0,17.0,19.0,2.0,21.0,21.5
1481005800,0.001,12.0,14.0,1.9,1.0,32.4
1481009400,0.001,10.0,15.0,2.0,6.0,36.2
1481013000,0.008,10.0,9.0,2.4,47.0,44.7
1481016600,0.01,8.0,11.0,3.1,28.0,26.6
1481020200,0.01,7.0,10.0,3.5,45.0,23.8
1481023800,0.01,7.0,6.0,3.9,57.0,31.9
1481027400,0.009000000000000001,7.0,7.0,4.2,56.0,34.8
1481031000,0.011000000000000001,6.0,20.0,6.6,73.0,22.6
1481034600,0.013999999999999999,7.0,14.0,7.4,85.0,22.3
1481038200,0.018000000000000002,8.0,4.0,7.7,100.0,25.4
1481041800,0.018000000000000002,6.0,11.0,8.2,89.0,22.4
1481045400,0.021,5.0,5.0,7.0,87.0,26.8
1481049000,0.018000000000000002,6.0,1.0,7.0,92.0,26.5
1481052600,0.019,4.0,4.0,5.7,93.0,29.7
1481056200,0.017,1.0,2.0,4.7,126.0,21.3
1481059800,0.013999999999999999,2.0,1.0,3.1,110.0,27.1
1481063400,0.008,4.0,1.0,3.7,95.0,28.2
1481067000,0.015,3.0,1.0,4.5,128.0,28.7
1481070600,0.015,5.0,0.0,3.2,151.0,40.5
1481074200,0.009000000000000001,8.0,6.0,2.8,151.0,38.1
1481077800,0.015,7.0,3.0,2.7,166.0,35.3
1481081400,0.013999999999999999,6.0,2.0,2.8,185.0,49.8
1481085000,0.008,5.0,4.0,3.9,237.0,27.3
1481088600,0.013000000000000001,5.0,,10.4,274.0,22.0
1481092200,0.011000000000000001,9.0,,10.3,276.0,18.6
1481095800,0.016,11.0,,9.7,270.0,20.0
1481099400,0.019,16.0,13.0,6.7,272.0,19.4
1481103000,0.019,19.0,16.0,6.7,272.0,21.1
1481106600,0.015,16.0,18.0,6.4,264.0,18.9
1481110200,0.009000000000000001,18.0,23.0,4.1,277.0,21.9
1481113800,0.009000000000000001,19.0,23.0,6.0,260.0,18.1
1481117400,0.012,19.0,24.0,7.5,252.0,19.2
1481121000,0.016,16.0,21.0,8.0,236.0,17.4
1481124600,0.02,17.0,17.0,7.8,238.0,20.8
1481128200,0.021,17.0,15.0,8.0,241.0,20.7
1481131800,0.022000000000000002,15.0,20.0,7.5,239.0,21.8
1481135400,0.024,13.0,18.0,8.2,239.0,23.4
1481139000,0.024,11.0,,10.0,238.0,18.6
1481142600,0.024,7.0,,7.9,245.0,19.8
1481146200,0.022000000000000002,6.0,,7.5,235.0,16.9
1481149800,0.017,6.0,9.0,4.0,269.0,22.4
1481153400,0.018000000000000002,6.0,11.0,5.3,259.0,21.2
1481157000,0.018000000000000002,4.0,9.0,4.9,250.0,21.1
1481160600,0.016,5.0,9.0,4.4,239.0,20.7
1481164200,0.016,8.0,9.0,6.0,229.0,14.6
1481167800,0.018000000000000002,6.0,9.0,5.5,254.0,19.8
1481171400,0.02,5.0,4.0,7.0,246.0,19.3
1481175000,0.019,4.0,3.0,5.9,242.0,20.1
1481178600,0.017,8.0,6.0,6.2,252.0,20.0
1481182200,0.016,8.0,6.0,6.7,251.0,19.6
1481185800,0.013999999999999999,8.0,8.0,5.9,236.0,20.1
1481189400,0.013999999999999999,6.0,11.0,8.4,223.0,14.3
1481193000,0.013000000000000001,6.0,11.0,9.2,229.0,15.5
1481196600,0.011000000000000001,12.0,10.0,9.0,229.0,16.2
1481200200,0.01,9.0,12.0,9.2,236.0,16.5
