EpochTime,3.feed_23.CO_PPM,3.feed_23.PM10_UG_M3
1490538600,0.3,16.0
1490542200,0.3,11.0
1490545800,0.3,10.0
1490549400,0.3,10.0
1490553000,0.3,18.0
1490556600,0.3,11.0
1490560200,0.3,11.0
1490563800,0.2,12.0
1490567400,0.3,20.0
1490571000,0.3,19.0
1490574600,0.3,10.0
1490578200,0.3,9.0
1490581800,0.3,2.0
1490585400,0.2,0.0
1490589000,0.2,1.0
1490592600,0.2,0.0
1490596200,0.2,1.0
1490599800,0.2,0.0
1490603400,0.2,-1.0
1490607000,0.2,0.0
1490610600,0.2,2.0
1490614200,0.3,7.0
1490617800,0.3,7.0
1490621400,0.3,8.0
1490625000,0.2,18.0
1490628600,0.2,19.0
1490632200,0.2,16.0
1490635800,0.2,19.0
1490639400,0.2,15.0
1490643000,0.2,16.0
1490646600,0.2,13.0
1490650200,0.2,14.0
1490653800,0.2,15.0
1490657400,0.2,22.0
1490661000,0.3,22.0
1490664600,0.5,27.0
1490668200,0.5,28.0
1490671800,0.4,24.0
1490675400,0.4,18.0
1490679000,0.4,23.0
1490682600,0.4,19.0
1490686200,0.4,19.0
1490689800,0.4,19.0
1490693400,0.5,23.0
1490697000,0.5,27.0
1490700600,0.5,26.0
1490704200,0.4,13.0
1490707800,0.3,9.0
1490711400,0.3,7.0
1490715000,0.3,6.0
1490725800,0.6,4.0
1490729400,0.6,8.0
1490733000,0.6,14.0
1490736600,0.6,15.0
1490740200,0.6,15.0
1490743800,0.5,14.0
1490747400,0.5,11.0
1490751000,0.5,10.0
1490754600,0.5,9.0
1490758200,0.5,9.0
1490761800,0.5,8.0
1490765400,0.5,4.0
1490769000,0.5,5.0
1490772600,0.5,5.0
1490776200,0.5,6.0
1490779800,0.5,9.0
1490783400,0.6,13.0
1490787000,0.6,16.0
1490790600,0.6,14.0
1490794200,0.6,12.0
1490797800,0.5,10.0
1490801400,0.5,5.0
1490805000,0.5,4.0
1490808600,0.5,4.0
1490812200,0.5,6.0
1490815800,0.5,7.0
1490819400,0.5,8.0
1490823000,0.5,9.0
1490826600,0.5,11.0
1490830200,0.6,11.0
1490833800,0.6,13.0
1490837400,0.6,10.0
1490841000,0.6,13.0
1490844600,0.5,10.0
1490848200,0.5,8.0
1490851800,0.5,7.0
1490855400,0.5,7.0
1490859000,0.5,5.0
1490862600,0.5,6.0
1490866200,0.5,7.0
1490869800,0.5,9.0
1490873400,0.5,12.0
1490877000,0.5,14.0
1490880600,0.5,12.0
1490884200,0.5,13.0
1490887800,0.5,16.0
1490891400,0.5,11.0
1490895000,0.6,12.0
1490898600,0.5,8.0
1490902200,0.5,13.0
1490905800,0.5,18.0
1490909400,0.6,19.0
1490913000,0.5,15.0
1490916600,0.6,13.0
1490920200,0.6,15.0
1490923800,0.6,15.0
1490927400,0.6,13.0
1490931000,0.5,12.0
1490934600,0.5,11.0
1490938200,0.5,13.0
1490941800,0.5,11.0
1490945400,0.5,10.0
1490949000,0.5,11.0
1490952600,0.5,12.0
1490956200,0.6,11.0
1490959800,0.6,11.0
1490963400,0.7,11.0
1490967000,0.7,10.0
1490970600,,14.0
1490974200,,6.0
1490977800,0.2,2.0
1490981400,0.3,3.0
1490985000,0.2,4.0
1490988600,0.3,6.0
1490992200,0.2,5.0
1490995800,0.3,6.0
1490999400,0.4,12.0
1491003000,0.3,9.0
1491006600,0.2,9.0
1491010200,0.3,10.0
1491013800,0.3,6.0
1491017400,0.2,2.0
1491021000,0.2,3.0
1491024600,0.1,2.0
1491028200,0.1,3.0
1491031800,0.1,2.0
1491035400,0.1,3.0
1491039000,0.1,5.0
1491042600,0.1,3.0
1491046200,0.1,2.0
1491049800,0.1,5.0
1491053400,0.1,3.0
1491057000,0.1,4.0
1491060600,0.1,2.0
1491064200,0.1,5.0
1491067800,0.1,6.0
1491071400,0.1,6.0
1491075000,0.1,5.0
1491078600,0.1,9.0
1491082200,0.1,9.0
1491085800,0.1,8.0
1491089400,0.1,6.0
1491093000,0.1,7.0
1491096600,0.0,7.0
1491100200,0.1,8.0
1491103800,0.0,6.0
1491107400,0.1,6.0
1491111000,0.0,7.0
1491114600,0.0,7.0
1491118200,0.0,6.0
1491121800,0.0,6.0
1491125400,0.0,8.0
1491129000,0.1,10.0
1491132600,0.1,10.0
1491136200,0.2,12.0
1491139800,0.1,7.0
1491143400,0.0,8.0
1491147000,0.0,6.0
1491150600,0.0,5.0
1491154200,0.0,7.0
1491157800,0.1,8.0
1491161400,0.0,10.0
1491165000,0.0,7.0
1491168600,0.0,8.0
1491172200,0.1,10.0
1491175800,0.2,18.0
1491179400,0.1,23.0
1491183000,0.1,16.0
1491186600,0.2,19.0
1491190200,0.2,15.0
1491193800,0.2,14.0
1491197400,0.2,12.0
1491201000,0.1,12.0
1491204600,0.1,11.0
1491208200,0.1,10.0
1491211800,0.2,19.0
1491215400,0.4,26.0
1491219000,0.6,38.0
1491222600,0.7,44.0
1491226200,0.5,45.0
1491229800,0.3,41.0
1491233400,0.2,27.0
1491237000,0.1,19.0
1491240600,0.0,22.0
1491244200,0.3,32.0
1491247800,0.2,40.0
1491251400,0.1,27.0
1491255000,0.0,24.0
1491258600,0.0,23.0
1491262200,0.0,10.0
1491265800,0.0,12.0
1491269400,0.1,13.0
1491273000,0.2,14.0
1491276600,0.0,6.0
1491280200,0.0,5.0
1491283800,0.0,4.0
1491287400,0.0,4.0
1491291000,0.0,7.0
1491294600,0.0,8.0
1491298200,0.0,6.0
1491301800,0.0,6.0
1491305400,0.0,8.0
1491309000,0.1,10.0
1491312600,0.0,12.0
1491316200,0.0,8.0
1491319800,0.0,11.0
1491323400,0.0,11.0
1491327000,0.0,10.0
1491330600,0.1,15.0
1491334200,0.1,15.0
1491337800,0.1,13.0
1491341400,0.1,20.0
1491345000,0.1,15.0
1491348600,0.1,16.0
1491352200,0.1,11.0
1491355800,0.0,9.0
1491359400,0.1,9.0
1491363000,0.0,5.0
1491366600,0.0,5.0
1491370200,0.0,3.0
1491373800,0.0,1.0
1491377400,0.0,4.0
1491381000,0.0,4.0
1491384600,0.0,7.0
1491388200,0.1,9.0
1491391800,0.1,14.0
1491395400,0.1,10.0
1491399000,0.0,5.0
1491402600,0.0,6.0
1491406200,0.1,15.0
1491409800,0.1,12.0
1491413400,0.1,9.0
1491417000,0.1,43.0
1491420600,0.2,23.0
1491424200,0.1,19.0
1491427800,0.1,14.0
1491431400,0.1,14.0
1491435000,0.1,18.0
1491438600,0.1,16.0
1491442200,0.0,16.0
1491445800,0.1,15.0
1491449400,0.0,14.0
1491453000,0.0,23.0
1491456600,0.0,9.0
1491460200,0.0,6.0
1491463800,0.0,7.0
1491467400,0.0,6.0
1491471000,0.1,9.0
1491474600,0.1,6.0
1491478200,0.1,11.0
1491481800,0.0,7.0
1491485400,0.0,3.0
1491492600,,4.0
1491496200,0.1,4.0
1491499800,0.1,3.0
1491503400,0.1,5.0
1491507000,0.1,7.0
1491510600,0.1,6.0
1491514200,0.1,8.0
1491517800,0.1,8.0
1491521400,0.0,5.0
1491525000,0.0,3.0
1491528600,0.0,5.0
1491532200,0.0,4.0
1491535800,0.0,1.0
1491539400,0.0,1.0
1491543000,0.0,3.0
1491546600,0.0,2.0
1491550200,0.0,3.0
1491553800,0.0,2.0
1491557400,0.0,2.0
1491561000,0.0,3.0
1491564600,0.0,5.0
1491568200,0.0,5.0
1491571800,0.0,4.0
1491575400,0.0,4.0
1491579000,0.0,3.0
1491582600,0.0,5.0
1491586200,0.0,5.0
1491589800,0.0,6.0
1491593400,0.0,7.0
1491597000,0.0,7.0
1491600600,0.0,12.0
1491604200,0.0,9.0
1491607800,0.0,6.0
1491611400,0.0,7.0
1491615000,0.0,8.0
1491618600,0.0,7.0
1491622200,0.0,6.0
1491625800,0.0,7.0
1491629400,0.0,4.0
1491633000,0.0,5.0
1491636600,0.0,6.0
1491640200,0.0,4.0
1491643800,0.0,5.0
1491647400,0.0,9.0
1491651000,0.1,11.0
1491654600,0.1,12.0
1491658200,0.1,11.0
1491661800,0.1,8.0
1491665400,0.0,4.0
1491669000,0.0,5.0
1491672600,0.0,5.0
1491676200,0.0,5.0
1491679800,0.0,6.0
1491683400,0.0,6.0
1491687000,0.0,7.0
1491690600,0.0,8.0
1491694200,0.0,12.0
1491697800,0.0,16.0
1491701400,0.2,20.0
1491705000,0.4,30.0
1491708600,0.4,29.0
1491712200,0.4,32.0
1491715800,0.5,30.0
1491719400,0.5,28.0
1491723000,0.4,25.0
1491726600,0.5,26.0
1491730200,0.5,30.0
1491733800,0.6,33.0
1491737400,0.6,30.0
1491741000,0.9,33.0
1491744600,0.4,28.0
1491748200,0.1,9.0
1491751800,0.0,2.0
1491755400,0.0,3.0
1491759000,0.0,5.0
1491762600,0.0,5.0
1491766200,0.0,8.0
1491769800,0.0,9.0
1491773400,0.0,11.0
1491777000,0.0,9.0
1491780600,0.0,12.0
1491784200,0.0,12.0
1491787800,0.0,15.0
1491791400,0.0,14.0
1491795000,0.2,21.0
1491798600,0.2,23.0
1491802200,0.3,26.0
1491805800,0.3,22.0
1491809400,0.3,22.0
1491813000,0.3,22.0
1491816600,0.3,22.0
1491820200,0.0,16.0
1491823800,0.0,32.0
1491827400,0.0,61.0
1491831000,0.0,87.0
1491834600,0.0,49.0
1491838200,0.0,63.0
1491841800,,96.0
1491845400,,85.0
1491849000,,85.0
1491852600,0.5,100.0
1491856200,1.0,74.0
1491859800,0.8,78.0
1491863400,0.7,33.0
1491867000,0.7,46.0
1491870600,0.7,31.0
1491874200,0.7,40.0
1491877800,0.8,16.0
1491881400,0.7,15.0
1491885000,0.8,34.0
1491888600,0.7,22.0
1491892200,0.8,30.0
1491895800,0.9,33.0
1491899400,1.0,35.0
1491903000,0.8,33.0
1491906600,0.7,26.0
1491910200,0.9,68.0
1491913800,1.0,86.0
1491917400,0.6,49.0
1491921000,0.6,65.0
1491924600,0.5,42.0
1491928200,0.7,22.0
1491931800,0.6,28.0
1491935400,0.7,16.0
1491939000,0.6,22.0
1491942600,0.6,21.0
1491946200,0.6,21.0
1491949800,0.4,21.0
1491953400,0.5,7.0
1491957000,0.4,7.0
1491960600,0.5,7.0
1491964200,0.5,7.0
1491967800,0.5,9.0
1491971400,0.4,6.0
1491975000,0.5,9.0
1491978600,0.4,9.0
1491982200,0.4,9.0
1491985800,0.6,11.0
1491989400,0.5,11.0
1491993000,0.5,13.0
1491996600,0.5,18.0
1492000200,0.5,14.0
1492003800,0.5,12.0
1492007400,0.5,11.0
1492011000,0.5,10.0
1492014600,0.5,9.0
1492018200,0.4,9.0
1492021800,0.4,8.0
1492025400,0.3,9.0
1492029000,0.4,9.0
1492032600,0.3,11.0
1492036200,0.5,11.0
1492039800,0.3,12.0
1492043400,0.3,13.0
1492047000,0.3,14.0
1492050600,0.3,12.0
1492054200,0.3,12.0
1492057800,0.2,11.0
1492061400,0.3,10.0
1492065000,0.2,7.0
1492068600,0.2,8.0
1492072200,0.3,8.0
1492075800,0.2,8.0
1492079400,0.3,12.0
1492083000,0.3,17.0
1492086600,0.3,13.0
1492090200,0.4,17.0
1492093800,0.3,12.0
1492097400,0.2,10.0
1492101000,0.2,10.0
1492104600,0.2,11.0
1492108200,0.2,11.0
1492111800,0.2,7.0
1492115400,0.2,15.0
1492119000,0.2,14.0
1492122600,0.2,15.0
1492126200,0.1,17.0
1492129800,0.2,18.0
1492133400,0.3,22.0
1492137000,0.2,23.0
1492140600,0.3,23.0
1492144200,0.2,21.0
1492147800,0.3,17.0
1492151400,0.2,18.0
1492155000,0.2,17.0
1492158600,0.2,16.0
1492162200,0.2,19.0
1492165800,0.3,26.0
1492169400,0.4,31.0
1492173000,0.4,27.0
1492176600,0.2,23.0
1492180200,0.2,21.0
1492183800,0.2,22.0
1492187400,0.2,19.0
1492191000,0.1,16.0
1492194600,0.1,14.0
1492198200,0.1,17.0
1492201800,0.1,17.0
1492205400,0.1,19.0
1492209000,0.2,24.0
1492212600,0.2,23.0
1492216200,0.2,24.0
1492219800,0.3,30.0
1492223400,0.3,31.0
1492227000,0.4,35.0
1492230600,0.4,37.0
1492234200,,37.0
1492237800,,37.0
1492241400,,35.0
1492245000,,35.0
1492248600,,33.0
1492252200,,34.0
1492255800,,37.0
1492259400,,39.0
1492263000,,40.0
1492266600,,31.0
1492270200,,24.0
1492273800,,21.0
1492277400,,51.0
1492281000,,45.0
1492284600,,29.0
1492288200,,29.0
1492291800,,25.0
1492295400,,23.0
1492299000,,25.0
1492302600,,23.0
1492306200,,23.0
1492309800,,23.0
1492313400,,22.0
1492317000,,20.0
1492320600,,17.0
1492324200,,15.0
1492327800,,16.0
1492331400,,24.0
1492335000,,21.0
1492338600,,14.0
1492342200,,13.0
1492345800,,17.0
1492349400,,22.0
1492353000,,22.0
1492356600,,22.0
1492360200,,18.0
1492363800,,28.0
1492367400,,23.0
1492371000,,14.0
1492374600,,14.0
1492378200,,27.0
1492381800,,9.0
1492385400,,9.0
1492389000,,9.0
1492392600,,10.0
1492396200,,3.0
1492399800,,16.0
1492403400,,11.0
1492407000,,10.0
1492410600,,4.0
1492414200,,9.0
1492417800,,-1.0
1492421400,,5.0
1492425000,,13.0
1492428600,,15.0
1492432200,,12.0
1492435800,,4.0
1492439400,,4.0
1492443000,,8.0
1492446600,0.2,4.0
1492450200,0.2,6.0
1492453800,0.2,8.0
1492457400,0.2,10.0
1492461000,0.2,7.0
1492464600,0.2,9.0
1492468200,0.2,10.0
1492471800,0.2,10.0
1492475400,0.2,9.0
1492479000,0.2,9.0
1492482600,0.2,7.0
1492486200,0.3,14.0
1492489800,0.3,18.0
1492493400,0.2,12.0
1492497000,0.2,10.0
1492500600,0.2,14.0
1492504200,0.3,14.0
1492507800,0.3,10.0
1492511400,0.3,19.0
1492515000,0.5,20.0
1492518600,0.6,36.0
1492522200,0.4,22.0
1492525800,0.3,22.0
1492529400,0.4,32.0
1492533000,0.3,5.0
1492536600,0.2,16.0
1492540200,0.2,25.0
1492543800,0.3,12.0
1492547400,0.2,13.0
1492551000,0.2,11.0
1492554600,0.2,23.0
1492558200,0.2,11.0
1492561800,0.3,17.0
1492565400,0.4,30.0
1492569000,0.5,27.0
1492572600,0.3,25.0
1492576200,0.2,29.0
1492579800,0.2,21.0
1492583400,0.1,14.0
1492587000,0.2,19.0
1492590600,0.2,19.0
1492594200,0.2,16.0
1492597800,0.2,19.0
1492601400,0.3,22.0
1492605000,0.2,18.0
1492608600,0.3,21.0
1492612200,0.2,21.0
1492615800,0.2,21.0
1492619400,0.2,20.0
1492623000,0.2,26.0
1492626600,0.2,20.0
1492630200,0.2,28.0
1492633800,0.3,32.0
1492637400,0.2,32.0
1492641000,0.3,21.0
1492644600,0.3,19.0
1492648200,0.2,16.0
1492651800,0.2,18.0
1492655400,0.2,16.0
1492659000,0.2,15.0
1492662600,0.2,3.0
1492666200,0.2,4.0
1492669800,0.1,1.0
1492673400,0.2,1.0
1492677000,0.2,3.0
1492680600,0.2,3.0
1492684200,0.2,5.0
1492687800,0.3,9.0
1492691400,0.3,16.0
1492695000,0.2,28.0
1492698600,0.2,28.0
1492702200,0.2,34.0
1492705800,0.2,36.0
1492709400,0.3,26.0
1492713000,0.2,10.0
1492716600,0.2,20.0
1492720200,0.2,21.0
1492723800,0.2,30.0
1492727400,0.2,26.0
1492731000,0.2,17.0
1492734600,0.2,17.0
1492738200,0.2,17.0
1492741800,0.2,20.0
1492745400,0.2,19.0
1492749000,0.1,14.0
1492752600,0.2,6.0
1492756200,0.1,9.0
1492759800,0.1,11.0
1492763400,0.2,12.0
1492767000,0.3,15.0
1492770600,0.2,18.0
1492774200,0.2,23.0
1492777800,0.2,15.0
1492781400,0.2,16.0
1492785000,0.2,21.0
1492788600,0.2,20.0
1492792200,0.2,9.0
1492795800,0.2,3.0
1492799400,0.1,5.0
1492803000,0.1,4.0
1492806600,0.1,17.0
1492810200,0.1,8.0
1492813800,0.1,11.0
1492817400,0.1,10.0
1492821000,0.1,8.0
1492824600,0.1,12.0
1492828200,0.1,7.0
1492831800,0.0,6.0
1492835400,0.1,3.0
1492839000,0.1,4.0
1492842600,0.1,5.0
1492846200,0.1,6.0
1492849800,0.0,4.0
1492853400,0.1,5.0
1492857000,0.0,10.0
1492860600,0.1,6.0
1492864200,0.1,3.0
1492867800,0.1,3.0
1492871400,0.1,3.0
1492875000,0.1,3.0
1492878600,0.1,3.0
1492882200,0.1,5.0
1492885800,0.1,6.0
1492889400,0.1,5.0
1492893000,0.1,5.0
1492896600,0.1,6.0
1492900200,0.1,6.0
1492903800,0.1,7.0
1492907400,0.1,10.0
1492911000,0.1,9.0
1492914600,0.1,9.0
1492918200,0.2,11.0
1492921800,0.1,9.0
1492925400,0.1,7.0
1492929000,0.1,8.0
1492932600,0.1,8.0
1492936200,0.1,6.0
1492939800,0.0,6.0
1492943400,0.1,6.0
1492947000,0.1,8.0
1492950600,0.1,5.0
1492954200,0.1,0.0
1492957800,0.1,1.0
1492961400,0.0,2.0
1492965000,0.1,3.0
1492968600,0.1,4.0
1492972200,0.0,0.0
1492975800,0.0,4.0
1492979400,0.1,5.0
1492983000,0.1,4.0
1492986600,0.1,6.0
1492990200,0.0,5.0
1492993800,0.1,8.0
1492997400,0.2,13.0
1493001000,0.1,8.0
1493004600,0.1,8.0
1493008200,0.0,6.0
1493011800,0.1,9.0
1493015400,0.1,15.0
1493019000,0.1,14.0
1493022600,0.1,11.0
1493026200,0.2,15.0
1493029800,0.2,17.0
1493033400,0.2,23.0
1493037000,0.2,19.0
1493040600,0.1,8.0
1493044200,0.0,12.0
1493047800,0.1,17.0
1493051400,0.0,10.0
1493055000,,5.0
1493058600,0.1,5.0
1493062200,0.1,6.0
1493065800,0.1,13.0
1493069400,0.1,12.0
1493073000,0.1,15.0
1493076600,0.1,7.0
1493080200,0.1,6.0
1493083800,0.1,5.0
1493087400,0.1,5.0
1493091000,0.1,4.0
1493094600,0.0,3.0
1493098200,0.0,2.0
1493101800,0.0,5.0
1493105400,0.1,6.0
1493109000,0.1,6.0
1493112600,0.1,8.0
1493116200,0.1,4.0
1493119800,0.1,8.0
1493123400,0.2,10.0
1493127000,0.2,8.0
1493130600,0.1,5.0
1493134200,0.1,9.0
1493137800,0.1,14.0
1493141400,0.1,15.0
1493145000,0.1,15.0
1493148600,0.1,14.0
1493152200,0.1,14.0
1493155800,0.2,9.0
1493159400,0.1,4.0
1493163000,0.1,1.0
1493166600,0.0,2.0
1493170200,0.1,6.0
1493173800,0.1,5.0
1493177400,0.1,6.0
1493181000,0.2,10.0
1493184600,0.1,7.0
1493188200,0.0,5.0
1493191800,0.1,4.0
1493195400,0.1,10.0
1493199000,0.1,6.0
1493202600,0.3,13.0
1493206200,0.4,30.0
1493209800,0.4,18.0
1493213400,0.1,13.0
1493217000,0.2,14.0
1493220600,0.1,15.0
1493224200,0.1,15.0
1493227800,0.1,15.0
1493231400,0.1,20.0
1493235000,0.1,17.0
1493238600,0.1,14.0
1493242200,0.0,16.0
1493245800,0.1,15.0
1493249400,0.1,23.0
1493253000,0.2,17.0
1493256600,0.2,20.0
1493260200,0.1,17.0
1493263800,0.2,20.0
1493267400,0.2,16.0
1493271000,0.2,23.0
1493274600,0.2,23.0
1493278200,0.3,26.0
1493281800,0.3,22.0
1493285400,0.4,26.0
1493289000,0.6,40.0
1493292600,0.7,35.0
1493296200,0.7,38.0
1493299800,0.7,55.0
1493303400,0.1,19.0
1493307000,0.0,19.0
1493310600,0.0,21.0
1493314200,0.0,42.0
1493317800,0.0,21.0
1493321400,0.1,40.0
1493325000,0.1,51.0
1493328600,0.0,40.0
1493332200,0.0,32.0
1493335800,0.0,28.0
1493339400,0.0,23.0
1493343000,0.0,25.0
1493346600,0.0,11.0
1493350200,0.1,14.0
1493353800,0.0,8.0
1493357400,0.0,13.0
1493361000,0.0,12.0
1493364600,0.0,19.0
1493368200,0.0,16.0
1493371800,0.0,19.0
1493375400,0.1,25.0
1493379000,0.2,37.0
1493382600,0.2,32.0
1493386200,0.1,16.0
1493389800,0.0,18.0
1493393400,0.0,15.0
1493397000,0.0,13.0
1493400600,0.0,12.0
1493404200,0.0,18.0
1493407800,0.0,21.0
1493411400,0.0,13.0
1493415000,0.0,16.0
1493418600,0.1,15.0
1493422200,0.0,14.0
1493425800,0.0,17.0
1493429400,0.0,21.0
1493433000,0.0,23.0
1493436600,0.0,23.0
1493440200,0.0,16.0
1493443800,0.0,10.0
1493447400,0.0,11.0
1493451000,0.0,11.0
1493454600,0.0,14.0
1493458200,0.0,14.0
1493461800,0.0,16.0
1493465400,0.2,28.0
1493469000,0.0,12.0
1493472600,0.1,20.0
1493476200,0.0,11.0
1493479800,0.0,15.0
1493483400,0.0,14.0
1493487000,0.0,13.0
1493490600,0.0,7.0
1493494200,0.0,7.0
1493497800,0.0,10.0
1493501400,0.0,7.0
1493505000,0.0,5.0
1493508600,0.0,20.0
1493512200,0.0,14.0
1493515800,0.0,14.0
1493519400,0.0,15.0
1493523000,0.0,9.0
1493526600,0.0,8.0
1493530200,0.0,6.0
1493533800,0.0,6.0
1493537400,0.0,9.0
1493541000,0.0,8.0
1493544600,0.0,9.0
1493548200,0.0,12.0
1493551800,0.0,14.0
1493555400,0.1,18.0
1493559000,0.1,23.0
1493562600,0.1,31.0
1493566200,0.0,30.0
1493569800,0.0,26.0
1493573400,0.0,7.0
1493577000,0.0,18.0
1493580600,0.0,19.0
1493584200,0.0,15.0
1493587800,0.0,14.0
1493591400,0.0,16.0
1493595000,0.0,20.0
1493598600,0.0,19.0
1493602200,0.0,17.0
1493605800,0.0,19.0
1493609400,0.0,22.0
1493613000,0.0,15.0
1493616600,0.0,11.0
1493620200,-0.1,11.0
1493623800,-0.1,10.0
1493627400,-0.1,11.0
1493631000,-0.1,13.0
1493634600,0.0,15.0
1493638200,0.0,26.0
1493641800,0.0,13.0
1493645400,0.0,14.0
1493649000,0.0,20.0
1493652600,0.0,23.0
1493656200,0.0,17.0
1493659800,0.0,39.0
1493663400,0.0,151.0
1493667000,0.0,15.0
1493670600,0.0,4.0
1493674200,0.0,9.0
1493677800,0.0,10.0
1493681400,0.0,4.0
1493685000,0.0,9.0
1493688600,-0.1,3.0
1493692200,-0.1,19.0
1493695800,-0.1,16.0
1493699400,-0.1,14.0
1493703000,-0.1,11.0
1493706600,-0.1,14.0
1493710200,-0.1,12.0
1493713800,-0.1,19.0
1493717400,-0.1,7.0
1493721000,-0.1,5.0
1493724600,-0.1,12.0
1493728200,-0.1,15.0
1493731800,-0.1,10.0
1493735400,-0.1,9.0
1493739000,-0.1,12.0
1493742600,-0.1,18.0
1493746200,-0.1,12.0
1493749800,-0.1,33.0
1493753400,-0.1,39.0
1493757000,-0.1,18.0
1493760600,-0.1,17.0
1493764200,-0.1,21.0
1493767800,-0.1,14.0
1493771400,-0.1,16.0
1493775000,-0.1,10.0
1493778600,-0.1,9.0
1493782200,-0.2,6.0
1493785800,-0.2,1.0
1493789400,-0.2,7.0
1493793000,-0.2,4.0
1493796600,-0.2,4.0
1493800200,-0.1,4.0
1493803800,-0.1,5.0
1493807400,-0.1,6.0
1493811000,-0.1,6.0
1493814600,-0.1,10.0
1493818200,-0.1,9.0
1493821800,0.0,11.0
1493825400,0.0,7.0
1493829000,0.0,11.0
1493832600,0.0,6.0
1493836200,0.0,5.0
1493839800,0.0,8.0
1493843400,0.0,5.0
1493847000,0.1,5.0
1493850600,0.0,8.0
1493854200,0.0,8.0
1493857800,0.1,11.0
1493861400,0.2,14.0
1493865000,0.1,30.0
1493868600,0.2,20.0
1493872200,0.1,12.0
1493875800,0.1,14.0
1493879400,0.1,10.0
1493883000,0.1,3.0
1493886600,0.1,7.0
1493890200,0.1,8.0
1493893800,0.1,8.0
1493897400,0.1,10.0
1493901000,0.4,21.0
1493904600,0.1,16.0
1493908200,0.1,6.0
1493911800,0.1,9.0
1493915400,0.0,13.0
1493919000,0.0,16.0
1493922600,0.0,14.0
1493926200,0.1,16.0
1493929800,0.1,20.0
1493933400,0.1,20.0
1493937000,0.0,22.0
1493940600,0.0,25.0
1493944200,0.0,19.0
1493947800,0.0,16.0
1493951400,0.0,9.0
1493955000,0.1,5.0
1493958600,0.0,1.0
1493962200,0.0,1.0
1493965800,0.0,0.0
1493969400,0.0,1.0
1493973000,0.0,0.0
1493976600,0.0,0.0
1493980200,0.0,0.0
1493983800,0.0,1.0
1493987400,0.1,1.0
1493991000,0.0,3.0
1493994600,0.1,5.0
1493998200,0.1,12.0
1494001800,0.1,8.0
1494005400,0.0,5.0
1494009000,0.0,8.0
1494012600,0.0,11.0
1494016200,0.0,9.0
1494019800,0.0,16.0
1494023400,0.1,15.0
1494027000,0.0,9.0
1494030600,0.0,5.0
1494034200,0.0,-2.0
1494037800,0.0,-1.0
1494041400,0.0,0.0
1494045000,0.0,0.0
1494048600,0.0,2.0
1494052200,0.0,0.0
1494055800,0.0,0.0
1494059400,0.0,2.0
1494063000,0.0,0.0
1494066600,0.0,0.0
1494070200,0.0,2.0
1494073800,0.0,1.0
1494077400,0.0,2.0
1494081000,0.0,2.0
1494084600,0.0,2.0
1494088200,0.0,1.0
1494091800,0.0,3.0
1494095400,0.0,6.0
1494099000,0.0,3.0
1494102600,0.0,6.0
1494106200,0.0,6.0
1494109800,0.0,4.0
1494113400,0.0,2.0
1494117000,0.0,5.0
1494120600,0.0,3.0
1494124200,0.0,3.0
1494127800,0.0,3.0
1494131400,0.0,3.0
1494135000,0.0,4.0
1494138600,0.0,3.0
1494142200,0.0,4.0
1494145800,0.0,5.0
1494149400,0.0,5.0
1494153000,0.0,6.0
1494156600,0.0,6.0
1494160200,0.0,4.0
1494163800,0.0,7.0
1494167400,0.0,10.0
1494171000,0.0,2.0
1494174600,0.0,2.0
1494178200,0.0,6.0
1494181800,0.0,4.0
1494185400,0.0,7.0
1494189000,0.0,5.0
1494192600,0.0,6.0
1494196200,0.0,8.0
1494199800,0.0,7.0
1494203400,0.0,9.0
1494207000,0.0,9.0
1494210600,0.0,8.0
1494214200,0.0,9.0
1494217800,0.0,8.0
1494221400,0.0,12.0
1494225000,0.0,11.0
1494228600,0.0,11.0
1494232200,0.0,10.0
1494235800,0.0,10.0
1494239400,0.1,5.0
1494243000,0.0,11.0
1494246600,0.0,7.0
1494250200,0.0,
1494253800,0.0,5.0
1494257400,0.0,3.0
1494261000,0.0,0.0
1494264600,0.0,1.0
1494268200,0.0,12.0
1494271800,0.0,10.0
1494275400,0.0,8.0
1494279000,0.0,7.0
1494282600,0.0,9.0
1494286200,0.0,16.0
1494289800,0.0,10.0
1494293400,0.0,7.0
1494297000,0.0,17.0
1494300600,0.0,11.0
1494304200,0.0,8.0
1494307800,0.0,15.0
1494311400,0.0,12.0
1494315000,0.0,18.0
1494318600,0.1,34.0
1494322200,0.1,20.0
1494325800,0.3,22.0
1494329400,0.5,36.0
1494333000,0.4,29.0
1494336600,0.1,15.0
1494340200,0.0,14.0
1494343800,0.0,15.0
1494347400,0.0,13.0
1494351000,0.0,16.0
1494354600,0.0,19.0
1494358200,0.0,15.0
1494361800,0.0,29.0
1494365400,0.0,19.0
1494369000,0.0,16.0
1494372600,0.0,16.0
1494376200,0.0,21.0
1494379800,0.0,22.0
1494383400,0.1,26.0
1494387000,0.1,27.0
1494390600,0.1,26.0
1494394200,0.1,25.0
1494397800,0.1,20.0
1494401400,0.0,16.0
1494405000,0.1,23.0
1494408600,0.1,22.0
1494412200,0.2,27.0
1494415800,0.1,24.0
1494419400,0.1,24.0
1494423000,0.2,30.0
1494426600,0.1,24.0
1494437400,0.3,22.0
1494441000,0.3,21.0
1494444600,0.3,20.0
1494448200,0.3,20.0
1494451800,0.3,20.0
1494455400,0.3,15.0
1494459000,0.3,17.0
1494462600,0.2,13.0
