EpochTime,3.feed_29.PM10_UG_M3,3.feed_29.PM25_UG_M3
1478424600,73.0,46.0
1478428200,88.0,52.0
1478431800,98.0,52.0
1478435400,75.0,45.0
1478439000,49.0,30.0
1478442600,47.0,28.0
1478446200,27.0,17.0
1478449800,15.0,9.0
1478453400,0.0,0.0
1478457000,4.0,1.0
1478460600,7.0,4.0
1478464200,8.0,5.0
1478467800,7.0,5.0
1478471400,9.0,6.0
1478475000,14.0,11.0
1478478600,97.0,56.0
1478482200,91.0,43.0
1478485800,109.0,51.0
1478489400,46.0,28.0
1478493000,23.0,17.0
1478496600,19.0,15.0
1478500200,18.0,13.0
1478503800,17.0,13.0
1478507400,17.0,13.0
1478511000,14.0,12.0
1478514600,40.0,22.0
1478518200,48.0,29.0
1478521800,64.0,36.0
1478525400,36.0,23.0
1478529000,12.0,8.0
1478532600,10.0,8.0
1478536200,15.0,10.0
1478539800,-1.0,-1.0
1478543400,2.0,0.0
1478547000,1.0,0.0
1478550600,0.0,0.0
1478554200,4.0,2.0
1478557800,3.0,2.0
1478561400,5.0,3.0
1478565000,6.0,5.0
1478568600,27.0,13.0
1478572200,38.0,16.0
1478575800,11.0,7.0
1478579400,11.0,8.0
1478583000,11.0,8.0
1478586600,91.0,50.0
1478590200,95.0,53.0
1478593800,37.0,20.0
1478597400,73.0,42.0
1478601000,101.0,58.0
1478604600,104.0,61.0
1478608200,95.0,53.0
1478611800,83.0,45.0
1478615400,71.0,38.0
1478619000,54.0,30.0
1478622600,26.0,12.0
1478626200,29.0,16.0
1478629800,20.0,12.0
1478633400,22.0,15.0
1478637000,23.0,16.0
1478640600,25.0,17.0
1478644200,25.0,17.0
1478647800,25.0,18.0
1478651400,29.0,22.0
1478655000,33.0,26.0
1478658600,29.0,25.0
1478662200,31.0,28.0
1478665800,29.0,27.0
1478669400,22.0,21.0
1478673000,15.0,14.0
1478676600,12.0,12.0
1478680200,11.0,11.0
1478683800,8.0,8.0
1478687400,4.0,4.0
1478691000,5.0,4.0
1478694600,3.0,2.0
1478698200,9.0,4.0
1478701800,7.0,5.0
1478705400,8.0,6.0
1478709000,4.0,4.0
1478712600,2.0,2.0
1478716200,3.0,3.0
1478719800,2.0,1.0
1478723400,0.0,0.0
1478727000,1.0,1.0
1478730600,0.0,1.0
1478734200,1.0,1.0
1478737800,2.0,2.0
1478741400,5.0,3.0
1478745000,5.0,4.0
1478748600,7.0,6.0
1478752200,7.0,6.0
1478755800,5.0,5.0
1478759400,6.0,5.0
1478763000,6.0,5.0
1478766600,10.0,7.0
1478770200,9.0,6.0
1478773800,19.0,12.0
1478777400,32.0,19.0
1478781000,32.0,19.0
1478784600,31.0,19.0
1478788200,10.0,5.0
1478791800,4.0,1.0
1478795400,2.0,0.0
1478799000,0.0,0.0
1478802600,5.0,1.0
1478806200,4.0,0.0
1478809800,4.0,1.0
1478813400,6.0,3.0
1478817000,6.0,4.0
1478820600,8.0,5.0
1478824200,6.0,4.0
1478827800,8.0,5.0
1478831400,24.0,12.0
1478835000,10.0,6.0
1478838600,6.0,5.0
1478842200,4.0,3.0
1478845800,4.0,4.0
1478849400,6.0,5.0
1478853000,7.0,5.0
1478856600,8.0,5.0
1478860200,8.0,6.0
1478863800,8.0,6.0
1478867400,10.0,6.0
1478871000,10.0,7.0
1478874600,11.0,6.0
1478878200,7.0,4.0
1478881800,4.0,2.0
1478885400,5.0,3.0
1478889000,6.0,4.0
1478892600,5.0,4.0
1478896200,3.0,3.0
1478899800,4.0,3.0
1478903400,6.0,4.0
1478907000,5.0,5.0
1478910600,9.0,7.0
1478914200,10.0,6.0
1478917800,7.0,6.0
1478921400,6.0,5.0
1478925000,6.0,5.0
1478928600,6.0,5.0
1478932200,5.0,5.0
1478935800,6.0,6.0
1478939400,6.0,6.0
1478943000,7.0,6.0
1478946600,4.0,5.0
1478950200,6.0,7.0
1478953800,24.0,17.0
1478957400,42.0,24.0
1478961000,7.0,5.0
1478964600,4.0,2.0
1478968200,2.0,1.0
1478971800,3.0,1.0
1478975400,2.0,1.0
1478979000,3.0,2.0
1478982600,4.0,2.0
1478986200,7.0,5.0
1478989800,7.0,5.0
1478993400,7.0,6.0
1478997000,29.0,17.0
1479000600,78.0,46.0
1479004200,95.0,51.0
1479007800,89.0,48.0
1479011400,75.0,41.0
1479015000,48.0,26.0
1479018600,54.0,31.0
1479022200,58.0,34.0
1479025800,66.0,39.0
1479029400,118.0,101.0
1479033000,77.0,43.0
1479036600,80.0,51.0
1479040200,67.0,43.0
1479043800,97.0,63.0
1479047400,60.0,34.0
1479051000,11.0,5.0
1479054600,-1.0,0.0
1479058200,-1.0,0.0
1479061800,1.0,0.0
1479065400,2.0,0.0
1479069000,2.0,2.0
1479072600,7.0,5.0
1479076200,10.0,7.0
1479079800,65.0,37.0
1479083400,131.0,70.0
1479087000,98.0,54.0
1479090600,137.0,66.0
1479094200,89.0,51.0
1479097800,118.0,68.0
1479101400,76.0,45.0
1479105000,63.0,37.0
1479108600,82.0,42.0
1479112200,63.0,34.0
1479115800,70.0,36.0
1479119400,72.0,42.0
1479123000,40.0,26.0
1479126600,65.0,41.0
1479130200,130.0,79.0
1479133800,76.0,51.0
1479137400,33.0,18.0
1479141000,11.0,6.0
1479144600,8.0,3.0
1479148200,7.0,3.0
1479151800,5.0,4.0
1479155400,9.0,6.0
1479159000,8.0,5.0
1479162600,12.0,8.0
1479166200,19.0,11.0
1479169800,52.0,25.0
1479173400,85.0,41.0
1479177000,49.0,24.0
1479180600,33.0,19.0
1479184200,33.0,21.0
1479187800,69.0,37.0
1479191400,58.0,30.0
1479195000,25.0,18.0
1479198600,39.0,26.0
1479202200,105.0,53.0
1479205800,95.0,47.0
1479209400,85.0,43.0
1479213000,79.0,43.0
1479216600,90.0,48.0
1479220200,94.0,52.0
1479223800,48.0,26.0
1479227400,31.0,20.0
1479231000,15.0,7.0
1479234600,5.0,2.0
1479238200,9.0,5.0
1479241800,,5.0
1479245400,9.0,9.0
1479249000,13.0,8.0
1479252600,33.0,20.0
1479256200,138.0,77.0
1479259800,130.0,66.0
1479263400,133.0,62.0
1479267000,106.0,55.0
1479270600,105.0,50.0
1479274200,72.0,38.0
1479277800,96.0,45.0
1479281400,93.0,48.0
1479285000,91.0,51.0
1479288600,89.0,48.0
1479292200,91.0,44.0
1479295800,78.0,40.0
1479299400,75.0,37.0
1479303000,46.0,23.0
1479306600,37.0,17.0
1479310200,26.0,12.0
1479313800,22.0,9.0
1479317400,19.0,6.0
1479321000,22.0,11.0
1479324600,20.0,12.0
1479328200,17.0,9.0
1479331800,17.0,8.0
1479335400,18.0,9.0
1479339000,18.0,9.0
1479342600,18.0,9.0
1479346200,19.0,10.0
1479349800,19.0,10.0
1479353400,20.0,11.0
1479357000,94.0,45.0
1479360600,92.0,46.0
1479364200,73.0,35.0
1479367800,55.0,25.0
1479371400,89.0,38.0
1479375000,55.0,29.0
1479378600,44.0,25.0
1479382200,68.0,29.0
1479385800,48.0,23.0
1479389400,49.0,25.0
1479393000,45.0,23.0
1479396600,25.0,20.0
1479400200,12.0,10.0
1479403800,23.0,14.0
1479407400,25.0,13.0
1479411000,15.0,7.0
1479414600,20.0,12.0
1479418200,18.0,12.0
1479421800,19.0,11.0
1479425400,16.0,9.0
1479429000,26.0,17.0
1479432600,36.0,23.0
1479436200,24.0,16.0
1479439800,30.0,20.0
1479443400,54.0,31.0
1479447000,25.0,15.0
1479450600,21.0,14.0
1479454200,22.0,15.0
1479457800,24.0,15.0
1479461400,20.0,14.0
1479465000,45.0,26.0
1479468600,27.0,16.0
1479472200,110.0,58.0
1479475800,116.0,61.0
1479479400,80.0,47.0
1479483000,54.0,30.0
1479486600,38.0,19.0
1479490200,28.0,13.0
1479493800,27.0,10.0
1479497400,21.0,10.0
1479501000,23.0,11.0
1479504600,25.0,14.0
1479508200,20.0,10.0
1479511800,18.0,10.0
1479515400,37.0,23.0
1479519000,45.0,28.0
1479522600,37.0,23.0
1479526200,37.0,25.0
1479529800,30.0,21.0
1479533400,55.0,34.0
1479537000,154.0,100.0
1479540600,69.0,38.0
1479544200,51.0,30.0
1479547800,49.0,26.0
1479551400,40.0,24.0
1479555000,61.0,33.0
1479558600,31.0,18.0
1479562200,35.0,21.0
1479565800,44.0,23.0
1479569400,7.0,6.0
1479573000,1.0,0.0
1479576600,1.0,0.0
1479580200,-1.0,-2.0
1479583800,0.0,-2.0
1479587400,1.0,0.0
1479591000,1.0,0.0
1479594600,6.0,5.0
1479598200,0.0,0.0
1479601800,1.0,0.0
1479605400,1.0,0.0
1479609000,0.0,0.0
1479612600,2.0,0.0
1479616200,0.0,3.0
1479619800,2.0,1.0
1479623400,2.0,0.0
1479627000,7.0,0.0
1479630600,0.0,0.0
1479634200,1.0,0.0
1479637800,6.0,1.0
1479641400,7.0,3.0
1479645000,2.0,1.0
1479648600,0.0,1.0
1479652200,5.0,2.0
1479655800,4.0,3.0
1479659400,1.0,1.0
1479663000,0.0,1.0
1479666600,4.0,1.0
1479670200,6.0,2.0
1479673800,4.0,2.0
1479677400,4.0,3.0
1479681000,2.0,3.0
1479684600,4.0,2.0
1479688200,5.0,2.0
1479691800,5.0,3.0
1479695400,0.0,2.0
1479699000,3.0,2.0
1479702600,5.0,3.0
1479706200,4.0,3.0
1479709800,2.0,2.0
1479713400,2.0,2.0
1479717000,7.0,3.0
1479720600,3.0,1.0
1479724200,0.0,1.0
1479727800,3.0,2.0
1479731400,6.0,2.0
1479735000,3.0,3.0
1479738600,1.0,2.0
1479742200,5.0,2.0
1479745800,3.0,1.0
1479749400,3.0,0.0
1479753000,2.0,2.0
1479756600,6.0,2.0
1479760200,5.0,2.0
1479763800,7.0,5.0
1479767400,4.0,4.0
1479771000,4.0,3.0
1479774600,7.0,4.0
1479778200,6.0,4.0
1479781800,5.0,3.0
1479785400,3.0,4.0
1479789000,6.0,4.0
1479792600,7.0,4.0
1479796200,5.0,5.0
1479799800,4.0,5.0
1479803400,6.0,5.0
1479807000,9.0,5.0
1479810600,4.0,5.0
1479814200,8.0,6.0
1479817800,9.0,6.0
1479821400,5.0,6.0
1479825000,8.0,5.0
1479828600,6.0,2.0
1479832200,3.0,2.0
1479835800,6.0,2.0
1479839400,5.0,3.0
1479843000,8.0,4.0
1479846600,6.0,4.0
1479850200,8.0,5.0
1479853800,12.0,6.0
1479857400,18.0,10.0
1479861000,21.0,11.0
1479864600,18.0,11.0
1479868200,27.0,18.0
1479871800,75.0,44.0
1479875400,73.0,50.0
1479879000,49.0,30.0
1479882600,20.0,14.0
1479886200,24.0,17.0
1479889800,26.0,18.0
1479893400,18.0,13.0
1479897000,17.0,12.0
1479900600,14.0,12.0
1479904200,15.0,12.0
1479907800,12.0,11.0
1479911400,11.0,7.0
1479915000,13.0,7.0
1479918600,15.0,
1479922200,13.0,6.0
1479925800,11.0,5.0
1479929400,10.0,5.0
1479933000,11.0,6.0
1479936600,14.0,6.0
1479940200,21.0,9.0
1479943800,22.0,10.0
1479947400,19.0,8.0
1479951000,20.0,10.0
1479954600,21.0,11.0
1479958200,19.0,11.0
1479961800,18.0,11.0
1479965400,23.0,13.0
1479969000,34.0,22.0
1479972600,46.0,28.0
1479976200,51.0,35.0
1479979800,24.0,18.0
1479983400,50.0,38.0
1479987000,69.0,49.0
1479990600,48.0,33.0
1479994200,37.0,29.0
1479997800,29.0,24.0
1480001400,25.0,19.0
1480005000,15.0,12.0
1480008600,11.0,9.0
1480012200,8.0,7.0
1480015800,10.0,9.0
1480019400,8.0,8.0
1480023000,5.0,5.0
1480026600,4.0,5.0
1480030200,5.0,5.0
1480033800,3.0,4.0
1480037400,3.0,2.0
1480041000,2.0,2.0
1480044600,2.0,2.0
1480048200,2.0,2.0
1480051800,1.0,1.0
1480055400,4.0,4.0
1480059000,11.0,7.0
1480062600,5.0,5.0
1480066200,3.0,3.0
1480069800,4.0,3.0
1480073400,3.0,4.0
1480077000,9.0,4.0
1480080600,6.0,7.0
1480084200,5.0,3.0
1480087800,1.0,2.0
1480091400,0.0,1.0
1480095000,5.0,2.0
1480098600,3.0,3.0
1480102200,3.0,3.0
1480105800,8.0,5.0
1480109400,4.0,5.0
1480113000,9.0,6.0
1480116600,7.0,6.0
1480120200,7.0,6.0
1480123800,8.0,6.0
1480127400,5.0,5.0
1480131000,5.0,4.0
1480134600,5.0,4.0
1480138200,5.0,2.0
1480141800,0.0,3.0
1480145400,5.0,3.0
1480149000,3.0,2.0
1480152600,4.0,3.0
1480156200,0.0,2.0
1480159800,4.0,3.0
1480163400,5.0,4.0
1480167000,6.0,5.0
1480170600,7.0,7.0
1480174200,5.0,6.0
1480177800,6.0,5.0
1480181400,5.0,3.0
1480185000,2.0,3.0
1480188600,4.0,3.0
1480192200,2.0,4.0
1480195800,6.0,5.0
1480199400,4.0,4.0
1480203000,7.0,5.0
1480206600,7.0,5.0
1480210200,3.0,5.0
1480213800,7.0,5.0
1480217400,6.0,5.0
1480221000,7.0,5.0
1480224600,2.0,4.0
1480228200,5.0,4.0
1480231800,5.0,3.0
1480235400,4.0,4.0
1480239000,3.0,5.0
1480242600,6.0,5.0
1480246200,9.0,6.0
1480249800,45.0,30.0
1480253400,45.0,33.0
1480257000,11.0,10.0
1480260600,2.0,3.0
1480264200,4.0,3.0
1480267800,3.0,3.0
1480271400,6.0,4.0
1480275000,9.0,6.0
1480278600,9.0,7.0
1480282200,11.0,10.0
1480285800,10.0,8.0
1480289400,7.0,6.0
1480293000,10.0,7.0
1480296600,12.0,8.0
1480300200,9.0,9.0
1480303800,8.0,9.0
1480307400,14.0,10.0
1480311000,14.0,10.0
1480314600,14.0,11.0
1480318200,9.0,10.0
1480321800,7.0,10.0
1480325400,13.0,10.0
1480329000,18.0,12.0
1480332600,39.0,26.0
1480336200,58.0,40.0
1480339800,37.0,25.0
1480343400,28.0,19.0
1480347000,11.0,9.0
1480350600,41.0,29.0
1480354200,21.0,14.0
1480357800,12.0,8.0
1480361400,9.0,7.0
1480365000,15.0,11.0
1480368600,21.0,17.0
1480372200,15.0,11.0
1480375800,17.0,13.0
1480379400,13.0,10.0
1480383000,16.0,11.0
1480386600,16.0,12.0
1480390200,15.0,10.0
1480393800,15.0,9.0
1480397400,14.0,7.0
1480401000,15.0,6.0
1480404600,6.0,9.0
1480408200,17.0,7.0
1480411800,6.0,6.0
1480415400,5.0,5.0
1480419000,7.0,6.0
1480422600,8.0,7.0
1480426200,8.0,7.0
1480429800,34.0,24.0
1480433400,42.0,29.0
1480437000,28.0,19.0
1480440600,11.0,7.0
1480444200,4.0,4.0
1480447800,4.0,3.0
1480451400,10.0,5.0
1480455000,13.0,8.0
1480458600,8.0,6.0
1480462200,14.0,11.0
1480465800,101.0,62.0
1480469400,89.0,55.0
1480473000,61.0,35.0
1480476600,15.0,10.0
1480480200,29.0,18.0
1480483800,44.0,28.0
1480487400,9.0,6.0
1480491000,18.0,12.0
1480494600,7.0,4.0
1480498200,7.0,5.0
1480501800,53.0,32.0
1480505400,25.0,13.0
1480509000,10.0,6.0
1480512600,8.0,5.0
1480516200,5.0,3.0
1480519800,5.0,2.0
1480523400,15.0,9.0
1480527000,15.0,9.0
1480530600,9.0,5.0
1480534200,7.0,4.0
1480537800,13.0,8.0
1480541400,10.0,4.0
1480545000,5.0,3.0
1480548600,16.0,9.0
1480552200,17.0,10.0
1480555800,7.0,4.0
1480559400,3.0,4.0
1480563000,6.0,6.0
1480566600,3.0,4.0
1480570200,6.0,5.0
1480573800,,5.0
1480577400,,4.0
1480581000,,3.0
1480584600,,5.0
1480588200,,5.0
1480591800,,5.0
1480595400,,3.0
1480599000,,4.0
1480602600,,5.0
1480606200,,2.0
1480609800,,1.0
1480613400,,3.0
1480617000,,2.0
1480620600,,2.0
1480624200,,6.0
1480627800,,4.0
1480631400,,4.0
1480635000,,3.0
1480638600,,2.0
1480642200,,2.0
1480645800,,2.0
1480649400,,3.0
1480653000,,3.0
1480656600,,3.0
1480660200,,3.0
1480663800,,3.0
1480667400,,3.0
1480671000,,3.0
1480674600,,4.0
1480678200,,4.0
1480681800,,3.0
1480685400,,3.0
1480689000,,3.0
1480692600,,3.0
1480696200,,3.0
1480699800,,2.0
1480703400,,2.0
1480707000,,2.0
1480710600,,3.0
1480714200,,3.0
1480717800,,3.0
1480721400,,3.0
1480725000,,3.0
1480728600,,4.0
1480732200,,4.0
1480735800,,4.0
1480739400,,4.0
1480743000,,3.0
1480746600,,3.0
1480750200,,3.0
1480753800,,4.0
1480757400,,4.0
1480761000,,3.0
1480764600,,5.0
1480768200,,5.0
1480771800,,5.0
1480775400,,6.0
1480779000,,3.0
1480782600,,3.0
1480786200,,3.0
1480789800,,5.0
1480793400,,6.0
1480797000,,6.0
1480800600,,6.0
1480804200,,5.0
1480807800,,5.0
1480811400,,4.0
1480815000,,4.0
1480818600,,4.0
1480822200,,4.0
1480825800,,5.0
1480829400,,4.0
1480833000,,5.0
1480836600,,5.0
1480840200,,4.0
1480843800,,5.0
1480847400,,9.0
1480851000,,10.0
1480854600,,8.0
1480858200,,6.0
1480861800,,8.0
1480865400,,4.0
1480869000,,4.0
1480872600,,4.0
1480876200,,3.0
1480879800,,3.0
1480883400,,4.0
1480887000,,3.0
1480890600,,3.0
1480894200,,4.0
1480897800,,2.0
1480901400,,6.0
1480905000,,5.0
1480908600,,7.0
1480912200,,5.0
1480915800,,9.0
1480919400,,14.0
1480923000,,5.0
1480926600,,4.0
1480930200,,3.0
1480933800,,4.0
1480937400,,5.0
1480941000,,4.0
1480944600,,4.0
1480948200,,4.0
1480955400,,3.0
1480959000,,4.0
1480962600,,3.0
1480973400,,6.0
1480977000,,5.0
1480980600,,5.0
1480984200,,6.0
1480987800,,7.0
1480991400,,6.0
1480995000,,7.0
1480998600,,6.0
1481002200,,6.0
1481005800,,5.0
1481009400,,4.0
1481013000,,2.0
1481016600,,5.0
1481020200,,4.0
1481023800,,5.0
1481027400,,3.0
1481031000,,3.0
1481034600,,3.0
1481038200,,2.0
1481041800,,0.0
1481045400,,0.0
1481049000,,2.0
1481052600,,0.0
1481056200,,4.0
1481059800,5.0,3.0
1481063400,2.0,2.0
1481067000,2.0,2.0
1481070600,4.0,2.0
1481074200,2.0,1.0
1481077800,5.0,3.0
1481081400,10.0,6.0
1481085000,17.0,12.0
1481088600,4.0,5.0
1481092200,10.0,7.0
1481095800,7.0,7.0
1481099400,9.0,8.0
1481103000,12.0,8.0
1481106600,9.0,8.0
1481110200,10.0,9.0
1481113800,12.0,8.0
1481117400,11.0,8.0
1481121000,8.0,7.0
1481124600,8.0,5.0
1481128200,6.0,4.0
1481131800,3.0,3.0
1481135400,7.0,4.0
1481139000,8.0,4.0
1481142600,4.0,3.0
1481146200,7.0,4.0
1481149800,7.0,3.0
1481153400,5.0,3.0
1481157000,6.0,3.0
1481160600,8.0,3.0
1481164200,6.0,4.0
1481167800,6.0,4.0
1481171400,10.0,6.0
1481175000,7.0,4.0
1481178600,7.0,6.0
1481182200,7.0,5.0
1481185800,8.0,4.0
1481189400,7.0,4.0
1481193000,6.0,5.0
1481196600,7.0,4.0
1481200200,8.0,4.0
1481203800,8.0,5.0
1481207400,7.0,5.0
1481211000,8.0,5.0
1481214600,8.0,4.0
1481218200,7.0,4.0
1481221800,6.0,5.0
1481225400,8.0,5.0
1481229000,10.0,6.0
1481232600,8.0,4.0
1481236200,9.0,4.0
1481239800,8.0,4.0
1481243400,8.0,4.0
1481247000,8.0,4.0
1481250600,6.0,2.0
1481254200,5.0,3.0
1481257800,7.0,3.0
1481261400,10.0,4.0
1481265000,6.0,4.0
1481268600,9.0,5.0
1481272200,5.0,4.0
1481275800,8.0,4.0
1481279400,7.0,5.0
1481283000,8.0,5.0
1481286600,9.0,5.0
1481290200,6.0,5.0
1481293800,8.0,6.0
1481297400,9.0,6.0
1481301000,9.0,4.0
1481304600,7.0,4.0
1481308200,9.0,5.0
1481311800,7.0,5.0
1481315400,8.0,5.0
1481319000,9.0,5.0
1481322600,6.0,5.0
1481326200,6.0,4.0
1481329800,6.0,3.0
1481333400,3.0,3.0
1481337000,6.0,4.0
1481340600,7.0,6.0
1481344200,6.0,4.0
1481347800,8.0,5.0
1481351400,5.0,4.0
1481355000,8.0,5.0
1481358600,6.0,5.0
1481362200,9.0,5.0
1481365800,7.0,4.0
1481369400,7.0,4.0
1481373000,7.0,4.0
1481376600,5.0,4.0
1481380200,7.0,3.0
1481383800,5.0,3.0
1481387400,7.0,2.0
1481391000,6.0,3.0
1481394600,6.0,4.0
1481398200,7.0,4.0
1481401800,9.0,5.0
1481405400,6.0,4.0
1481409000,6.0,4.0
1481412600,9.0,4.0
1481416200,8.0,5.0
1481419800,9.0,4.0
1481423400,10.0,5.0
1481427000,12.0,8.0
1481430600,14.0,9.0
1481434200,8.0,5.0
1481437800,11.0,7.0
1481441400,13.0,8.0
1481445000,12.0,8.0
1481448600,11.0,7.0
1481452200,9.0,5.0
1481455800,6.0,6.0
1481459400,7.0,5.0
1481463000,8.0,6.0
1481466600,6.0,5.0
1481470200,7.0,5.0
1481473800,7.0,4.0
1481477400,5.0,4.0
1481481000,6.0,4.0
1481484600,8.0,5.0
1481488200,8.0,4.0
1481491800,9.0,6.0
1481495400,11.0,7.0
1481499000,14.0,7.0
1481502600,10.0,6.0
1481506200,9.0,6.0
1481509800,9.0,6.0
1481513400,9.0,7.0
1481517000,7.0,5.0
1481520600,7.0,5.0
1481524200,6.0,6.0
1481527800,20.0,14.0
1481531400,35.0,24.0
1481535000,10.0,7.0
1481538600,4.0,4.0
1481542200,4.0,3.0
1481545800,5.0,3.0
1481549400,5.0,4.0
1481553000,5.0,5.0
1481556600,7.0,5.0
1481560200,4.0,4.0
1481563800,2.0,3.0
1481567400,6.0,4.0
1481571000,8.0,5.0
1481574600,9.0,8.0
1481578200,9.0,7.0
1481581800,8.0,6.0
1481585400,10.0,8.0
1481589000,9.0,8.0
1481592600,10.0,7.0
1481596200,8.0,6.0
1481599800,9.0,7.0
1481603400,7.0,7.0
1481607000,9.0,7.0
1481610600,9.0,6.0
1481614200,13.0,11.0
1481617800,17.0,11.0
1481621400,26.0,16.0
1481625000,13.0,10.0
1481628600,11.0,7.0
1481632200,16.0,12.0
1481635800,11.0,8.0
1481639400,13.0,9.0
1481643000,18.0,11.0
1481646600,14.0,8.0
1481650200,11.0,8.0
1481653800,11.0,9.0
1481657400,9.0,8.0
1481661000,11.0,9.0
1481664600,10.0,10.0
1481668200,10.0,9.0
1481671800,10.0,8.0
1481675400,10.0,8.0
1481679000,8.0,8.0
1481682600,10.0,9.0
1481686200,11.0,9.0
1481689800,8.0,8.0
1481693400,8.0,7.0
1481697000,8.0,7.0
1481700600,10.0,8.0
1481704200,10.0,8.0
1481707800,10.0,8.0
1481711400,11.0,8.0
1481715000,12.0,8.0
1481718600,13.0,8.0
1481722200,10.0,7.0
1481725800,6.0,6.0
1481729400,7.0,5.0
1481733000,5.0,2.0
1481736600,4.0,3.0
1481740200,5.0,3.0
1481743800,6.0,3.0
1481747400,8.0,4.0
1481751000,7.0,3.0
1481754600,9.0,4.0
1481758200,9.0,4.0
1481761800,6.0,4.0
1481765400,7.0,4.0
1481769000,3.0,1.0
1481772600,4.0,3.0
1481776200,15.0,7.0
1481779800,10.0,7.0
1481783400,14.0,5.0
1481787000,9.0,5.0
1481790600,7.0,5.0
1481794200,14.0,5.0
1481797800,7.0,4.0
1481801400,10.0,5.0
1481805000,10.0,5.0
1481808600,10.0,6.0
1481812200,10.0,4.0
1481815800,9.0,3.0
1481819400,8.0,3.0
1481823000,11.0,4.0
1481826600,8.0,3.0
1481830200,7.0,3.0
1481833800,8.0,4.0
1481837400,9.0,5.0
1481841000,9.0,5.0
1481844600,9.0,5.0
1481848200,11.0,6.0
1481851800,11.0,6.0
1481855400,9.0,5.0
1481859000,11.0,5.0
1481862600,10.0,5.0
