EpochTime,3.feed_3506.PM2_5,3.feed_3506.OZONE
1532979000,,35.0
1532982600,14.0,38.0
1532986200,16.0,41.0
1532989800,15.0,44.0
1532993400,13.0,40.0
1532997000,8.0,36.0
1533000600,7.0,29.0
1533004200,7.0,34.0
1533007800,3.0,37.0
1533011400,6.0,34.0
1533015000,5.0,30.0
1533018600,4.0,25.0
1533022200,16.0,21.0
1533025800,7.0,19.0
1533029400,9.0,17.0
1533033000,8.0,15.0
1533036600,8.0,14.0
1533040200,12.0,16.0
1533043800,14.0,19.0
1533047400,15.0,26.0
1533051000,16.0,33.0
1533054600,7.0,42.0
1533058200,7.0,43.0
1533061800,10.0,38.0
1533065400,2.0,23.0
1533069000,,28.0
1533072600,4.0,25.0
1533076200,8.0,22.0
1533079800,10.0,21.0
1533083400,9.0,17.0
1533087000,7.0,16.0
1533090600,4.0,14.0
1533094200,2.0,11.0
1533097800,4.0,6.0
1533101400,8.0,7.0
1533105000,5.0,11.0
1533108600,4.0,12.0
1533112200,12.0,16.0
1533115800,9.0,17.0
1533119400,6.0,16.0
1533123000,9.0,17.0
1533126600,9.0,
1533130200,8.0,
1533133800,8.0,24.0
1533137400,13.0,31.0
1533141000,15.0,39.0
1533144600,11.0,42.0
1533148200,13.0,48.0
1533151800,12.0,48.0
1533155400,10.0,46.0
1533159000,9.0,44.0
1533162600,11.0,42.0
1533166200,8.0,38.0
1533169800,7.0,34.0
1533173400,10.0,34.0
1533177000,9.0,33.0
1533180600,14.0,33.0
1533184200,15.0,33.0
1533187800,14.0,28.0
1533191400,13.0,27.0
1533195000,10.0,24.0
1533198600,12.0,22.0
1533202200,11.0,20.0
1533205800,12.0,17.0
1533209400,10.0,16.0
1533213000,14.0,18.0
1533216600,12.0,15.0
1533220200,11.0,20.0
1533223800,15.0,29.0
1533227400,18.0,34.0
1533231000,12.0,36.0
1533234600,13.0,39.0
1533238200,9.0,43.0
1533241800,7.0,44.0
1533245400,13.0,41.0
1533249000,8.0,43.0
1533252600,7.0,41.0
1533256200,6.0,31.0
1533259800,9.0,29.0
1533263400,13.0,26.0
1533267000,15.0,8.0
1533270600,10.0,10.0
1533274200,11.0,3.0
1533277800,8.0,1.0
1533281400,14.0,1.0
1533285000,14.0,0.0
1533288600,10.0,0.0
1533292200,11.0,0.0
1533295800,16.0,0.0
1533299400,13.0,0.0
1533303000,14.0,3.0
1533306600,11.0,7.0
1533310200,14.0,14.0
1533313800,12.0,25.0
1533317400,16.0,41.0
1533321000,11.0,45.0
1533324600,11.0,45.0
1533328200,11.0,45.0
1533331800,10.0,47.0
1533335400,11.0,48.0
1533339000,13.0,46.0
1533342600,7.0,35.0
1533346200,6.0,33.0
1533349800,18.0,26.0
1533353400,16.0,19.0
1533357000,19.0,8.0
1533360600,19.0,3.0
1533364200,24.0,0.0
1533367800,16.0,0.0
1533371400,13.0,0.0
1533375000,13.0,0.0
1533403800,33.0,53.0
1533407400,28.0,57.0
1533411000,21.0,57.0
1533414600,21.0,58.0
1533418200,18.0,57.0
1533421800,12.0,58.0
1533425400,17.0,58.0
1533429000,14.0,51.0
1533432600,11.0,44.0
1533436200,21.0,40.0
1533439800,26.0,31.0
1533443400,22.0,22.0
1533447000,23.0,15.0
1533450600,22.0,9.0
1533454200,23.0,8.0
1533457800,21.0,5.0
1533461400,28.0,3.0
1533465000,24.0,1.0
1533468600,20.0,2.0
1533472200,24.0,13.0
1533475800,25.0,30.0
1533479400,28.0,46.0
1533483000,19.0,54.0
1533486600,23.0,57.0
1533490200,24.0,58.0
1533493800,6.0,53.0
1533497400,5.0,51.0
1533501000,10.0,46.0
1533504600,16.0,46.0
1533508200,26.0,41.0
1533511800,21.0,40.0
1533515400,15.0,36.0
1533519000,16.0,22.0
1533522600,21.0,11.0
1533526200,23.0,2.0
1533529800,22.0,2.0
1533533400,23.0,0.0
1533537000,29.0,0.0
1533540600,20.0,0.0
1533544200,19.0,0.0
1533547800,17.0,0.0
1533551400,17.0,0.0
1533555000,25.0,1.0
1533558600,26.0,10.0
1533562200,27.0,23.0
1533565800,28.0,40.0
1533569400,24.0,50.0
1533573000,24.0,61.0
1533576600,16.0,60.0
1533580200,19.0,61.0
1533583800,19.0,65.0
1533587400,18.0,61.0
1533591000,14.0,61.0
1533594600,11.0,60.0
1533598200,8.0,58.0
1533601800,10.0,51.0
1533605400,8.0,42.0
1533609000,7.0,42.0
1533612600,17.0,33.0
1533616200,15.0,34.0
1533619800,13.0,32.0
1533623400,15.0,30.0
1533627000,15.0,28.0
1533630600,17.0,25.0
1533634200,16.0,23.0
1533637800,16.0,18.0
1533641400,16.0,17.0
1533645000,14.0,21.0
1533648600,13.0,24.0
1533652200,19.0,30.0
1533655800,14.0,37.0
1533659400,13.0,44.0
1533663000,16.0,50.0
1533666600,17.0,54.0
1533670200,12.0,55.0
1533684600,,44.0
1533688200,11.0,47.0
1533691800,18.0,42.0
1533695400,19.0,42.0
1533699000,12.0,43.0
1533702600,8.0,35.0
1533706200,8.0,25.0
1533709800,13.0,25.0
1533713400,10.0,26.0
1533717000,8.0,25.0
1533720600,11.0,20.0
1533724200,15.0,21.0
1533727800,18.0,22.0
1533731400,21.0,22.0
1533735000,19.0,
1533738600,17.0,24.0
1533742200,16.0,31.0
1533745800,20.0,37.0
1533749400,20.0,40.0
1533753000,15.0,41.0
1533756600,14.0,44.0
1533760200,13.0,41.0
1533763800,11.0,40.0
1533767400,17.0,41.0
1533771000,14.0,39.0
1533774600,11.0,32.0
1533778200,8.0,24.0
1533781800,7.0,18.0
1533785400,8.0,17.0
1533789000,6.0,13.0
1533792600,9.0,14.0
1533796200,11.0,13.0
1533799800,11.0,15.0
1533803400,7.0,24.0
1533807000,7.0,24.0
1533810600,10.0,18.0
1533814200,12.0,18.0
1533817800,15.0,23.0
1533821400,16.0,32.0
1533825000,15.0,34.0
1533828600,16.0,35.0
1533832200,22.0,45.0
1533835800,24.0,48.0
1533839400,20.0,52.0
1533843000,17.0,56.0
1533846600,18.0,54.0
1533850200,11.0,54.0
1533853800,8.0,52.0
1533857400,11.0,50.0
1533861000,8.0,46.0
1533864600,11.0,38.0
1533868200,13.0,35.0
1533871800,14.0,33.0
1533875400,9.0,31.0
1533879000,8.0,23.0
1533882600,12.0,29.0
1533886200,12.0,26.0
1533889800,13.0,22.0
1533893400,14.0,20.0
1533897000,14.0,17.0
1533900600,18.0,13.0
1533904200,17.0,14.0
1533907800,17.0,24.0
1533911400,23.0,31.0
1533915000,11.0,28.0
1533918600,17.0,39.0
1533922200,15.0,45.0
1533925800,18.0,49.0
1533929400,12.0,42.0
1533933000,12.0,35.0
1533936600,12.0,29.0
1533940200,7.0,34.0
1533943800,3.0,31.0
1533947400,8.0,34.0
1533951000,13.0,29.0
1533954600,10.0,25.0
1533958200,10.0,19.0
1533961800,9.0,20.0
1533965400,8.0,19.0
1533969000,7.0,27.0
1533972600,8.0,27.0
1533976200,14.0,22.0
1533979800,13.0,21.0
1533983400,12.0,17.0
1533987000,15.0,14.0
1533990600,20.0,18.0
1533994200,13.0,22.0
1533997800,19.0,29.0
1534001400,20.0,36.0
1534005000,15.0,40.0
1534008600,16.0,43.0
1534012200,16.0,46.0
1534015800,17.0,46.0
1534019400,15.0,46.0
1534023000,12.0,47.0
1534026600,9.0,45.0
1534030200,5.0,45.0
1534033800,5.0,37.0
1534037400,8.0,28.0
1534041000,12.0,26.0
1534044600,11.0,24.0
1534048200,11.0,15.0
1534051800,11.0,13.0
1534055400,13.0,14.0
1534059000,10.0,10.0
1534062600,11.0,6.0
1534066200,16.0,7.0
1534069800,10.0,8.0
1534073400,13.0,6.0
1534077000,12.0,13.0
1534080600,16.0,18.0
1534084200,16.0,25.0
1534087800,15.0,33.0
1534091400,10.0,36.0
1534095000,13.0,35.0
1534098600,14.0,32.0
1534102200,10.0,32.0
1534105800,11.0,34.0
1534109400,9.0,35.0
1534113000,6.0,34.0
1534116600,3.0,34.0
1534120200,0.0,32.0
1534123800,2.0,14.0
1534127400,6.0,12.0
1534131000,8.0,12.0
1534134600,8.0,11.0
1534138200,9.0,9.0
1534141800,10.0,3.0
1534145400,7.0,4.0
1534149000,11.0,6.0
1534152600,12.0,5.0
1534156200,9.0,1.0
1534159800,8.0,2.0
1534163400,17.0,5.0
1534167000,14.0,9.0
1534170600,15.0,22.0
1534174200,11.0,37.0
1534177800,21.0,35.0
1534181400,,31.0
1534185000,,30.0
1534188600,5.0,25.0
1534192200,12.0,25.0
1534195800,15.0,29.0
1534199400,11.0,26.0
1534203000,11.0,21.0
1534206600,13.0,16.0
1534210200,10.0,10.0
1534213800,14.0,3.0
1534217400,8.0,12.0
1534221000,12.0,13.0
1534224600,8.0,14.0
1534228200,9.0,13.0
1534231800,11.0,9.0
1534235400,12.0,9.0
1534239000,13.0,5.0
1534242600,10.0,3.0
1534246200,16.0,1.0
1534249800,14.0,5.0
1534253400,17.0,9.0
1534257000,15.0,6.0
1534260600,13.0,9.0
1534264200,19.0,19.0
1534267800,19.0,31.0
1534271400,22.0,44.0
1534275000,23.0,51.0
1534278600,8.0,40.0
1534282200,7.0,35.0
1534285800,18.0,34.0
1534289400,16.0,25.0
1534293000,18.0,13.0
1534296600,20.0,4.0
1534300200,18.0,3.0
1534303800,20.0,0.0
1534307400,19.0,0.0
1534311000,16.0,0.0
1534314600,19.0,0.0
1534318200,15.0,0.0
1534321800,16.0,0.0
1534325400,16.0,0.0
1534329000,25.0,0.0
1534332600,26.0,0.0
1534336200,23.0,2.0
1534339800,22.0,10.0
1534343400,29.0,22.0
1534347000,34.0,40.0
1534350600,17.0,51.0
1534354200,24.0,52.0
1534357800,27.0,54.0
1534361400,23.0,56.0
1534365000,30.0,57.0
1534368600,19.0,55.0
1534372200,18.0,54.0
1534375800,18.0,56.0
1534379400,24.0,40.0
1534383000,25.0,29.0
1534386600,20.0,15.0
1534390200,22.0,14.0
1534393800,23.0,9.0
1534397400,18.0,5.0
1534401000,24.0,2.0
1534404600,25.0,5.0
1534408200,22.0,1.0
1534411800,20.0,7.0
1534415400,20.0,6.0
1534419000,22.0,7.0
1534422600,23.0,11.0
1534426200,27.0,17.0
1534429800,28.0,27.0
1534433400,24.0,38.0
1534437000,30.0,40.0
1534440600,28.0,44.0
1534444200,27.0,48.0
1534447800,14.0,37.0
1534451400,10.0,30.0
1534455000,12.0,28.0
1534458600,18.0,24.0
1534462200,20.0,25.0
1534465800,23.0,13.0
1534469400,21.0,13.0
1534473000,20.0,8.0
1534476600,19.0,9.0
1534480200,25.0,6.0
1534483800,22.0,9.0
1534487400,21.0,13.0
1534491000,21.0,16.0
1534494600,20.0,15.0
1534498200,22.0,15.0
1534501800,21.0,14.0
1534505400,14.0,15.0
1534509000,20.0,17.0
1534512600,20.0,20.0
1534516200,25.0,26.0
1534519800,17.0,25.0
1534523400,17.0,28.0
1534527000,20.0,30.0
1534530600,20.0,33.0
1534534200,18.0,33.0
1534537800,17.0,31.0
1534541400,12.0,33.0
1534545000,7.0,27.0
1534548600,6.0,34.0
1534552200,13.0,38.0
1534555800,18.0,28.0
1534559400,13.0,31.0
1534563000,12.0,28.0
1534566600,12.0,25.0
1534570200,6.0,21.0
1534573800,10.0,16.0
1534577400,12.0,16.0
1534581000,10.0,17.0
1534584600,10.0,20.0
1534588200,12.0,22.0
1534591800,10.0,24.0
1534595400,8.0,27.0
1534599000,10.0,36.0
1534602600,11.0,37.0
1534606200,20.0,32.0
1534609800,22.0,40.0
1534613400,13.0,41.0
1534617000,14.0,44.0
1534620600,12.0,46.0
1534624200,12.0,47.0
1534627800,12.0,47.0
1534631400,14.0,43.0
1534635000,9.0,36.0
1534638600,10.0,28.0
1534642200,10.0,28.0
1534645800,9.0,28.0
1534649400,9.0,27.0
1534653000,5.0,27.0
1534656600,3.0,23.0
1534660200,3.0,23.0
1534663800,9.0,22.0
1534667400,6.0,21.0
1534671000,1.0,20.0
1534674600,2.0,18.0
1534678200,6.0,16.0
1534681800,7.0,17.0
1534685400,13.0,18.0
1534689000,13.0,23.0
1534692600,9.0,28.0
1534696200,10.0,32.0
1534699800,12.0,36.0
1534703400,8.0,37.0
1534707000,6.0,37.0
1534710600,6.0,35.0
1534714200,6.0,35.0
1534717800,5.0,34.0
1534721400,6.0,31.0
1534725000,6.0,27.0
1534728600,12.0,15.0
1534732200,12.0,8.0
1534735800,12.0,9.0
1534739400,11.0,6.0
1534743000,10.0,4.0
1534746600,12.0,3.0
1534750200,12.0,5.0
1534753800,12.0,5.0
1534757400,9.0,2.0
1534761000,13.0,0.0
1534764600,9.0,1.0
1534768200,11.0,3.0
1534771800,13.0,9.0
1534775400,15.0,21.0
1534779000,13.0,26.0
1534782600,9.0,31.0
1534786200,7.0,36.0
1534789800,16.0,37.0
1534793400,15.0,37.0
1534797000,11.0,37.0
1534800600,8.0,36.0
1534804200,6.0,31.0
1534807800,3.0,30.0
1534811400,1.0,26.0
1534815000,4.0,24.0
1534818600,7.0,23.0
1534822200,11.0,22.0
1534825800,11.0,21.0
1534829400,13.0,23.0
1534833000,13.0,24.0
1534836600,12.0,23.0
1534840200,11.0,24.0
1534843800,12.0,25.0
1534847400,14.0,20.0
1534851000,12.0,14.0
1534854600,18.0,9.0
1534858200,10.0,16.0
1534861800,16.0,19.0
1534865400,14.0,21.0
1534869000,13.0,25.0
1534872600,14.0,28.0
1534876200,10.0,27.0
1534879800,8.0,31.0
1534883400,13.0,42.0
1534887000,9.0,39.0
1534890600,10.0,39.0
1534894200,8.0,35.0
1534897800,11.0,32.0
1534901400,12.0,30.0
1534905000,12.0,30.0
1534908600,10.0,31.0
1534912200,9.0,27.0
1534915800,8.0,26.0
1534919400,8.0,27.0
1534923000,7.0,32.0
1534926600,8.0,39.0
1534930200,13.0,36.0
1534933800,9.0,33.0
1534937400,11.0,28.0
1534941000,19.0,27.0
1534944600,18.0,29.0
1534948200,20.0,31.0
1534951800,18.0,32.0
1534955400,25.0,31.0
1534959000,17.0,38.0
1534962600,17.0,38.0
1534966200,15.0,44.0
1534969800,15.0,47.0
1534973400,19.0,48.0
1534977000,12.0,38.0
1534980600,10.0,32.0
1534984200,8.0,30.0
1534987800,13.0,28.0
1534991400,11.0,27.0
1534995000,12.0,25.0
1534998600,11.0,18.0
1535002200,20.0,13.0
1535005800,6.0,13.0
1535009400,15.0,7.0
1535013000,13.0,7.0
1535016600,15.0,1.0
1535020200,16.0,0.0
1535023800,16.0,2.0
1535027400,16.0,6.0
1535031000,13.0,10.0
1535034600,14.0,20.0
1535038200,15.0,30.0
1535041800,9.0,37.0
1535045400,15.0,41.0
1535049000,9.0,43.0
1535052600,10.0,46.0
1535056200,9.0,49.0
1535059800,8.0,49.0
1535063400,15.0,49.0
1535067000,10.0,44.0
1535070600,12.0,31.0
1535074200,13.0,15.0
1535077800,14.0,11.0
1535081400,12.0,8.0
1535085000,19.0,5.0
1535088600,19.0,4.0
1535092200,16.0,1.0
1535095800,10.0,0.0
1535099400,13.0,0.0
1535103000,19.0,0.0
1535106600,21.0,0.0
1535110200,24.0,0.0
1535113800,19.0,3.0
1535117400,22.0,
1535121000,25.0,24.0
1535124600,22.0,38.0
1535128200,12.0,50.0
1535131800,16.0,51.0
1535135400,14.0,52.0
1535139000,14.0,53.0
1535142600,10.0,54.0
1535146200,12.0,54.0
1535149800,8.0,55.0
1535153400,6.0,49.0
1535157000,5.0,32.0
1535160600,15.0,21.0
1535164200,14.0,21.0
1535167800,17.0,18.0
1535171400,12.0,20.0
1535175000,10.0,15.0
1535178600,15.0,15.0
1535182200,15.0,21.0
1535185800,10.0,19.0
1535189400,9.0,20.0
1535193000,14.0,23.0
1535196600,10.0,21.0
1535200200,12.0,25.0
1535203800,11.0,28.0
1535207400,14.0,35.0
1535211000,21.0,40.0
1535214600,12.0,44.0
1535218200,17.0,44.0
1535221800,13.0,41.0
1535225400,8.0,44.0
1535229000,7.0,45.0
1535232600,8.0,44.0
1535236200,13.0,45.0
1535239800,13.0,42.0
1535243400,11.0,37.0
1535247000,13.0,31.0
1535250600,13.0,28.0
1535254200,15.0,28.0
1535257800,13.0,24.0
1535261400,12.0,21.0
1535265000,11.0,23.0
1535268600,14.0,24.0
1535272200,17.0,25.0
1535275800,14.0,28.0
1535279400,11.0,29.0
1535283000,16.0,28.0
1535286600,15.0,29.0
1535290200,14.0,28.0
1535293800,18.0,28.0
1535297400,19.0,32.0
1535301000,24.0,38.0
1535304600,24.0,42.0
1535308200,21.0,43.0
1535311800,25.0,45.0
1535315400,26.0,45.0
1535319000,22.0,42.0
1535322600,18.0,40.0
1535326200,26.0,33.0
1535329800,26.0,31.0
1535333400,28.0,28.0
1535337000,30.0,26.0
1535340600,27.0,25.0
1535344200,23.0,24.0
1535347800,23.0,19.0
1535351400,21.0,13.0
1535355000,27.0,14.0
1535358600,20.0,12.0
1535362200,19.0,11.0
1535365800,22.0,6.0
1535369400,26.0,10.0
1535373000,27.0,11.0
1535376600,28.0,23.0
1535380200,35.0,38.0
1535383800,37.0,50.0
1535387400,30.0,52.0
1535391000,29.0,53.0
1535394600,27.0,51.0
1535398200,29.0,50.0
1535401800,19.0,49.0
1535405400,21.0,48.0
1535409000,13.0,44.0
1535412600,11.0,41.0
1535416200,12.0,39.0
1535419800,13.0,36.0
1535423400,19.0,34.0
1535427000,19.0,32.0
1535430600,17.0,29.0
1535434200,17.0,24.0
1535437800,18.0,22.0
1535441400,17.0,20.0
1535445000,19.0,19.0
1535448600,18.0,17.0
1535452200,19.0,12.0
1535455800,21.0,12.0
1535459400,23.0,17.0
1535463000,24.0,29.0
1535466600,24.0,41.0
1535470200,25.0,48.0
1535473800,22.0,52.0
1535477400,26.0,52.0
1535481000,22.0,51.0
1535484600,18.0,49.0
1535488200,18.0,48.0
1535491800,15.0,48.0
1535495400,12.0,52.0
1535499000,10.0,51.0
1535502600,12.0,49.0
1535506200,11.0,44.0
1535509800,17.0,44.0
1535513400,17.0,38.0
1535517000,15.0,35.0
1535520600,18.0,30.0
1535524200,15.0,28.0
1535527800,20.0,24.0
1535531400,17.0,17.0
1535535000,17.0,20.0
1535538600,17.0,18.0
1535542200,14.0,16.0
1535545800,15.0,21.0
1535549400,23.0,32.0
1535553000,24.0,41.0
1535556600,25.0,45.0
1535560200,20.0,48.0
1535563800,,49.0
1535567400,,49.0
1535571000,21.0,46.0
1535574600,21.0,45.0
1535578200,15.0,45.0
1535581800,12.0,42.0
1535585400,6.0,41.0
1535589000,0.0,39.0
1535592600,-2.0,34.0
1535596200,4.0,28.0
1535599800,12.0,19.0
1535603400,10.0,24.0
1535607000,5.0,28.0
1535610600,3.0,23.0
1535614200,6.0,20.0
1535617800,6.0,18.0
1535621400,7.0,14.0
1535625000,10.0,16.0
1535628600,12.0,15.0
1535632200,14.0,16.0
1535635800,17.0,19.0
1535639400,13.0,23.0
1535643000,18.0,29.0
1535646600,16.0,33.0
1535650200,20.0,41.0
1535653800,16.0,47.0
1535657400,14.0,45.0
1535661000,12.0,48.0
1535664600,8.0,45.0
1535668200,7.0,45.0
1535671800,7.0,38.0
1535675400,4.0,32.0
1535679000,3.0,27.0
1535682600,8.0,26.0
1535686200,9.0,25.0
1535689800,7.0,23.0
1535693400,9.0,20.0
1535697000,12.0,18.0
1535700600,10.0,15.0
1535704200,8.0,12.0
1535707800,7.0,10.0
1535711400,11.0,2.0
1535715000,10.0,4.0
1535718600,15.0,7.0
1535722200,15.0,10.0
1535725800,19.0,17.0
1535729400,24.0,30.0
1535733000,19.0,42.0
1535736600,20.0,55.0
1535740200,26.0,64.0
1535743800,18.0,63.0
1535747400,16.0,61.0
1535751000,17.0,61.0
1535754600,9.0,59.0
1535758200,7.0,59.0
1535761800,9.0,49.0
1535765400,16.0,30.0
1535769000,14.0,26.0
1535772600,15.0,18.0
1535776200,17.0,14.0
1535779800,16.0,20.0
1535783400,13.0,18.0
1535787000,13.0,16.0
1535790600,11.0,19.0
1535794200,9.0,18.0
1535797800,7.0,12.0
1535801400,10.0,9.0
1535805000,11.0,13.0
1535808600,14.0,23.0
1535812200,24.0,27.0
1535815800,23.0,42.0
1535819400,19.0,42.0
1535823000,17.0,44.0
1535826600,21.0,48.0
1535830200,20.0,50.0
1535833800,7.0,46.0
1535837400,5.0,46.0
1535841000,4.0,42.0
1535844600,2.0,37.0
1535848200,2.0,32.0
1535851800,5.0,29.0
1535855400,4.0,26.0
1535859000,7.0,21.0
1535862600,5.0,19.0
1535866200,7.0,17.0
1535869800,8.0,16.0
1535873400,6.0,13.0
1535877000,8.0,13.0
1535880600,10.0,10.0
1535884200,7.0,11.0
1535887800,9.0,9.0
1535891400,11.0,12.0
1535895000,11.0,19.0
1535898600,13.0,28.0
1535902200,16.0,35.0
1535905800,13.0,37.0
1535909400,13.0,38.0
1535913000,15.0,38.0
1535916600,13.0,38.0
1535920200,10.0,38.0
1535923800,6.0,39.0
1535927400,11.0,38.0
1535931000,6.0,42.0
1535934600,1.0,29.0
1535938200,6.0,22.0
1535941800,8.0,16.0
1535945400,12.0,13.0
1535949000,14.0,9.0
1535952600,20.0,6.0
1535956200,14.0,2.0
1535959800,12.0,2.0
1535963400,16.0,0.0
1535967000,16.0,0.0
1535970600,20.0,0.0
1535974200,16.0,0.0
1535977800,18.0,4.0
1535981400,16.0,17.0
1535985000,20.0,37.0
1535988600,28.0,48.0
1535992200,22.0,51.0
1535995800,19.0,48.0
1535999400,15.0,49.0
1536003000,14.0,48.0
1536006600,13.0,44.0
1536010200,8.0,44.0
1536013800,11.0,53.0
1536017400,7.0,48.0
1536021000,7.0,37.0
1536024600,6.0,28.0
1536028200,5.0,27.0
1536031800,11.0,26.0
1536035400,14.0,22.0
1536039000,12.0,14.0
1536042600,12.0,11.0
1536046200,11.0,6.0
1536049800,8.0,4.0
1536053400,9.0,3.0
1536057000,8.0,0.0
1536060600,8.0,1.0
1536064200,12.0,3.0
1536067800,18.0,11.0
1536071400,25.0,23.0
1536075000,30.0,41.0
1536078600,28.0,59.0
1536082200,18.0,60.0
1536085800,20.0,64.0
1536089400,10.0,62.0
1536093000,17.0,63.0
1536096600,18.0,61.0
1536100200,12.0,57.0
1536103800,11.0,47.0
1536107400,7.0,34.0
1536111000,5.0,25.0
1536114600,7.0,20.0
1536118200,9.0,15.0
1536121800,10.0,10.0
1536125400,12.0,6.0
1536129000,15.0,5.0
1536132600,11.0,2.0
1536136200,11.0,0.0
1536139800,16.0,0.0
1536143400,14.0,0.0
1536147000,16.0,0.0
1536150600,22.0,3.0
1536154200,13.0,24.0
1536157800,18.0,38.0
1536161400,23.0,49.0
1536165000,18.0,50.0
1536168600,18.0,45.0
1536172200,13.0,46.0
1536175800,12.0,43.0
1536179400,7.0,41.0
1536183000,11.0,43.0
1536186600,11.0,44.0
1536190200,8.0,42.0
1536193800,7.0,36.0
1536197400,8.0,23.0
1536201000,15.0,16.0
1536204600,10.0,11.0
1536208200,9.0,7.0
1536211800,7.0,1.0
1536215400,8.0,0.0
1536219000,10.0,0.0
1536222600,12.0,0.0
1536226200,13.0,0.0
1536229800,13.0,0.0
1536233400,16.0,0.0
1536237000,23.0,4.0
1536240600,18.0,
1536244200,22.0,37.0
1536247800,23.0,47.0
1536251400,,35.0
1536255000,3.0,38.0
1536258600,14.0,43.0
1536262200,14.0,46.0
1536265800,12.0,47.0
1536269400,6.0,42.0
1536273000,7.0,35.0
1536276600,10.0,35.0
1536280200,12.0,27.0
1536283800,11.0,22.0
1536287400,10.0,23.0
1536291000,8.0,20.0
1536294600,8.0,19.0
1536298200,8.0,18.0
1536301800,6.0,17.0
1536305400,10.0,13.0
1536309000,7.0,13.0
1536312600,9.0,12.0
1536316200,9.0,8.0
1536319800,10.0,5.0
1536323400,13.0,6.0
1536327000,15.0,8.0
1536330600,13.0,16.0
1536334200,16.0,27.0
1536337800,13.0,33.0
1536341400,13.0,31.0
1536345000,9.0,36.0
1536348600,10.0,41.0
1536352200,8.0,40.0
1536355800,7.0,37.0
1536359400,5.0,32.0
1536363000,9.0,29.0
1536366600,6.0,26.0
1536370200,7.0,24.0
1536373800,5.0,24.0
1536377400,5.0,22.0
1536381000,5.0,23.0
1536384600,4.0,21.0
1536388200,5.0,18.0
1536391800,7.0,16.0
1536395400,8.0,14.0
1536399000,10.0,11.0
1536402600,8.0,18.0
1536406200,6.0,21.0
1536409800,5.0,18.0
1536413400,9.0,19.0
1536417000,8.0,21.0
1536420600,8.0,21.0
1536424200,10.0,21.0
1536427800,9.0,19.0
1536431400,8.0,20.0
1536435000,5.0,19.0
1536438600,3.0,24.0
1536442200,9.0,20.0
1536445800,10.0,19.0
1536449400,11.0,22.0
1536453000,11.0,30.0
1536456600,8.0,31.0
1536460200,5.0,31.0
1536463800,8.0,31.0
1536467400,6.0,30.0
1536471000,3.0,30.0
1536474600,3.0,28.0
1536478200,6.0,28.0
1536481800,3.0,25.0
1536485400,3.0,20.0
1536489000,3.0,17.0
1536492600,9.0,17.0
1536496200,6.0,19.0
1536499800,5.0,19.0
1536503400,5.0,21.0
1536507000,5.0,22.0
1536510600,6.0,22.0
1536514200,6.0,20.0
1536517800,4.0,20.0
1536521400,2.0,18.0
1536525000,2.0,18.0
1536528600,4.0,17.0
1536532200,5.0,17.0
1536535800,6.0,18.0
1536539400,6.0,18.0
1536543000,7.0,18.0
1536546600,6.0,20.0
1536550200,5.0,20.0
1536553800,8.0,19.0
1536557400,6.0,20.0
1536561000,11.0,20.0
1536564600,8.0,21.0
1536568200,3.0,20.0
1536571800,2.0,19.0
1536575400,2.0,17.0
1536579000,2.0,15.0
1536582600,2.0,13.0
1536586200,1.0,13.0
1536589800,5.0,12.0
1536593400,8.0,14.0
1536597000,8.0,17.0
1536600600,5.0,17.0
1536604200,5.0,17.0
1536607800,5.0,15.0
1536611400,4.0,14.0
1536615000,5.0,11.0
1536618600,11.0,6.0
1536622200,12.0,7.0
1536625800,7.0,12.0
1536629400,4.0,18.0
1536633000,4.0,15.0
1536636600,6.0,13.0
1536640200,6.0,17.0
1536643800,5.0,15.0
1536647400,6.0,13.0
1536651000,8.0,9.0
1536654600,6.0,7.0
1536658200,10.0,2.0
1536661800,11.0,0.0
1536665400,10.0,0.0
1536669000,11.0,1.0
1536672600,13.0,3.0
1536676200,10.0,6.0
1536679800,7.0,8.0
1536683400,7.0,11.0
1536687000,9.0,14.0
1536690600,4.0,15.0
1536694200,0.0,15.0
1536697800,6.0,16.0
1536701400,10.0,18.0
1536705000,8.0,20.0
1536708600,7.0,16.0
1536712200,9.0,10.0
1536715800,8.0,4.0
1536719400,10.0,0.0
1536723000,9.0,0.0
1536726600,6.0,0.0
1536730200,4.0,0.0
1536733800,6.0,0.0
1536737400,7.0,0.0
1536741000,6.0,0.0
1536744600,6.0,0.0
1536748200,13.0,0.0
1536751800,11.0,0.0
1536755400,11.0,0.0
1536759000,11.0,2.0
1536762600,13.0,5.0
1536766200,10.0,6.0
1536769800,9.0,7.0
1536773400,10.0,15.0
1536777000,14.0,23.0
1536780600,12.0,26.0
1536784200,11.0,24.0
1536787800,9.0,24.0
1536791400,7.0,24.0
1536795000,7.0,20.0
1536798600,7.0,14.0
1536802200,3.0,13.0
1536805800,11.0,8.0
1536809400,9.0,7.0
1536813000,10.0,3.0
1536816600,3.0,3.0
1536820200,8.0,0.0
1536823800,7.0,0.0
1536827400,7.0,0.0
1536831000,6.0,0.0
1536834600,9.0,0.0
1536838200,7.0,0.0
1536841800,14.0,0.0
1536845400,14.0,3.0
1536849000,14.0,14.0
1536852600,15.0,22.0
1536856200,14.0,31.0
1536859800,13.0,32.0
1536863400,11.0,35.0
1536867000,10.0,33.0
1536870600,5.0,28.0
1536874200,3.0,24.0
1536877800,5.0,23.0
1536881400,5.0,19.0
1536885000,2.0,17.0
1536888600,4.0,12.0
