EpochTime,3.feed_3.SO2_PPM,3.feed_3.SONICWD_DEG,3.feed_3.SONICWS_MPH,3.feed_3.SIGTHETA_DEG
1667910600,0.0,327.0,1.3,37.3
1667914200,0.0,335.0,2.8,34.6
1667917800,0.001,30.0,3.2,74.4
1667921400,0.0,49.0,3.7,70.4
1667925000,0.0,6.0,4.4,50.0
1667928600,,1.0,4.3,52.1
1667932200,0.0,349.0,4.4,46.9
1667935800,0.0,357.0,3.7,53.7
1667939400,0.0,347.0,4.0,38.4
1667943000,0.0,1.0,3.1,40.4
1667946600,0.0,345.0,1.2,37.8
1667950200,0.0,38.0,1.1,38.3
1667953800,0.0,55.0,1.3,15.3
1667957400,0.0,71.0,1.0,49.4
1667961000,0.0,19.0,0.6,76.3
1667964600,0.0,5.0,0.9,53.6
1667968200,0.001,345.0,0.9,47.9
1667971800,0.001,3.0,0.9,79.4
1667975400,0.001,291.0,1.3,61.1
1667979000,0.001,306.0,1.3,61.3
1667982600,0.001,138.0,2.1,61.5
1667986200,0.001,103.0,1.2,51.0
1667989800,0.001,186.0,1.0,65.5
1667993400,0.001,158.0,1.4,45.8
1667997000,0.001,137.0,1.4,59.2
1668000600,0.002,143.0,2.4,54.7
1668004200,0.001,133.0,3.4,34.1
1668007800,0.001,146.0,4.7,28.7
1668011400,0.001,143.0,5.0,27.4
1668015000,0.002,160.0,5.6,30.7
1668018600,0.001,151.0,4.8,39.1
1668022200,0.0,135.0,4.8,35.0
1668025800,0.0,132.0,5.2,28.8
1668029400,0.0,124.0,5.0,22.9
1668033000,0.0,89.0,3.3,20.6
1668036600,0.0,116.0,3.8,22.2
1668040200,0.0,109.0,3.7,23.6
1668043800,0.0,121.0,3.9,22.8
1668047400,0.0,116.0,4.2,22.2
1668051000,0.0,130.0,2.5,44.8
1668054600,0.001,327.0,0.7,71.6
1668058200,0.0,14.0,0.5,57.4
1668061800,0.0,7.0,0.6,70.9
1668065400,0.0,36.0,0.6,75.8
1668069000,0.0,32.0,0.6,76.9
1668072600,0.0,102.0,1.0,71.9
1668076200,0.0,100.0,1.0,68.4
1668079800,0.0,145.0,1.0,58.2
1668083400,0.001,135.0,1.3,62.0
1668087000,0.001,151.0,2.5,21.5
1668090600,0.013,168.0,3.2,19.1
1668094200,0.027,142.0,3.4,26.0
1668097800,0.011,124.0,4.0,39.5
1668101400,0.013,181.0,3.7,45.0
1668105000,0.005,191.0,5.7,32.1
1668108600,0.004,192.0,4.2,39.0
1668112200,0.007,151.0,3.2,36.2
1668115800,0.003,129.0,1.7,53.0
1668119400,0.001,66.0,1.8,17.5
1668123000,0.001,81.0,0.5,68.6
1668126600,0.001,80.0,1.4,84.9
1668130200,0.001,136.0,3.1,25.2
1668133800,0.001,130.0,3.4,19.0
1668137400,0.001,113.0,2.1,21.7
1668141000,0.001,126.0,1.2,62.3
1668144600,0.001,321.0,1.1,48.6
1668148200,0.001,312.0,1.2,50.4
1668151800,0.001,276.0,0.9,79.7
1668155400,0.001,155.0,1.6,47.8
1668159000,0.0,148.0,2.4,41.5
1668162600,0.001,108.0,1.0,48.9
1668166200,0.001,156.0,1.0,61.3
1668169800,0.001,212.0,1.0,73.8
1668173400,0.001,157.0,0.9,73.2
1668177000,0.001,101.0,3.4,34.6
1668180600,0.0,100.0,4.4,30.0
1668184200,0.0,110.0,3.7,27.5
1668187800,0.0,103.0,3.9,24.9
1668191400,0.0,115.0,3.6,26.3
1668195000,0.0,106.0,3.8,24.7
1668198600,0.0,93.0,3.7,26.9
1668202200,0.0,98.0,4.5,23.9
1668205800,0.0,101.0,3.6,24.8
1668209400,0.001,133.0,4.0,38.5
1668213000,0.0,305.0,5.1,20.8
1668216600,0.0,317.0,4.0,31.3
1668220200,0.0,346.0,1.3,33.5
1668223800,0.0,340.0,2.8,37.6
1668227400,0.0,306.0,9.3,17.6
1668231000,0.0,309.0,8.9,17.4
1668234600,0.0,307.0,6.8,17.0
1668238200,0.0,302.0,7.6,16.7
1668241800,0.0,297.0,8.4,18.5
1668245400,0.0,286.0,6.8,19.3
1668249000,0.0,278.0,6.6,21.3
1668252600,0.0,272.0,7.1,18.5
1668256200,0.0,287.0,5.7,19.7
1668259800,0.0,290.0,4.9,21.5
1668263400,0.0,269.0,3.6,23.7
1668267000,0.0,293.0,2.9,27.7
1668270600,0.0,287.0,5.0,19.0
1668274200,0.0,293.0,6.7,18.6
1668277800,0.0,300.0,5.5,17.2
1668281400,0.0,313.0,4.7,20.7
1668285000,0.0,299.0,5.8,17.2
1668288600,0.0,288.0,6.3,20.3
1668292200,0.0,280.0,6.4,19.8
1668295800,0.0,273.0,6.4,20.6
1668299400,0.0,280.0,6.0,20.3
1668303000,0.0,279.0,7.0,21.5
1668306600,0.0,282.0,7.0,21.9
1668310200,0.0,275.0,6.6,22.1
1668313800,0.0,278.0,6.0,20.8
1668317400,0.0,275.0,5.8,23.7
1668321000,0.0,276.0,5.1,22.5
1668324600,0.0,266.0,4.8,25.9
1668328200,0.0,274.0,5.2,23.0
1668331800,0.0,272.0,6.5,20.8
1668335400,0.0,277.0,6.6,21.1
1668339000,0.0,272.0,5.9,24.4
1668342600,0.0,269.0,5.8,23.7
1668346200,0.0,275.0,6.3,24.4
1668349800,0.0,269.0,7.5,28.1
1668353400,0.0,275.0,8.5,21.9
1668357000,0.0,270.0,8.2,23.5
1668360600,0.0,272.0,8.7,22.0
1668364200,0.0,283.0,8.4,22.0
1668367800,0.0,288.0,7.8,21.6
1668371400,0.0,285.0,7.6,22.1
1668375000,0.0,283.0,8.0,22.3
1668378600,0.0,283.0,7.5,19.6
1668382200,0.0,293.0,8.6,18.3
1668385800,0.0,291.0,7.3,20.8
1668389400,0.0,282.0,6.3,22.0
1668393000,0.0,284.0,5.8,21.5
1668396600,0.0,289.0,5.3,21.7
1668400200,0.0,291.0,5.3,19.1
1668403800,0.0,285.0,4.6,22.3
1668407400,0.0,291.0,4.0,18.4
1668411000,0.0,284.0,3.5,19.5
1668414600,0.0,280.0,3.9,21.5
1668418200,0.0,297.0,3.4,18.7
1668421800,0.0,314.0,3.6,21.5
1668425400,0.0,308.0,3.7,17.8
1668429000,0.0,301.0,2.3,21.3
1668432600,0.0,317.0,2.4,35.3
1668436200,0.0,326.0,1.8,56.3
1668439800,0.0,46.0,2.0,67.2
1668443400,0.0,25.0,2.4,48.9
1668447000,0.0,111.0,2.9,45.6
1668450600,0.0,85.0,2.4,54.6
1668454200,0.0,13.0,2.6,48.5
1668457800,0.0,20.0,2.3,53.1
1668461400,0.0,40.0,1.7,45.6
1668465000,0.0,47.0,1.7,48.9
1668468600,0.0,17.0,1.4,50.6
1668472200,0.0,61.0,1.1,34.0
1668475800,0.0,80.0,1.0,53.4
1668479400,0.0,197.0,0.9,67.6
1668483000,0.0,246.0,1.8,43.3
1668486600,0.0,248.0,1.9,74.2
1668490200,0.0,230.0,1.3,66.5
1668493800,0.0,10.0,2.0,58.3
1668497400,0.0,290.0,1.5,69.4
1668501000,0.0,358.0,1.9,34.9
1668504600,0.0,54.0,3.8,26.2
1668508200,0.0,47.0,3.3,32.6
1668511800,0.0,56.0,4.7,23.2
1668515400,0.0,77.0,2.1,69.9
1668519000,0.0,91.0,2.6,48.1
1668522600,0.0,86.0,5.1,31.7
1668526200,0.0,107.0,3.1,54.2
1668529800,0.0,117.0,4.2,31.2
1668533400,0.0,112.0,4.7,23.4
1668537000,0.0,108.0,3.7,27.1
1668540600,0.0,103.0,3.1,31.7
1668544200,0.0,97.0,2.7,31.9
1668547800,0.0,85.0,3.3,37.8
1668551400,0.0,60.0,2.1,25.5
1668555000,0.0,63.0,4.4,24.0
1668558600,0.0,23.0,2.1,75.6
1668562200,0.0,330.0,1.2,58.5
1668565800,0.0,24.0,0.6,68.2
1668569400,0.0,93.0,0.8,53.0
1668573000,0.0,359.0,0.8,76.1
1668576600,0.0,327.0,0.9,55.4
1668580200,0.001,149.0,1.3,67.0
1668583800,0.0,278.0,1.9,41.9
1668587400,0.0,277.0,4.4,22.5
1668591000,0.0,250.0,3.4,29.5
1668594600,0.0,250.0,5.7,30.9
1668598200,0.0,268.0,7.1,24.3
1668601800,0.0,277.0,6.8,23.1
1668605400,0.0,270.0,7.5,21.7
1668609000,0.0,272.0,7.5,20.8
1668612600,0.0,277.0,6.8,25.2
1668616200,0.0,269.0,5.1,24.8
1668619800,0.0,254.0,6.0,28.6
1668623400,0.0,242.0,6.7,29.1
1668627000,0.0,245.0,6.6,29.2
1668630600,0.0,252.0,5.7,29.0
1668634200,0.0,259.0,5.0,31.4
1668637800,0.0,250.0,4.7,29.5
1668641400,0.0,254.0,5.3,28.7
1668645000,0.0,248.0,4.0,30.1
1668648600,0.0,255.0,4.1,27.8
1668652200,0.0,238.0,2.7,33.6
1668655800,0.0,216.0,3.7,37.0
1668659400,0.0,239.0,3.4,37.6
1668663000,0.0,246.0,5.9,32.7
1668666600,0.0,255.0,6.8,29.5
1668670200,0.0,253.0,6.2,27.0
1668673800,0.0,266.0,7.7,23.7
1668677400,0.0,269.0,8.1,22.3
1668681000,0.0,264.0,7.6,28.5
1668684600,0.0,257.0,7.3,29.7
1668688200,0.0,247.0,6.6,31.0
1668691800,0.0,252.0,5.9,31.3
1668695400,0.0,251.0,7.6,28.0
1668699000,0.0,252.0,8.7,27.3
1668702600,0.0,259.0,9.0,23.7
1668706200,0.0,252.0,7.6,29.6
1668709800,0.0,255.0,7.9,30.3
1668713400,0.0,252.0,7.8,28.9
1668717000,0.0,260.0,6.9,29.2
1668720600,0.0,255.0,7.1,29.2
1668724200,0.0,249.0,7.2,27.9
1668727800,0.0,246.0,5.7,32.3
1668731400,0.0,251.0,5.2,30.9
1668735000,0.0,258.0,7.7,28.5
1668738600,0.0,258.0,7.1,28.3
1668742200,0.0,255.0,8.0,28.4
1668745800,0.0,252.0,7.8,28.4
1668749400,0.0,250.0,8.1,29.5
1668753000,0.0,240.0,6.0,32.4
1668756600,0.0,205.0,5.6,29.2
1668760200,0.0,203.0,6.4,26.3
1668763800,0.0,207.0,6.0,26.6
1668767400,0.0,199.0,5.8,28.9
1668771000,0.0,202.0,6.0,25.5
1668774600,0.0,195.0,5.9,26.4
1668778200,0.0,200.0,6.5,26.9
1668781800,0.0,207.0,6.4,28.7
1668785400,0.0,204.0,6.6,29.6
1668789000,0.0,209.0,7.0,30.3
1668792600,0.0,213.0,7.2,29.9
1668796200,0.0,238.0,8.7,29.2
1668799800,0.0,273.0,9.0,22.9
1668803400,0.0,274.0,8.0,21.9
1668807000,0.0,274.0,11.0,21.6
1668810600,0.0,257.0,7.0,27.0
1668814200,0.0,250.0,5.3,25.1
1668817800,0.0,232.0,3.8,39.6
1668821400,0.0,217.0,4.6,28.5
1668825000,0.0,259.0,6.7,30.0
1668828600,0.0,250.0,5.1,27.6
1668832200,0.0,237.0,4.0,33.1
1668835800,0.0,217.0,3.3,27.0
1668839400,0.0,197.0,3.8,24.2
1668843000,0.001,198.0,5.5,23.8
1668846600,0.001,197.0,5.7,23.4
1668850200,0.001,206.0,4.5,29.3
1668853800,0.0,253.0,4.2,32.5
1668857400,0.0,241.0,4.4,30.1
1668861000,0.0,192.0,5.3,23.7
1668864600,0.001,203.0,5.6,28.7
