EpochTime,3.feed_29.PM25_UG_M3..3.feed_29.PM25T_UG_M3
1576251000,10
1576254600,11
1576258200,10
1576261800,18
1576265400,14
1576269000,9
1576272600,15
1576276200,12
1576279800,11
1576283400,10
1576287000,20
1576290600,16
1576294200,4
1576297800,8
1576301400,8
1576305000,8
1576308600,8
1576312200,4
1576315800,5
1576319400,6
1576323000,3
1576326600,6
1576330200,4
1576333800,4
1576337400,2
1576341000,1
1576344600,-2
1576348200,5
1576351800,4
1576355400,4
1576359000,1
1576362600,6
1576366200,6
1576369800,9
1576373400,13
1576377000,21
1576380600,23
1576384200,25
1576387800,24
1576391400,24
1576395000,24
1576398600,26
1576402200,27
1576405800,20
1576409400,15
1576413000,13
1576416600,5
1576420200,7
1576423800,9
1576427400,10
1576431000,5
1576434600,11
1576438200,21
1576441800,17
1576445400,16
1576449000,10
1576452600,12
1576456200,14
1576459800,18
1576463400,25
1576467000,21
1576470600,21
1576474200,20
1576477800,18
1576481400,19
1576485000,21
1576488600,15
1576492200,14
1576495800,16
1576499400,16
1576503000,16
1576506600,13
1576510200,12
1576513800,15
1576517400,14
1576521000,13
1576524600,12
1576528200,7
1576531800,18
1576535400,12
1576539000,8
1576542600,10
1576546200,1
1576549800,5
1576553400,8
1576557000,8
1576560600,11
1576564200,14
1576567800,10
1576571400,7
1576575000,14
1576578600,9
1576582200,5
1576585800,2
1576589400,3
1576593000,0
1576596600,2
1576600200,3
1576603800,7
1576607400,12
1576611000,6
1576614600,5
1576618200,8
1576621800,5
1576625400,7
1576629000,7
1576632600,8
1576636200,7
1576639800,5
1576643400,11
1576647000,13
1576650600,9
1576654200,10
1576657800,12
1576661400,7
1576665000,5
1576668600,10
1576672200,13
1576675800,15
1576679400,18
1576683000,16
1576686600,11
1576690200,11
1576693800,13
1576697400,14
1576701000,15
1576704600,12
1576708200,8
1576711800,5
1576715400,6
1576719000,2
1576722600,11
1576726200,8
1576729800,13
1576733400,4
1576737000,0
1576740600,0
1576744200,8
1576747800,11
1576751400,4
1576755000,9
1576758600,9
1576762200,15
1576765800,13
1576769400,9
1576773000,7
1576776600,3
1576780200,6
1576783800,6
1576787400,9
1576791000,8
1576794600,6
1576798200,16
1576801800,22
1576805400,26
1576809000,15
1576812600,14
1576816200,12
1576819800,28
1576823400,40
1576827000,51
1576830600,67
1576834200,54
1576837800,42
1576841400,17
1576845000,70
1576848600,89
1576852200,53
1576855800,30
1576859400,19
1576863000,18
1576866600,12
1576870200,18
1576873800,19
1576877400,19
1576881000,23
1576884600,28
1576888200,25
1576891800,23
1576895400,17
1576899000,18
1576902600,26
1576906200,26
1576909800,26
1576913400,28
1576917000,26
1576920600,39
1576924200,52
1576927800,49
1576931400,39
1576935000,30
1576938600,34
1576942200,27
1576945800,24
1576949400,26
1576953000,47
1576956600,32
1576960200,20
1576963800,21
1576967400,19
1576971000,21
1576974600,63
1576978200,88
1576981800,93
1576985400,81
1576989000,80
1576992600,61
1576996200,53
1576999800,81
1577003400,64
1577007000,42
1577010600,63
1577014200,70
1577017800,80
1577021400,89
1577025000,80
1577028600,74
1577032200,35
1577035800,36
1577039400,24
1577043000,20
1577046600,14
1577050200,10
1577053800,20
1577057400,32
1577061000,48
1577064600,64
1577068200,57
1577071800,45
1577075400,31
1577079000,42
1577082600,79
1577086200,82
1577089800,72
1577093400,81
1577097000,74
1577100600,45
1577104200,52
1577107800,97
1577111400,84
1577115000,53
1577118600,43
1577122200,58
1577125800,56
1577129400,24
1577133000,10
1577136600,8
1577140200,16
1577143800,23
1577147400,46
1577151000,74
1577154600,72
1577158200,87
1577161800,90
1577165400,83
1577169000,74
1577172600,96
1577176200,102
1577179800,101
1577183400,97
1577187000,100
1577190600,92
1577194200,62
1577197800,42
1577201400,40
1577205000,27
1577208600,26
1577212200,28
1577215800,33
1577219400,35
1577223000,36
1577226600,38
1577230200,32
1577233800,24
1577237400,15
1577241000,21
1577244600,31
1577248200,31
1577251800,27
1577255400,20
1577259000,22
1577262600,23
1577266200,23
1577269800,22
1577273400,28
1577277000,25
1577280600,26
1577284200,33
1577287800,25
1577291400,33
1577295000,30
1577298600,32
1577302200,29
1577305800,22
1577309400,16
1577313000,22
1577316600,20
1577320200,55
1577323800,73
1577327400,93
1577331000,95
1577334600,113
1577338200,86
1577341800,72
1577345400,68
1577349000,42
1577352600,60
1577356200,40
1577359800,36
1577363400,53
1577367000,90
1577370600,73
1577374200,83
1577377800,39
1577381400,13
1577385000,5
1577388600,7
1577392200,6
1577395800,5
1577399400,3
1577403000,15
1577406600,25
1577410200,39
1577413800,53
1577417400,80
1577421000,89
1577424600,84
1577428200,81
1577431800,54
1577435400,41
1577439000,26
1577442600,22
1577446200,12
1577449800,7
1577453400,16
1577457000,11
1577460600,9
1577464200,2
1577467800,10
1577471400,13
1577475000,9
1577478600,13
1577482200,9
1577485800,9
1577489400,9
1577493000,12
1577496600,12
1577500200,21
1577503800,30
1577507400,29
1577511000,22
1577514600,24
1577518200,18
1577521800,15
1577525400,11
1577529000,21
1577532600,19
1577536200,27
1577539800,19
1577543400,15
1577547000,22
1577550600,29
1577554200,20
1577557800,15
1577561400,26
1577565000,25
1577568600,17
1577572200,16
1577575800,15
1577579400,22
1577583000,24
1577586600,19
1577590200,29
1577593800,37
1577597400,22
1577601000,21
1577604600,19
1577608200,21
1577611800,19
1577615400,30
1577619000,22
1577622600,28
1577626200,23
1577629800,21
1577633400,26
1577637000,10
1577640600,5
1577644200,14
1577647800,12
1577651400,16
1577655000,9
1577658600,11
1577662200,17
1577665800,15
1577669400,8
1577673000,3
1577676600,0
1577680200,0
1577687400,-1
1577691000,1
1577694600,3
1577698200,-2
1577701800,-1
1577705400,10
1577709000,1
1577719800,0
1577723400,1
1577727000,0
1577730600,0
1577734200,3
1577737800,4
1577741400,0
1577745000,3
1577748600,9
1577752200,2
1577755800,5
1577759400,2
1577763000,0
1577766600,5
1577770200,3
1577773800,5
1577777400,8
1577781000,10
1577784600,8
1577788200,8
1577791800,1
1577795400,0
1577799000,2
1577802600,2
1577806200,2
1577809800,0
1577813400,3
1577817000,0
1577820600,6
1577824200,4
1577827800,3
1577831400,4
1577835000,3
1577838600,4
1577842200,2
1577845800,11
1577849400,7
1577853000,0
1577856600,1
1577860200,6
1577863800,1
1577867400,6
1577871000,2
1577874600,11
1577878200,7
1577881800,6
1577885400,6
1577889000,6
1577892600,7
1577896200,5
1577899800,1
1577903400,2
1577907000,7
1577910600,1
1577914200,3
1577917800,0
1577921400,6
1577925000,11
1577928600,18
1577932200,16
1577935800,23
1577939400,12
1577943000,17
1577946600,27
1577950200,29
1577953800,29
1577957400,32
1577961000,26
1577964600,47
1577968200,34
1577971800,27
1577975400,27
1577979000,29
1577982600,17
1577986200,6
1577989800,8
1577993400,9
1577997000,6
1578000600,7
1578004200,8
1578007800,6
1578011400,8
1578015000,6
1578018600,11
1578022200,15
1578025800,16
1578029400,22
1578033000,17
1578036600,14
1578040200,9
1578043800,6
1578047400,18
1578051000,18
1578054600,9
1578058200,8
1578061800,14
1578065400,12
1578069000,2
1578072600,6
1578076200,10
1578079800,6
1578083400,6
1578087000,4
1578090600,7
1578094200,5
1578097800,13
1578101400,4
1578105000,0
1578108600,0
1578112200,3
1578115800,0
1578119400,2
1578123000,1
1578126600,4
1578130200,0
1578133800,4
1578137400,-1
1578141000,0
1578144600,2
1578148200,10
1578151800,12
1578155400,8
1578159000,6
1578162600,4
1578166200,6
1578169800,8
1578173400,8
1578177000,7
1578180600,6
1578184200,6
1578187800,8
1578191400,4
1578195000,10
1578198600,8
1578202200,5
1578205800,4
1578209400,1
1578213000,3
1578216600,-1
1578220200,0
1578223800,1
1578227400,3
1578231000,0
1578234600,4
1578238200,3
1578241800,1
1578245400,2
1578249000,3
1578252600,3
1578256200,3
1578259800,10
1578263400,6
1578267000,9
1578270600,6
1578274200,9
1578277800,24
1578281400,14
1578285000,22
1578288600,12
1578292200,5
1578295800,6
1578299400,4
1578303000,10
1578306600,16
1578310200,5
1578313800,4
1578317400,5
1578321000,7
1578324600,4
1578328200,9
1578331800,6
1578335400,9
1578339000,11
1578342600,7
1578346200,7
1578349800,4
1578353400,3
1578357000,8
1578360600,10
1578364200,9
1578367800,14
1578371400,16
1578375000,15
1578378600,22
1578382200,32
1578385800,32
1578389400,19
1578393000,16
1578396600,20
1578400200,28
1578403800,15
1578407400,18
1578411000,14
1578414600,12
1578418200,2
1578421800,11
1578425400,7
1578429000,10
1578432600,6
1578436200,6
1578439800,12
1578443400,19
1578447000,22
1578450600,21
1578454200,11
1578457800,6
1578461400,3
1578465000,6
1578468600,7
1578472200,8
1578475800,7
1578479400,8
1578483000,7
1578486600,15
1578490200,6
1578493800,5
1578497400,4
1578501000,8
1578504600,8
1578508200,9
1578511800,5
1578515400,7
1578519000,9
1578522600,5
1578526200,5
1578529800,6
1578533400,13
1578537000,8
1578540600,9
1578544200,5
1578547800,4
1578551400,7
1578555000,9
1578558600,10
1578562200,10
1578565800,9
1578569400,7
1578573000,8
1578576600,7
1578580200,12
1578583800,15
1578587400,13
1578591000,11
1578594600,12
1578598200,9
1578601800,9
1578605400,6
1578609000,5
1578612600,7
1578616200,10
1578619800,7
1578623400,15
1578627000,5
1578630600,5
1578634200,5
1578637800,12
1578641400,14
1578645000,13
1578648600,21
1578652200,26
1578655800,19
1578659400,17
1578663000,12
1578666600,12
1578670200,21
1578673800,25
1578677400,26
1578681000,16
1578684600,11
1578688200,18
1578691800,15
1578695400,24
1578699000,11
1578702600,6
1578706200,15
1578709800,17
1578713400,14
1578717000,13
1578720600,6
1578724200,1
1578727800,1
1578731400,4
1578735000,2
1578738600,10
1578742200,6
1578745800,3
1578749400,2
1578753000,3
1578756600,4
1578760200,3
1578763800,-1
1578767400,-1
1578771000,3
1578774600,9
1578778200,1
1578781800,2
1578785400,12
1578789000,10
1578792600,14
1578796200,19
1578799800,1
1578803400,-1
1578807000,11
1578810600,7
1578814200,0
1578825000,-2
1578828600,2
1578832200,3
1578835800,4
1578839400,3
1578843000,1
1578846600,2
1578850200,8
1578853800,3
1578857400,3
1578861000,2
1578864600,3
1578868200,2
1578871800,5
1578875400,5
1578879000,2
1578882600,1
1578886200,5
1578889800,2
1578893400,2
1578897000,5
1578900600,5
1578904200,2
1578907800,4
1578911400,11
1578915000,21
1578918600,36
1578922200,39
1578925800,45
1578929400,59
1578936600,3
1578940200,3
1578943800,4
1578947400,2
1578951000,6
1578954600,4
1578958200,6
1578961800,4
1578965400,8
1578969000,7
1578972600,10
1578976200,11
1578979800,9
1578983400,11
1578987000,10
1578990600,23
1578994200,16
1578997800,18
1579001400,9
1579005000,10
1579008600,11
1579012200,11
1579015800,17
1579019400,28
1579023000,56
1579026600,40
1579030200,16
1579033800,7
1579037400,5
1579041000,11
1579044600,10
1579048200,8
1579051800,10
1579055400,9
1579059000,11
1579062600,12
1579066200,13
1579069800,14
1579073400,14
1579077000,14
1579080600,20
1579084200,14
1579087800,20
1579091400,19
1579095000,27
1579098600,43
1579102200,75
1579105800,75
1579109400,44
1579113000,21
1579116600,11
1579120200,8
1579123800,6
1579127400,12
1579131000,11
1579134600,12
1579138200,21
1579141800,17
1579145400,8
1579149000,3
1579152600,-1
1579156200,1
1579159800,6
1579163400,5
1579167000,6
1579170600,7
1579174200,6
1579177800,7
1579181400,8
1579185000,6
1579188600,5
1579192200,5
1579195800,11
1579199400,8
1579203000,6
1579206600,9
1579210200,7
1579213800,10
1579217400,8
1579221000,9
1579224600,5
1579228200,6
1579231800,2
1579235400,5
1579239000,11
1579242600,10
1579246200,9
1579249800,10
1579253400,3
1579257000,9
1579260600,1
1579264200,4
1579267800,3
1579271400,4
1579275000,5
1579278600,13
1579282200,10
1579285800,5
1579289400,7
1579293000,4
1579296600,5
1579300200,7
1579303800,6
1579307400,4
1579311000,10
1579314600,10
1579318200,8
1579321800,7
1579325400,2
1579329000,4
1579332600,8
1579336200,14
1579339800,8
1579343400,9
1579347000,4
1579350600,12
1579354200,8
1579357800,3
1579361400,5
1579365000,11
1579368600,14
1579372200,2
1579375800,10
1579379400,22
1579383000,22
1579386600,15
1579390200,8
1579393800,11
1579397400,11
1579401000,7
1579404600,3
1579408200,2
1579411800,2
1579415400,4
1579419000,0
1579422600,11
1579426200,6
1579429800,8
1579433400,5
1579437000,8
1579440600,7
1579444200,9
1579447800,9
1579451400,8
1579455000,9
1579458600,10
1579462200,9
1579465800,12
1579469400,12
1579473000,13
1579476600,10
1579480200,7
1579483800,9
1579487400,13
1579491000,17
1579494600,11
1579498200,12
1579501800,11
1579505400,12
1579509000,10
1579512600,12
1579516200,11
1579519800,10
1579523400,13
1579527000,16
1579530600,12
1579534200,8
1579537800,17
1579541400,13
1579545000,6
1579548600,6
1579552200,3
1579555800,3
1579559400,5
1579563000,7
1579566600,15
1579570200,0
1579573800,2
1579577400,5
1579581000,4
1579584600,-1
1579588200,1
1579591800,6
1579595400,9
1579599000,22
1579602600,15
1579606200,10
1579609800,7
1579613400,3
1579617000,9
1579620600,4
1579624200,11
1579627800,5
1579631400,4
1579635000,5
1579638600,9
1579642200,4
1579645800,4
1579649400,7
1579653000,16
1579656600,15
1579660200,15
1579663800,39
1579667400,62
1579671000,71
1579674600,52
1579678200,41
1579685400,12
1579689000,24
1579692600,25
1579696200,27
1579699800,47
1579703400,49
1579707000,38
1579710600,27
1579714200,21
1579717800,18
1579721400,18
1579725000,21
1579728600,13
1579732200,13
1579735800,10
1579739400,10
1579743000,20
1579746600,21
1579750200,23
1579753800,21
1579757400,23
1579761000,21
1579764600,23
1579768200,26
1579771800,29
1579775400,29
1579779000,30
1579782600,49
1579786200,83
1579789800,80
1579793400,62
1579797000,36
1579800600,34
1579804200,34
1579807800,32
1579811400,23
1579815000,17
1579818600,15
1579822200,18
1579825800,16
1579829400,17
1579833000,16
1579836600,21
1579840200,15
1579843800,16
1579847400,13
1579851000,15
1579854600,21
1579858200,15
1579861800,10
1579865400,19
1579869000,13
1579872600,15
1579876200,22
1579879800,13
1579883400,14
1579887000,13
1579890600,11
1579894200,5
1579897800,4
1579901400,1
1579905000,5
1579908600,7
1579912200,9
1579915800,13
1579919400,10
1579923000,8
1579926600,9
1579930200,2
1579933800,2
1579937400,4
1579941000,1
1579944600,8
1579948200,4
1579951800,7
1579955400,10
1579959000,4
1579962600,2
1579966200,2
1579969800,1
1579973400,8
1579977000,2
1579980600,3
1579984200,1
1579987800,1
1579991400,2
1579995000,2
1579998600,1
1580002200,4
1580005800,3
1580009400,-2
1580013000,3
1580016600,3
1580020200,5
1580023800,8
1580034600,7
1580038200,6
1580041800,3
1580045400,3
1580049000,1
1580052600,0
1580056200,12
1580059800,9
1580063400,3
1580067000,0
1580070600,2
1580074200,-1
1580077800,0
1580081400,0
1580088600,-1
1580092200,5
1580095800,8
1580099400,6
1580103000,9
1580106600,8
1580110200,5
1580113800,6
1580117400,10
1580121000,9
1580124600,11
1580128200,8
1580131800,10
1580135400,6
1580139000,11
1580142600,17
1580146200,13
1580149800,10
1580153400,4
1580157000,10
1580160600,13
1580164200,10
1580167800,9
1580171400,9
1580175000,11
1580178600,6
1580182200,6
1580185800,13
1580189400,6
1580193000,9
1580196600,6
1580200200,9
1580203800,7
1580207400,11
1580211000,6
1580214600,7
1580218200,9
1580221800,10
1580225400,10
1580229000,6
1580232600,13
1580236200,12
1580239800,7
1580243400,8
1580247000,8
1580250600,6
1580254200,8
1580257800,8
1580261400,13
1580265000,8
1580268600,2
1580272200,3
1580275800,4
1580279400,4
1580283000,4
1580286600,9
1580290200,10
1580293800,8
1580297400,6
1580301000,8
1580304600,7
1580308200,7
1580311800,5
1580315400,17
1580319000,8
1580322600,4
1580326200,3
1580329800,8
1580333400,3
1580337000,5
1580340600,7
1580347800,-2
1580351400,0
1580355000,8
1580358600,11
1580362200,8
1580365800,6
1580369400,6
1580373000,4
1580376600,15
1580380200,17
1580383800,14
1580387400,9
1580391000,9
1580394600,13
1580398200,15
1580401800,14
1580405400,18
1580409000,17
1580412600,14
1580416200,13
1580419800,12
1580423400,15
1580427000,12
1580430600,8
1580434200,8
1580437800,17
1580441400,17
1580445000,17
1580448600,19
1580452200,17
1580455800,21
1580459400,22
1580463000,25
1580466600,24
1580470200,18
1580473800,20
1580477400,19
1580481000,25
1580484600,29
1580488200,22
1580491800,20
1580495400,10
1580499000,12
1580502600,7
1580506200,8
1580509800,11
1580513400,13
1580517000,10
1580520600,9
1580524200,11
1580527800,19
1580531400,19
1580535000,21
1580538600,19
1580542200,25
1580545800,21
1580549400,20
1580553000,25
1580556600,24
1580560200,19
1580563800,19
1580567400,16
1580571000,17
1580574600,5
1580578200,9
1580581800,20
1580585400,20
1580589000,19
1580592600,16
1580596200,15
1580599800,16
1580603400,20
1580607000,19
1580610600,22
1580614200,22
1580617800,13
1580621400,11
1580625000,7
1580628600,7
1580632200,1
1580635800,10
1580639400,8
1580643000,6
1580646600,5
1580650200,9
1580653800,10
1580657400,11
1580661000,9
1580664600,6
1580668200,7
1580671800,5
1580675400,5
1580679000,8
1580682600,3
1580686200,4
1580689800,13
1580693400,15
1580697000,7
1580700600,5
1580704200,4
1580707800,6
1580711400,7
1580715000,3
1580718600,8
1580722200,13
1580725800,27
1580729400,34
1580733000,30
1580736600,44
1580740200,48
1580743800,40
1580747400,16
1580751000,9
1580754600,6
1580758200,5
1580761800,6
1580765400,11
1580769000,11
1580772600,14
1580776200,22
1580779800,38
1580783400,48
1580787000,44
1580790600,42
1580794200,35
1580797800,7
1580801400,0
1580805000,8
1580808600,7
1580812200,8
1580815800,8
1580819400,10
1580823000,9
1580826600,5
1580830200,8
1580833800,7
1580837400,9
1580841000,5
1580844600,9
1580848200,8
1580851800,10
1580855400,6
1580859000,1
1580862600,9
1580866200,15
1580869800,7
1580873400,3
1580877000,5
1580880600,7
1580884200,4
1580887800,5
1580891400,0
1580895000,6
1580898600,4
1580902200,9
1580905800,11
1580909400,9
1580913000,5
1580916600,2
1580920200,-1
1580927400,1
1580931000,1
1580934600,2
1580938200,5
1580941800,3
1580945400,1
1580949000,8
1580952600,9
1580956200,8
1580959800,2
1580963400,6
1580967000,5
1580970600,1
1580974200,7
1580977800,2
1580981400,8
1580985000,11
1580988600,9
1580992200,10
1580995800,9
1580999400,10
1581003000,14
1581006600,18
1581010200,24
1581013800,25
1581017400,2
1581021000,3
1581024600,9
1581028200,12
1581031800,6
1581035400,4
1581039000,6
1581042600,6
1581046200,8
1581049800,2
1581053400,0
1581060600,4
1581064200,6
1581067800,3
1581071400,3
1581075000,2
1581078600,0
1581082200,7
1581085800,5
1581089400,4
1581096600,-1
1581100200,8
1581103800,5
1581107400,6
1581111000,5
1581114600,4
1581118200,10
1581121800,6
1581125400,7
1581129000,5
1581132600,11
